,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
5499,47,management,1147,no,no,cellular,jun,1,95,failure,yes
2083,25,self-employed,1182,yes,no,unknown,may,2,-1,unknown,no
318,54,entrepreneur,0,no,no,unknown,jun,1,-1,unknown,no
4353,44,blue-collar,2791,no,no,unknown,jun,1,-1,unknown,no
3068,33,self-employed,215,yes,no,cellular,jul,12,-1,unknown,no
4836,42,technician,1812,yes,no,cellular,jul,2,-1,unknown,no
1399,21,entrepreneur,2077,no,no,cellular,aug,1,-1,unknown,yes
3742,29,admin.,731,no,no,cellular,apr,3,-1,unknown,yes
5695,34,management,212,no,no,cellular,mar,8,-1,unknown,yes
1761,52,housemaid,3923,yes,no,unknown,may,3,-1,unknown,yes
76,36,student,172,no,no,unknown,jun,1,-1,unknown,no
6944,32,management,937,no,no,cellular,aug,1,94,failure,no
6957,33,management,4176,no,no,cellular,mar,3,-1,unknown,yes
7561,32,blue-collar,400,no,no,cellular,may,3,-1,unknown,yes
5070,36,services,1227,yes,yes,cellular,may,5,341,failure,yes
3246,33,management,1724,no,no,cellular,feb,6,-1,unknown,no
2095,49,management,5689,no,no,cellular,aug,1,97,failure,yes
4345,44,unemployed,522,no,no,cellular,apr,1,-1,unknown,no
5273,72,retired,5715,no,no,cellular,may,1,181,success,yes
1065,80,retired,1861,no,no,telephone,apr,2,-1,unknown,no
3920,42,housemaid,5774,yes,no,unknown,may,2,-1,unknown,no
4491,35,technician,726,yes,no,cellular,may,1,-1,unknown,no
56,32,self-employed,514,yes,no,cellular,jul,1,-1,unknown,yes
1363,57,technician,1753,yes,no,cellular,may,1,-1,unknown,no
5405,33,admin.,82,yes,no,cellular,jul,1,-1,unknown,yes
3513,33,admin.,294,yes,no,cellular,may,1,-1,unknown,yes
7113,46,technician,190,yes,no,cellular,aug,2,-1,unknown,no
5150,48,technician,67,yes,no,unknown,may,4,-1,unknown,no
7077,30,blue-collar,239,yes,no,unknown,may,1,-1,unknown,yes
4865,52,blue-collar,1409,yes,no,unknown,jun,1,-1,unknown,no
2586,37,technician,147,no,no,unknown,may,2,-1,unknown,no
6333,50,admin.,4855,no,no,cellular,aug,2,-1,unknown,yes
3255,28,technician,227,no,no,cellular,apr,1,-1,unknown,yes
4377,40,blue-collar,278,yes,no,unknown,may,3,-1,unknown,yes
264,72,self-employed,132,no,no,cellular,apr,1,-1,unknown,yes
4185,56,blue-collar,-1,no,no,cellular,jul,3,-1,unknown,no
2075,43,technician,4844,yes,no,cellular,nov,1,-1,unknown,no
6562,42,blue-collar,1598,yes,yes,cellular,apr,2,-1,unknown,yes
3592,26,student,100,no,no,cellular,may,1,-1,unknown,yes
2462,25,blue-collar,17,yes,no,unknown,may,2,-1,unknown,no
2720,28,admin.,136,no,no,cellular,jun,1,-1,unknown,yes
5116,42,admin.,0,yes,no,unknown,may,2,-1,unknown,no
5626,59,unemployed,1625,no,no,cellular,aug,1,180,success,yes
4334,33,blue-collar,1240,yes,no,cellular,may,1,-1,unknown,yes
6972,36,services,5024,no,no,unknown,may,1,-1,unknown,no
4390,82,retired,8603,no,no,cellular,oct,3,107,success,yes
4976,31,management,354,no,no,cellular,apr,2,-1,unknown,yes
1372,35,technician,1609,yes,no,unknown,may,3,-1,unknown,no
3406,35,self-employed,3443,no,no,cellular,jul,4,-1,unknown,no
5049,37,services,54,yes,no,cellular,jul,1,-1,unknown,no
5849,52,blue-collar,306,no,no,cellular,jan,1,-1,unknown,yes
1828,44,management,126,yes,no,unknown,may,1,-1,unknown,no
7693,33,services,5034,yes,no,unknown,may,3,-1,unknown,no
6222,54,admin.,66,yes,no,cellular,nov,1,-1,unknown,yes
123,46,management,624,no,no,cellular,sep,2,183,success,yes
3470,30,technician,3144,no,no,cellular,may,2,-1,unknown,yes
1694,28,self-employed,5679,yes,no,cellular,feb,4,-1,unknown,yes
4030,38,unemployed,2812,yes,no,cellular,apr,1,-1,unknown,yes
2647,63,management,2785,no,no,cellular,aug,2,392,success,yes
1272,28,unemployed,-353,yes,no,unknown,may,3,-1,unknown,no
665,31,technician,1819,yes,no,unknown,may,2,-1,unknown,no
6252,50,management,400,no,no,cellular,aug,2,-1,unknown,no
4704,39,technician,1846,no,no,cellular,feb,5,-1,unknown,no
5144,28,management,-227,yes,no,unknown,jun,2,-1,unknown,no
7558,31,self-employed,1134,no,no,cellular,feb,2,-1,unknown,no
6688,24,admin.,166,no,no,cellular,sep,2,-1,unknown,yes
5517,42,self-employed,0,no,no,cellular,aug,4,-1,unknown,no
4617,45,blue-collar,360,no,no,unknown,jun,2,-1,unknown,no
822,26,services,77,yes,no,cellular,may,1,340,failure,yes
3573,42,blue-collar,160,yes,yes,unknown,jun,1,-1,unknown,no
2838,49,technician,1091,no,no,telephone,jul,2,-1,unknown,no
1400,36,management,6641,no,no,cellular,jul,4,-1,unknown,no
4651,46,blue-collar,333,yes,no,cellular,jul,4,-1,unknown,no
6669,44,management,1090,no,no,cellular,jul,4,532,other,yes
934,35,admin.,-257,no,no,cellular,jan,3,-1,unknown,no
3700,37,admin.,1533,yes,no,cellular,nov,4,-1,unknown,yes
5639,43,self-employed,918,yes,no,unknown,may,1,-1,unknown,no
4577,39,management,763,yes,no,cellular,may,7,300,other,yes
472,50,management,2050,no,no,cellular,aug,3,-1,unknown,no
6821,49,admin.,0,no,no,cellular,apr,1,-1,unknown,yes
5161,41,services,1319,yes,no,cellular,may,1,-1,unknown,no
7245,33,management,23,no,no,cellular,aug,3,-1,unknown,no
1028,27,admin.,73,no,no,cellular,feb,1,-1,unknown,yes
1441,52,management,1227,no,no,cellular,aug,4,-1,unknown,yes
112,37,services,4151,yes,yes,cellular,jul,4,-1,unknown,yes
1745,58,retired,1425,no,no,cellular,apr,1,-1,unknown,yes
5051,25,admin.,285,no,no,cellular,jul,3,-1,unknown,yes
3613,55,services,2923,yes,no,unknown,may,2,-1,unknown,no
6160,36,housemaid,561,no,no,unknown,jun,2,-1,unknown,no
2423,25,admin.,96,yes,no,unknown,may,2,-1,unknown,no
1352,39,blue-collar,138,no,no,unknown,jun,2,-1,unknown,no
7385,49,admin.,228,yes,no,cellular,mar,1,-1,unknown,yes
3634,35,blue-collar,526,yes,no,cellular,feb,2,-1,unknown,no
2485,39,services,26,yes,no,cellular,may,3,-1,unknown,no
1934,37,management,1113,no,no,cellular,sep,2,183,success,yes
882,47,admin.,683,no,no,cellular,nov,1,-1,unknown,no
1149,40,management,0,yes,no,cellular,feb,1,-1,unknown,no
7022,54,services,171,no,yes,cellular,jul,8,-1,unknown,no
6055,53,blue-collar,5603,no,no,cellular,aug,6,-1,unknown,yes
6586,38,admin.,326,yes,no,cellular,apr,2,-1,unknown,no
797,51,management,0,yes,yes,unknown,may,5,-1,unknown,no
6236,43,management,3518,no,no,cellular,jun,2,-1,unknown,yes
3490,59,management,893,yes,no,cellular,apr,4,-1,unknown,no
735,22,student,3472,no,no,cellular,oct,1,183,failure,yes
4430,41,blue-collar,943,yes,no,unknown,may,3,-1,unknown,no
6882,37,management,6771,no,no,cellular,mar,1,-1,unknown,yes
1969,45,admin.,204,yes,no,cellular,jun,2,-1,unknown,yes
7783,29,admin.,127,yes,yes,cellular,apr,1,-1,unknown,no
3337,38,services,61,no,no,unknown,jun,1,-1,unknown,yes
3730,41,services,727,yes,no,cellular,may,1,-1,unknown,no
241,69,retired,324,no,no,cellular,feb,4,-1,unknown,yes
2522,30,services,-143,yes,no,cellular,may,1,-1,unknown,no
6773,33,management,322,yes,no,cellular,apr,3,-1,unknown,no
7038,33,management,1150,yes,no,telephone,may,2,-1,unknown,no
4599,52,blue-collar,1624,no,no,unknown,jun,3,-1,unknown,no
7306,32,blue-collar,-208,yes,yes,unknown,may,1,-1,unknown,no
4560,49,management,0,no,no,telephone,oct,1,-1,unknown,yes
1792,42,management,3713,no,no,cellular,nov,2,-1,unknown,yes
3872,34,services,371,no,no,unknown,may,1,-1,unknown,no
5743,35,technician,2047,yes,no,cellular,oct,1,-1,unknown,no
6016,55,admin.,319,no,no,cellular,nov,3,-1,unknown,no
1176,43,management,1046,no,no,unknown,jun,1,-1,unknown,yes
2887,31,blue-collar,-190,yes,yes,cellular,may,3,-1,unknown,no
1431,51,self-employed,1178,no,no,cellular,aug,2,-1,unknown,no
65,31,services,-327,yes,no,unknown,may,1,-1,unknown,no
7145,34,entrepreneur,3119,yes,no,unknown,may,4,-1,unknown,no
2725,40,admin.,189,yes,no,unknown,may,2,-1,unknown,no
761,30,management,199,no,yes,cellular,jul,7,-1,unknown,no
588,59,blue-collar,2605,no,no,cellular,jan,2,-1,unknown,no
1696,53,admin.,-372,yes,no,unknown,may,1,-1,unknown,no
1242,55,retired,0,no,no,cellular,may,1,370,success,yes
6337,30,admin.,154,yes,no,cellular,nov,2,-1,unknown,no
5830,30,self-employed,655,no,no,cellular,sep,4,184,success,yes
7650,35,blue-collar,40,yes,no,unknown,may,4,-1,unknown,yes
765,54,blue-collar,950,yes,no,unknown,may,2,-1,unknown,no
2957,66,retired,1948,no,no,cellular,oct,2,269,failure,yes
1703,31,self-employed,17924,yes,no,cellular,nov,3,-1,unknown,no
3795,49,management,3237,yes,no,unknown,may,3,-1,unknown,no
3462,27,blue-collar,431,yes,no,unknown,may,2,-1,unknown,no
3395,38,blue-collar,2240,yes,no,cellular,nov,1,183,failure,no
7213,52,blue-collar,2276,no,no,unknown,jun,3,-1,unknown,no
5417,42,services,247,yes,no,cellular,jul,2,-1,unknown,no
4909,59,blue-collar,6212,yes,no,cellular,may,2,-1,unknown,no
4864,30,blue-collar,0,yes,no,cellular,may,2,-1,unknown,no
1617,57,management,337,no,no,cellular,feb,2,-1,unknown,no
6964,41,blue-collar,2689,yes,no,cellular,apr,1,-1,unknown,yes
1406,25,student,1608,no,no,cellular,apr,2,-1,unknown,yes
5620,36,management,806,yes,no,cellular,feb,2,259,failure,no
2134,35,management,2646,no,no,cellular,apr,8,183,success,yes
7626,39,management,0,yes,no,cellular,feb,3,-1,unknown,yes
999,33,technician,8,no,no,cellular,aug,2,-1,unknown,no
1813,30,blue-collar,522,no,no,cellular,feb,3,-1,unknown,no
3452,48,technician,606,yes,no,cellular,aug,4,-1,unknown,no
4990,27,housemaid,-238,no,no,cellular,jul,4,-1,unknown,no
4663,60,management,13546,no,no,cellular,apr,3,-1,unknown,yes
1863,27,technician,2,yes,yes,cellular,may,2,356,failure,yes
6218,58,retired,565,no,no,telephone,jul,1,-1,unknown,yes
2050,34,technician,18777,yes,no,cellular,nov,1,-1,unknown,no
1668,34,technician,0,yes,no,cellular,aug,1,470,failure,yes
6217,36,blue-collar,17,yes,no,cellular,jul,1,-1,unknown,no
6747,21,student,224,no,no,cellular,apr,1,-1,unknown,yes
6213,35,technician,249,no,no,cellular,aug,8,-1,unknown,no
4000,40,admin.,1327,yes,yes,unknown,may,2,-1,unknown,no
5109,38,management,6368,yes,no,cellular,may,4,-1,unknown,yes
982,40,services,224,yes,no,cellular,apr,2,-1,unknown,yes
3448,31,blue-collar,726,no,no,cellular,jul,2,-1,unknown,yes
616,49,blue-collar,-157,yes,no,cellular,jul,3,-1,unknown,yes
5749,27,technician,7102,yes,no,unknown,may,9,-1,unknown,no
7632,57,retired,63,no,yes,cellular,jul,17,-1,unknown,yes
1763,50,technician,0,no,no,cellular,sep,1,120,failure,yes
4272,41,blue-collar,580,yes,no,cellular,may,1,363,failure,yes
7231,30,management,232,no,no,cellular,apr,1,-1,unknown,yes
4165,60,management,315,no,no,cellular,sep,1,183,success,yes
2578,35,technician,7050,no,no,cellular,aug,3,182,success,yes
6145,50,entrepreneur,854,no,no,cellular,apr,1,-1,unknown,no
2588,41,services,2399,yes,no,cellular,may,2,351,failure,no
3845,29,management,941,yes,no,unknown,jun,11,-1,unknown,no
5538,34,management,-311,yes,no,unknown,may,2,-1,unknown,no
5112,27,services,167,no,yes,cellular,jul,2,-1,unknown,no
7366,51,entrepreneur,0,no,no,unknown,may,3,-1,unknown,no
6008,41,technician,5372,yes,no,cellular,jan,3,-1,unknown,yes
6692,50,management,60,no,no,cellular,aug,2,-1,unknown,no
3438,35,management,6659,yes,no,unknown,may,1,-1,unknown,no
636,77,retired,638,no,no,cellular,feb,1,188,success,yes
776,50,management,19,no,yes,cellular,jul,1,-1,unknown,no
5128,47,services,2597,yes,no,unknown,may,1,-1,unknown,no
802,47,blue-collar,1730,yes,no,cellular,apr,1,-1,unknown,yes
4455,35,blue-collar,106,yes,no,cellular,apr,5,-1,unknown,no
6319,52,management,7192,no,no,cellular,aug,1,-1,unknown,yes
3100,41,admin.,80,no,no,cellular,nov,1,-1,unknown,no
6687,27,admin.,1293,yes,no,cellular,apr,3,-1,unknown,yes
2126,39,technician,393,no,no,cellular,jun,1,94,success,yes
208,32,management,20,no,no,cellular,aug,2,-1,unknown,yes
1760,52,admin.,813,no,yes,cellular,aug,2,-1,unknown,no
1164,50,unemployed,1088,no,no,cellular,feb,1,-1,unknown,yes
2248,49,technician,2585,no,no,unknown,jun,1,-1,unknown,no
2909,51,management,-461,yes,no,unknown,may,2,-1,unknown,no
4694,54,housemaid,212,no,no,cellular,aug,4,-1,unknown,no
4220,31,technician,253,no,no,cellular,jan,1,-1,unknown,no
5794,34,management,2159,no,no,unknown,feb,1,-1,unknown,yes
5952,35,management,687,yes,no,unknown,may,2,-1,unknown,no
4549,31,admin.,162,yes,no,unknown,may,1,-1,unknown,no
817,26,admin.,2469,no,no,cellular,jul,8,-1,unknown,no
5971,33,blue-collar,-112,yes,no,unknown,may,1,-1,unknown,no
5240,41,admin.,0,yes,no,cellular,nov,2,-1,unknown,no
5764,38,admin.,4874,no,no,unknown,jun,3,-1,unknown,no
1787,54,management,1464,no,no,cellular,jun,1,-1,unknown,yes
6429,26,admin.,-45,yes,no,unknown,jun,2,-1,unknown,no
2470,34,housemaid,2929,no,no,cellular,aug,2,-1,unknown,yes
1642,49,technician,2400,no,no,cellular,oct,3,-1,unknown,no
4667,36,admin.,787,no,no,unknown,jun,1,-1,unknown,no
5238,47,management,866,no,no,unknown,jun,7,-1,unknown,no
3242,40,blue-collar,137,no,yes,cellular,jul,1,-1,unknown,no
4135,58,self-employed,-364,yes,no,unknown,may,1,-1,unknown,no
6578,55,management,2587,no,no,cellular,sep,2,94,success,yes
219,27,admin.,0,yes,no,cellular,may,1,-1,unknown,yes
7393,37,services,608,no,no,cellular,may,3,-1,unknown,no
1861,31,management,2603,yes,no,cellular,feb,4,-1,unknown,yes
6048,40,blue-collar,750,yes,yes,cellular,apr,1,281,failure,no
1769,35,blue-collar,293,yes,no,cellular,apr,1,325,other,yes
5694,31,blue-collar,-209,yes,no,cellular,may,3,367,failure,no
6617,35,entrepreneur,80,no,no,cellular,aug,5,-1,unknown,no
50,33,management,32,no,no,cellular,aug,7,-1,unknown,no
6646,23,student,431,no,no,cellular,aug,2,-1,unknown,yes
2329,35,management,839,yes,no,unknown,may,3,-1,unknown,no
2654,28,management,320,yes,no,cellular,apr,1,-1,unknown,no
1743,34,blue-collar,695,yes,yes,unknown,may,4,-1,unknown,yes
135,60,admin.,7336,no,no,cellular,mar,1,-1,unknown,no
866,35,management,671,yes,no,cellular,mar,1,-1,unknown,yes
989,45,technician,2033,no,no,cellular,jun,5,285,success,yes
3426,41,services,450,yes,no,unknown,may,2,-1,unknown,no
824,27,technician,204,no,no,cellular,jul,2,-1,unknown,yes
5532,56,management,4266,yes,no,unknown,jun,4,-1,unknown,yes
6868,85,retired,1255,no,no,cellular,jan,3,-1,unknown,yes
3223,40,management,552,no,no,cellular,jul,8,-1,unknown,no
6492,30,technician,6619,yes,no,cellular,aug,8,-1,unknown,no
3370,31,management,2983,yes,no,cellular,jul,1,-1,unknown,no
2655,51,management,1573,no,no,cellular,aug,18,-1,unknown,no
406,22,admin.,114,no,no,cellular,mar,1,-1,unknown,yes
4595,37,technician,88,no,no,cellular,may,1,90,other,yes
7699,28,management,80,no,no,cellular,oct,2,146,failure,yes
3429,33,admin.,607,no,no,cellular,feb,2,-1,unknown,yes
6209,33,blue-collar,1387,no,no,cellular,feb,1,-1,unknown,no
2081,49,management,3842,no,no,cellular,apr,1,186,failure,no
5434,51,entrepreneur,538,no,no,cellular,nov,4,-1,unknown,yes
6777,51,blue-collar,5,no,no,cellular,jul,2,-1,unknown,yes
816,23,management,1506,no,no,cellular,mar,4,-1,unknown,yes
2954,35,admin.,0,no,no,cellular,jul,11,-1,unknown,no
6192,28,management,5474,no,no,cellular,jul,5,-1,unknown,yes
953,34,management,11,yes,no,cellular,jul,1,-1,unknown,no
3332,35,management,538,yes,no,unknown,may,4,-1,unknown,no
1284,32,admin.,752,yes,no,cellular,may,2,166,failure,yes
3078,44,unemployed,-505,yes,no,unknown,jun,11,-1,unknown,no
6709,60,retired,194,no,yes,cellular,jul,5,-1,unknown,no
5936,40,services,473,yes,no,cellular,jul,3,-1,unknown,yes
2364,38,self-employed,677,yes,no,cellular,may,2,-1,unknown,no
6486,32,management,2018,no,no,cellular,aug,1,-1,unknown,yes
4223,40,unemployed,1744,yes,no,unknown,may,11,-1,unknown,no
348,49,services,1314,no,no,cellular,aug,14,-1,unknown,yes
4649,28,management,1825,no,no,cellular,mar,1,-1,unknown,yes
2224,45,technician,410,yes,no,unknown,may,4,-1,unknown,yes
859,57,admin.,3551,yes,no,cellular,may,1,-1,unknown,yes
3946,29,management,54,yes,yes,unknown,may,3,-1,unknown,no
5480,44,services,0,yes,yes,cellular,may,1,-1,unknown,no
2905,30,admin.,186,yes,no,cellular,may,1,-1,unknown,no
4376,25,technician,139,no,yes,cellular,oct,1,-1,unknown,yes
6108,36,management,203,no,no,cellular,oct,1,-1,unknown,yes
3798,28,technician,1363,no,no,cellular,feb,1,-1,unknown,yes
1111,68,retired,2027,no,no,cellular,jun,2,92,success,yes
5790,32,blue-collar,388,yes,no,cellular,apr,2,-1,unknown,no
5992,31,blue-collar,158,yes,no,unknown,may,1,-1,unknown,no
3525,18,student,608,no,no,cellular,aug,1,-1,unknown,yes
5568,54,management,203,no,no,cellular,nov,1,-1,unknown,no
3879,41,technician,2123,no,no,cellular,aug,2,-1,unknown,no
3738,69,retired,0,no,no,cellular,aug,2,-1,unknown,yes
2474,44,management,1090,no,no,cellular,oct,4,93,success,yes
6855,29,technician,344,yes,yes,unknown,may,2,-1,unknown,no
3216,41,blue-collar,193,yes,no,unknown,may,1,-1,unknown,no
4524,38,technician,206,no,no,cellular,apr,2,-1,unknown,yes
214,38,management,413,no,no,cellular,oct,2,183,success,yes
4740,41,blue-collar,246,no,no,unknown,jun,3,-1,unknown,yes
6152,34,management,133,yes,no,unknown,may,1,-1,unknown,no
1909,34,entrepreneur,146,yes,no,cellular,jul,2,-1,unknown,yes
5819,29,admin.,163,yes,yes,unknown,may,1,-1,unknown,yes
3800,53,admin.,849,yes,no,cellular,feb,3,-1,unknown,yes
1579,33,technician,1636,yes,no,cellular,may,1,66,success,yes
22,25,student,277,no,no,cellular,may,2,-1,unknown,yes
777,49,management,1887,no,no,cellular,nov,3,-1,unknown,no
6958,31,blue-collar,1779,yes,no,unknown,jun,2,-1,unknown,no
1381,39,technician,0,yes,no,unknown,may,1,-1,unknown,no
2426,35,self-employed,347,no,no,unknown,jun,1,-1,unknown,no
5869,46,management,11385,no,no,cellular,mar,3,-1,unknown,yes
3674,25,admin.,120,yes,no,unknown,jun,1,-1,unknown,no
3507,36,services,760,no,no,unknown,jun,13,-1,unknown,no
1094,53,management,3754,no,no,cellular,apr,1,278,failure,yes
846,31,self-employed,2589,no,no,cellular,nov,1,-1,unknown,yes
6491,33,student,2321,no,no,cellular,apr,2,381,failure,no
7767,41,unemployed,216,no,no,cellular,jun,3,-1,unknown,yes
5191,39,management,224,no,no,cellular,apr,1,-1,unknown,yes
495,26,management,6840,yes,no,unknown,may,2,-1,unknown,yes
5665,51,housemaid,9228,no,no,cellular,jul,4,-1,unknown,yes
1288,24,admin.,0,yes,no,cellular,apr,1,-1,unknown,no
6208,25,services,50,yes,no,unknown,may,1,-1,unknown,no
1468,34,management,0,no,no,cellular,aug,2,-1,unknown,no
3832,30,services,80,yes,no,unknown,may,2,-1,unknown,no
5010,40,blue-collar,570,yes,no,unknown,may,3,-1,unknown,no
3123,51,management,469,no,no,cellular,oct,1,182,success,yes
7237,33,technician,256,yes,no,cellular,nov,1,-1,unknown,no
3334,27,management,1,yes,no,cellular,jul,4,-1,unknown,yes
2441,27,admin.,-97,yes,no,unknown,jun,2,-1,unknown,yes
5232,53,services,49,no,no,unknown,may,1,-1,unknown,no
2379,38,technician,565,no,no,cellular,aug,2,-1,unknown,no
7059,36,blue-collar,599,yes,no,unknown,may,2,-1,unknown,yes
3457,40,technician,284,yes,no,cellular,apr,2,-1,unknown,yes
3553,56,management,-155,yes,no,cellular,nov,1,-1,unknown,no
4111,53,technician,10185,no,no,cellular,mar,1,-1,unknown,yes
1929,43,blue-collar,794,yes,no,cellular,may,3,-1,unknown,no
2975,38,services,775,no,no,cellular,feb,3,182,success,yes
5975,33,technician,154,no,no,cellular,mar,2,-1,unknown,no
2478,46,self-employed,21,no,no,cellular,jul,2,-1,unknown,yes
809,28,admin.,1277,no,no,cellular,mar,1,-1,unknown,yes
3428,33,unemployed,438,yes,yes,unknown,may,1,-1,unknown,no
7166,56,services,450,no,no,unknown,jun,1,-1,unknown,no
6549,70,retired,3230,no,no,cellular,nov,1,-1,unknown,no
7234,46,management,3984,no,no,cellular,aug,2,-1,unknown,no
4921,29,blue-collar,-312,yes,yes,cellular,may,2,-1,unknown,no
6706,60,retired,523,no,no,cellular,aug,3,-1,unknown,yes
5201,29,admin.,504,yes,no,cellular,may,1,-1,unknown,no
497,27,management,893,no,no,cellular,oct,2,-1,unknown,yes
733,39,management,2644,no,no,cellular,aug,7,-1,unknown,no
5261,54,technician,-315,no,yes,cellular,jul,1,-1,unknown,yes
5852,57,technician,295,no,no,cellular,aug,11,-1,unknown,no
2713,44,technician,2033,no,no,cellular,sep,1,99,failure,yes
648,42,blue-collar,-97,yes,no,cellular,feb,4,271,failure,no
1359,19,student,108,no,no,cellular,aug,1,182,success,yes
695,31,admin.,690,no,no,cellular,may,4,87,failure,no
2846,28,admin.,1104,yes,no,cellular,jul,7,-1,unknown,no
6963,42,technician,0,no,no,cellular,jul,2,-1,unknown,no
5456,38,management,613,no,no,cellular,apr,1,86,success,yes
1523,49,blue-collar,598,yes,no,cellular,may,6,-1,unknown,no
6659,37,technician,0,no,no,unknown,jun,1,-1,unknown,no
966,49,management,322,no,no,cellular,aug,4,-1,unknown,no
5589,32,housemaid,1349,yes,no,cellular,aug,2,-1,unknown,no
945,52,unemployed,1639,no,no,cellular,aug,1,-1,unknown,no
3378,25,admin.,654,no,no,cellular,apr,1,-1,unknown,no
6178,41,blue-collar,429,yes,no,unknown,may,1,-1,unknown,no
724,55,retired,6690,no,no,cellular,apr,1,-1,unknown,no
3365,78,retired,3219,no,no,cellular,feb,1,-1,unknown,yes
6461,24,student,1809,no,no,cellular,oct,1,95,success,yes
721,35,management,123,yes,no,unknown,may,3,-1,unknown,no
4643,47,blue-collar,-614,yes,no,unknown,may,2,-1,unknown,no
5492,48,management,-244,yes,no,unknown,may,1,-1,unknown,no
838,38,blue-collar,-258,yes,no,cellular,may,2,370,other,no
3775,27,student,1134,no,no,cellular,oct,1,183,success,yes
7740,49,services,0,yes,no,cellular,may,2,166,failure,yes
7399,35,services,341,yes,no,cellular,may,1,-1,unknown,yes
6219,26,student,1134,no,no,cellular,apr,4,-1,unknown,yes
2090,36,admin.,592,no,no,cellular,oct,2,99,failure,yes
3416,45,management,10,no,no,cellular,aug,7,-1,unknown,no
6939,55,housemaid,1537,no,no,unknown,jun,1,-1,unknown,no
2951,40,self-employed,1516,yes,yes,unknown,may,1,-1,unknown,no
1169,43,blue-collar,576,yes,yes,unknown,may,1,-1,unknown,no
2729,32,technician,1097,yes,no,unknown,may,2,-1,unknown,no
1850,51,management,1610,yes,no,unknown,jun,3,-1,unknown,yes
525,56,management,2037,no,no,cellular,aug,1,91,failure,yes
813,62,retired,569,no,no,cellular,aug,1,1,success,yes
7653,46,admin.,974,no,no,cellular,jun,2,80,success,yes
6351,35,admin.,286,no,no,cellular,apr,2,-1,unknown,yes
4063,29,admin.,7707,yes,no,cellular,apr,2,334,failure,yes
6103,32,management,2213,no,no,cellular,jan,2,154,failure,no
3715,48,entrepreneur,-392,no,no,cellular,jul,4,-1,unknown,yes
5483,26,management,390,no,no,cellular,aug,1,-1,unknown,yes
6144,44,blue-collar,579,yes,no,unknown,may,2,-1,unknown,no
2811,30,management,1299,no,no,cellular,aug,2,-1,unknown,no
4101,76,retired,802,no,no,cellular,mar,1,181,success,yes
4070,60,retired,545,yes,no,unknown,may,1,-1,unknown,yes
6766,35,blue-collar,602,yes,no,cellular,may,6,-1,unknown,no
7251,49,technician,3144,no,no,cellular,jul,2,-1,unknown,no
2359,35,blue-collar,22,yes,no,cellular,may,2,302,other,yes
6271,35,management,2486,yes,no,cellular,may,1,-1,unknown,no
4117,36,management,1655,yes,no,cellular,nov,2,-1,unknown,no
327,28,self-employed,4579,no,no,cellular,jan,2,-1,unknown,yes
6395,50,management,453,no,yes,unknown,jul,1,-1,unknown,no
1608,30,management,46,no,no,cellular,aug,3,-1,unknown,no
2307,38,technician,4383,no,no,cellular,feb,4,-1,unknown,yes
7176,49,blue-collar,1032,yes,no,unknown,jun,5,-1,unknown,no
2511,37,admin.,3913,yes,no,cellular,apr,1,-1,unknown,yes
2877,40,services,49,no,yes,cellular,jul,1,-1,unknown,no
3188,24,student,4126,no,no,cellular,apr,4,185,failure,yes
5297,30,management,536,no,no,cellular,jul,1,-1,unknown,yes
967,44,management,2982,no,no,unknown,jun,2,-1,unknown,no
24,38,entrepreneur,1438,no,no,cellular,nov,5,-1,unknown,no
3840,51,blue-collar,-19,yes,no,cellular,may,1,296,failure,yes
6700,54,housemaid,167,yes,no,cellular,jul,2,-1,unknown,no
6349,31,admin.,0,yes,no,cellular,may,2,295,failure,yes
7232,36,management,-547,yes,no,cellular,apr,1,259,failure,no
3913,32,management,728,yes,no,unknown,may,1,-1,unknown,no
2241,26,student,689,no,no,cellular,may,2,-1,unknown,yes
5489,36,management,625,yes,no,cellular,jul,9,-1,unknown,yes
7727,56,management,405,no,no,cellular,jul,2,-1,unknown,no
775,32,entrepreneur,762,no,no,cellular,jul,11,-1,unknown,yes
6920,24,admin.,1141,yes,no,unknown,may,1,-1,unknown,no
1853,34,technician,652,yes,yes,cellular,jul,4,-1,unknown,no
7712,40,management,-63,no,yes,cellular,jul,1,-1,unknown,no
4789,32,management,937,no,no,cellular,may,1,190,failure,no
4500,23,student,854,yes,no,unknown,may,2,-1,unknown,yes
5443,59,retired,93,no,no,unknown,may,2,-1,unknown,no
1993,34,blue-collar,-78,yes,no,unknown,may,1,-1,unknown,no
7660,44,housemaid,299,no,no,cellular,nov,1,-1,unknown,no
4770,41,technician,201,no,yes,cellular,jul,8,-1,unknown,no
3486,61,management,985,no,no,cellular,aug,6,-1,unknown,yes
110,41,unknown,1567,no,no,cellular,jul,2,-1,unknown,no
1446,57,housemaid,2326,no,no,cellular,oct,1,194,success,yes
1112,38,technician,25,yes,no,cellular,jun,2,-1,unknown,yes
2883,55,management,559,no,no,cellular,jan,2,-1,unknown,no
1947,38,technician,217,yes,no,unknown,jun,6,-1,unknown,yes
5284,63,retired,1840,no,no,cellular,mar,3,-1,unknown,no
865,47,management,0,no,no,cellular,oct,1,-1,unknown,yes
760,30,blue-collar,1012,yes,no,cellular,apr,3,329,failure,no
2434,40,admin.,523,yes,yes,unknown,may,3,-1,unknown,no
6301,26,admin.,-930,yes,no,cellular,may,1,-1,unknown,yes
