,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
3125,30,admin.,873,no,no,cellular,oct,1,216,failure,no
1402,27,services,0,yes,no,cellular,jul,13,-1,unknown,no
3211,23,housemaid,93,yes,no,cellular,may,3,-1,unknown,no
7388,24,services,4500,yes,no,cellular,may,2,-1,unknown,yes
2686,42,management,283,yes,no,cellular,jul,1,-1,unknown,yes
4206,52,services,1625,no,no,cellular,aug,2,-1,unknown,yes
5175,36,blue-collar,1193,no,no,cellular,oct,1,-1,unknown,yes
1521,26,student,5169,yes,no,cellular,may,1,35,failure,yes
6121,35,admin.,318,yes,yes,cellular,oct,1,-1,unknown,no
5862,58,management,0,no,no,cellular,sep,2,-1,unknown,yes
6211,37,blue-collar,-1050,yes,no,unknown,jun,2,-1,unknown,no
5363,52,blue-collar,1319,no,no,telephone,apr,2,-1,unknown,no
1915,36,management,36,no,no,cellular,aug,4,-1,unknown,yes
1093,40,management,0,yes,no,cellular,feb,1,-1,unknown,no
265,26,blue-collar,592,yes,yes,unknown,may,1,-1,unknown,no
5794,32,services,785,no,no,cellular,jun,1,-1,unknown,no
6933,49,management,5887,no,no,cellular,dec,3,185,success,yes
4144,35,admin.,534,no,no,cellular,may,1,312,failure,yes
1787,46,unemployed,44,no,no,cellular,aug,1,-1,unknown,yes
886,41,management,0,yes,no,cellular,nov,3,-1,unknown,yes
4718,39,admin.,1577,yes,no,unknown,jun,15,-1,unknown,no
3064,32,technician,390,yes,no,unknown,may,1,-1,unknown,no
3665,44,technician,7138,no,no,cellular,aug,2,-1,unknown,yes
5471,32,management,4,no,no,cellular,jan,1,-1,unknown,no
2980,31,management,515,no,no,cellular,jun,5,-1,unknown,yes
3485,40,management,413,yes,no,unknown,may,1,-1,unknown,no
2761,38,technician,11,no,no,unknown,jun,3,-1,unknown,no
4187,38,management,676,no,no,cellular,may,3,-1,unknown,no
4425,29,management,0,yes,no,unknown,may,12,-1,unknown,yes
6700,55,technician,240,yes,no,cellular,aug,3,277,success,yes
211,33,technician,177,yes,yes,cellular,may,8,-1,unknown,no
4886,28,management,278,no,yes,cellular,jan,1,-1,unknown,no
2685,43,technician,1195,yes,no,unknown,may,9,-1,unknown,no
110,29,services,1008,yes,no,unknown,may,9,-1,unknown,no
4960,52,housemaid,3798,yes,no,cellular,jul,1,-1,unknown,yes
4238,36,blue-collar,928,no,no,cellular,apr,3,-1,unknown,no
627,43,management,62,yes,no,cellular,may,1,300,failure,no
3636,35,management,592,no,yes,unknown,may,1,-1,unknown,no
267,33,blue-collar,-306,yes,yes,unknown,may,4,-1,unknown,no
6545,27,student,279,no,no,cellular,oct,1,-1,unknown,yes
5445,34,management,3031,no,no,cellular,aug,6,-1,unknown,no
2102,36,management,1352,no,no,unknown,jun,1,-1,unknown,yes
4264,52,technician,876,no,no,cellular,may,3,-1,unknown,yes
5358,44,entrepreneur,1631,yes,no,cellular,nov,1,195,failure,no
2479,35,technician,670,no,no,cellular,oct,2,-1,unknown,yes
2634,32,blue-collar,634,no,no,cellular,jan,1,-1,unknown,yes
698,33,management,1534,yes,no,cellular,jul,2,-1,unknown,yes
2908,60,self-employed,0,no,no,unknown,jun,1,-1,unknown,no
4092,34,blue-collar,383,yes,no,unknown,may,1,-1,unknown,yes
1987,32,technician,116,yes,no,cellular,aug,2,-1,unknown,yes
1962,48,unemployed,201,no,no,cellular,nov,1,91,success,yes
2943,47,management,3663,no,no,cellular,oct,2,213,success,yes
3997,42,blue-collar,443,yes,no,unknown,jun,5,-1,unknown,yes
3536,41,services,727,yes,no,cellular,may,1,-1,unknown,no
1800,59,technician,2396,no,no,cellular,nov,1,-1,unknown,yes
6656,27,services,1501,yes,no,cellular,jul,1,-1,unknown,no
5590,29,blue-collar,25,yes,no,unknown,jun,2,-1,unknown,no
928,44,management,2982,no,no,unknown,jun,2,-1,unknown,no
2532,53,services,2925,yes,no,unknown,may,4,-1,unknown,no
5611,56,management,382,no,no,cellular,nov,2,-1,unknown,no
7046,45,management,4831,no,no,cellular,jul,3,182,success,yes
694,41,admin.,1020,yes,no,unknown,may,1,-1,unknown,yes
2508,52,self-employed,2289,yes,yes,cellular,nov,1,-1,unknown,no
4732,23,services,665,yes,no,unknown,may,1,-1,unknown,yes
553,33,unemployed,-144,no,no,cellular,jul,3,-1,unknown,yes
5671,63,admin.,0,yes,no,cellular,aug,5,-1,unknown,yes
5643,35,technician,2779,no,no,cellular,oct,2,-1,unknown,yes
747,36,technician,125,yes,no,cellular,may,3,-1,unknown,yes
739,46,admin.,556,yes,yes,unknown,may,3,-1,unknown,yes
5036,47,admin.,290,yes,no,cellular,jul,2,-1,unknown,yes
594,31,management,325,yes,no,cellular,jul,2,-1,unknown,yes
4550,35,self-employed,1129,yes,no,cellular,nov,2,184,failure,no
4800,38,admin.,47,yes,yes,cellular,jul,11,-1,unknown,no
5515,29,admin.,163,yes,yes,unknown,may,1,-1,unknown,yes
5721,50,blue-collar,204,yes,yes,unknown,may,1,-1,unknown,no
6206,25,admin.,507,yes,no,cellular,may,1,367,failure,yes
1609,40,unemployed,219,yes,no,unknown,may,1,-1,unknown,no
2767,40,technician,2266,no,no,cellular,oct,1,147,failure,yes
673,32,management,0,no,no,cellular,aug,2,-1,unknown,no
2641,34,services,295,yes,yes,cellular,jul,1,-1,unknown,no
6889,40,self-employed,1616,no,no,telephone,jul,7,-1,unknown,yes
3031,27,services,94,yes,no,unknown,may,2,-1,unknown,no
2233,60,blue-collar,92,yes,no,unknown,jun,3,-1,unknown,no
1611,24,technician,556,yes,no,cellular,aug,2,-1,unknown,yes
1780,36,management,992,no,no,unknown,jun,1,-1,unknown,no
2245,49,admin.,1096,yes,no,cellular,apr,1,303,failure,no
6573,33,student,1170,no,no,cellular,apr,1,-1,unknown,yes
5972,31,admin.,728,yes,yes,cellular,may,1,352,failure,no
4440,33,self-employed,454,no,yes,cellular,nov,1,-1,unknown,no
2160,47,blue-collar,668,yes,no,cellular,may,6,354,success,no
6723,57,management,123,no,no,cellular,feb,2,-1,unknown,no
3372,34,technician,2085,no,no,cellular,aug,3,182,success,yes
595,37,management,57,no,no,cellular,apr,2,84,success,no
1486,46,technician,488,no,no,unknown,jun,1,-1,unknown,no
2927,39,management,1241,yes,no,cellular,jun,2,-1,unknown,no
3100,57,technician,3105,yes,no,unknown,may,11,-1,unknown,no
5072,60,services,8837,yes,no,unknown,may,4,-1,unknown,no
4443,31,blue-collar,505,yes,no,cellular,apr,4,329,other,no
2276,62,retired,800,no,no,cellular,feb,1,-1,unknown,yes
5588,29,entrepreneur,714,yes,yes,cellular,may,2,-1,unknown,yes
3330,34,management,76,yes,no,cellular,may,2,371,failure,yes
6415,35,blue-collar,602,yes,no,cellular,may,6,-1,unknown,no
7270,31,admin.,190,no,no,cellular,apr,1,-1,unknown,yes
3063,48,blue-collar,2227,no,no,cellular,aug,12,-1,unknown,no
6015,30,admin.,154,yes,no,cellular,nov,2,-1,unknown,no
1732,29,management,9407,no,no,cellular,may,6,-1,unknown,yes
3318,54,technician,114,no,no,cellular,jul,3,-1,unknown,yes
563,30,management,4210,no,no,cellular,aug,4,-1,unknown,yes
5667,33,technician,154,no,no,cellular,mar,2,-1,unknown,no
3427,36,technician,571,yes,yes,cellular,jul,3,-1,unknown,no
3578,40,management,290,yes,no,unknown,may,1,-1,unknown,no
6989,44,management,1850,yes,no,cellular,may,1,-1,unknown,no
1784,40,management,1509,no,no,cellular,may,1,58,failure,no
6853,36,blue-collar,218,yes,no,cellular,may,6,-1,unknown,yes
4294,30,admin.,285,no,no,cellular,feb,2,-1,unknown,no
1431,46,blue-collar,2775,no,yes,cellular,jul,1,-1,unknown,no
6073,55,admin.,-2,no,no,cellular,aug,1,-1,unknown,no
1223,58,entrepreneur,2,no,no,unknown,jun,1,-1,unknown,no
5474,42,blue-collar,165,yes,no,unknown,may,2,-1,unknown,no
7387,29,admin.,127,yes,yes,cellular,apr,1,-1,unknown,no
4020,34,technician,1539,yes,no,cellular,jun,1,56,other,yes
6824,36,management,-633,yes,no,cellular,jul,1,-1,unknown,no
2136,34,technician,4,yes,no,cellular,feb,2,263,failure,no
2482,32,admin.,200,no,no,cellular,sep,1,29,failure,yes
3347,29,management,293,yes,no,unknown,may,2,-1,unknown,no
1257,33,services,2918,no,yes,cellular,nov,2,-1,unknown,yes
1428,54,retired,522,no,yes,cellular,jul,3,-1,unknown,no
7080,58,admin.,1947,no,no,telephone,oct,1,-1,unknown,yes
4529,50,self-employed,766,yes,no,cellular,may,2,304,failure,no
1068,37,management,4089,yes,no,cellular,feb,2,174,other,yes
3110,34,blue-collar,6718,no,no,cellular,jan,4,97,other,no
3510,48,admin.,368,no,no,cellular,oct,2,140,success,yes
7073,60,management,264,no,no,telephone,feb,1,-1,unknown,yes
6593,28,services,340,yes,no,cellular,jul,2,-1,unknown,yes
222,38,management,6158,yes,no,cellular,apr,5,145,failure,yes
902,37,management,156,no,no,cellular,nov,3,-1,unknown,yes
5345,34,technician,1012,yes,yes,telephone,oct,1,-1,unknown,yes
4749,67,retired,443,no,no,cellular,aug,1,-1,unknown,yes
4789,41,blue-collar,925,yes,no,telephone,may,1,-1,unknown,no
4285,43,technician,994,yes,yes,cellular,may,1,-1,unknown,no
3410,46,blue-collar,96,yes,no,cellular,nov,1,-1,unknown,no
2775,36,management,535,no,no,cellular,apr,2,-1,unknown,yes
7320,30,management,5561,yes,no,cellular,nov,1,-1,unknown,yes
4933,33,admin.,0,yes,no,cellular,nov,1,-1,unknown,no
569,43,entrepreneur,0,no,no,unknown,jun,7,-1,unknown,yes
6098,31,management,373,no,no,cellular,feb,6,-1,unknown,yes
2061,34,blue-collar,29,yes,no,cellular,may,5,-1,unknown,yes
6829,31,entrepreneur,131,yes,no,cellular,jul,1,-1,unknown,no
7227,50,entrepreneur,2731,no,no,cellular,aug,2,-1,unknown,no
6032,28,technician,676,no,no,cellular,feb,2,-1,unknown,yes
7084,56,blue-collar,-9,yes,yes,cellular,may,1,-1,unknown,yes
4959,47,blue-collar,3237,yes,no,unknown,may,3,-1,unknown,no
1794,30,admin.,1310,no,no,telephone,oct,1,-1,unknown,no
5409,33,management,935,no,no,cellular,feb,2,92,success,yes
2661,30,management,1299,no,no,cellular,aug,2,-1,unknown,no
2837,39,technician,385,no,no,cellular,oct,1,48,failure,yes
112,44,management,4119,yes,yes,telephone,nov,1,-1,unknown,yes
6453,66,retired,2883,no,no,cellular,apr,1,-1,unknown,yes
5637,54,management,154,no,no,unknown,may,3,-1,unknown,no
301,59,retired,514,no,no,cellular,may,6,90,success,yes
4771,53,admin.,2892,no,no,cellular,apr,3,-1,unknown,yes
4648,36,admin.,980,no,no,cellular,jul,3,179,failure,no
2324,46,blue-collar,219,yes,no,cellular,nov,1,-1,unknown,yes
6934,32,blue-collar,-208,yes,yes,unknown,may,1,-1,unknown,no
2361,88,retired,648,no,no,telephone,sep,1,-1,unknown,no
10,23,student,1234,no,no,cellular,feb,1,91,success,yes
911,28,management,258,no,yes,cellular,apr,1,-1,unknown,no
6943,42,management,687,no,no,cellular,aug,2,-1,unknown,no
6830,26,technician,192,yes,no,unknown,may,1,-1,unknown,no
6072,27,student,4869,yes,no,cellular,may,2,343,other,no
1847,54,management,2895,yes,no,cellular,feb,2,256,failure,no
6183,38,technician,6728,no,no,cellular,aug,4,-1,unknown,yes
2380,33,admin.,616,no,no,cellular,sep,3,-1,unknown,yes
3425,55,blue-collar,158,yes,no,unknown,may,18,-1,unknown,no
905,34,admin.,0,yes,no,cellular,may,1,-1,unknown,no
5044,37,admin.,36,yes,no,unknown,may,1,-1,unknown,no
3760,32,blue-collar,1036,yes,yes,unknown,may,2,-1,unknown,no
5996,29,admin.,514,no,no,cellular,feb,1,-1,unknown,no
1820,60,admin.,4629,yes,no,cellular,oct,1,-1,unknown,yes
3300,30,technician,411,yes,no,cellular,apr,1,-1,unknown,no
869,21,student,123,no,no,telephone,aug,1,-1,unknown,yes
663,49,services,7019,yes,no,cellular,jun,1,368,failure,yes
1629,29,management,199,yes,yes,unknown,may,4,-1,unknown,yes
3958,26,admin.,-122,yes,no,unknown,jun,3,-1,unknown,yes
5966,49,technician,80,no,no,cellular,jul,1,-1,unknown,no
6609,57,entrepreneur,1179,no,no,cellular,aug,2,-1,unknown,no
2982,35,blue-collar,51,yes,no,unknown,may,2,-1,unknown,no
2254,38,technician,565,no,no,cellular,aug,2,-1,unknown,no
6245,60,blue-collar,4903,no,yes,unknown,jun,1,-1,unknown,no
6557,44,management,2383,no,no,cellular,jul,2,-1,unknown,yes
6071,28,services,4,yes,no,unknown,jun,5,-1,unknown,no
3245,48,housemaid,513,no,yes,cellular,jul,3,-1,unknown,yes
4049,44,blue-collar,105,yes,no,cellular,apr,1,-1,unknown,yes
2012,32,services,689,yes,yes,cellular,jun,3,-1,unknown,yes
2434,53,blue-collar,4401,no,no,telephone,nov,1,92,success,yes
3143,27,admin.,1596,no,no,cellular,sep,1,-1,unknown,yes
853,47,management,682,no,no,cellular,aug,6,-1,unknown,yes
2190,29,unemployed,1311,no,no,cellular,aug,1,-1,unknown,yes
4415,31,technician,318,no,no,cellular,dec,1,-1,unknown,yes
384,31,management,254,no,no,cellular,aug,8,-1,unknown,yes
1459,31,admin.,-422,yes,no,cellular,may,2,329,other,no
1131,47,management,4189,yes,no,cellular,nov,3,-1,unknown,yes
225,56,blue-collar,8,yes,no,unknown,may,2,-1,unknown,no
6665,34,technician,-276,yes,no,unknown,may,3,-1,unknown,no
600,29,blue-collar,100,yes,yes,cellular,may,4,344,failure,no
3166,52,blue-collar,331,no,no,cellular,aug,4,-1,unknown,no
1628,24,student,782,no,no,cellular,may,7,91,other,no
5981,50,services,1134,no,no,unknown,jun,2,-1,unknown,no
5735,40,blue-collar,750,yes,yes,cellular,apr,1,281,failure,no
493,39,unemployed,7005,yes,no,cellular,jul,2,184,success,yes
2729,60,technician,824,yes,no,cellular,aug,1,181,success,yes
162,28,self-employed,805,no,no,cellular,nov,5,170,failure,no
2821,40,blue-collar,1066,yes,no,unknown,may,1,-1,unknown,no
7029,52,blue-collar,-191,yes,no,unknown,may,1,-1,unknown,yes
4025,44,management,-1636,yes,yes,cellular,may,1,-1,unknown,no
2132,50,admin.,133,no,no,cellular,jul,4,-1,unknown,yes
3711,36,blue-collar,561,yes,no,unknown,jun,2,-1,unknown,no
6704,36,blue-collar,222,yes,no,unknown,may,1,-1,unknown,no
4308,54,technician,0,no,no,telephone,aug,2,106,success,no
6683,59,admin.,-41,yes,yes,unknown,may,1,-1,unknown,no
2701,23,admin.,299,yes,no,unknown,jun,1,-1,unknown,no
6795,47,admin.,0,no,no,cellular,nov,1,190,other,yes
1905,35,management,68,no,no,unknown,jun,1,-1,unknown,yes
5457,59,management,5397,no,no,cellular,sep,1,92,success,yes
6587,36,unemployed,-35,no,no,cellular,jan,3,-1,unknown,no
2504,32,admin.,-273,yes,no,cellular,may,1,-1,unknown,no
3469,23,blue-collar,105,yes,no,unknown,may,2,-1,unknown,no
3848,37,unemployed,443,no,no,cellular,jan,1,-1,unknown,yes
5088,28,management,957,no,no,cellular,may,2,-1,unknown,yes
626,72,retired,2304,no,no,telephone,may,4,-1,unknown,yes
1069,73,retired,519,no,no,telephone,feb,3,133,success,yes
3624,30,management,2,no,no,cellular,mar,1,-1,unknown,no
5131,57,admin.,2223,no,no,cellular,aug,1,-1,unknown,yes
7116,55,housemaid,77,no,no,cellular,jul,6,-1,unknown,yes
5216,47,admin.,1210,no,no,cellular,oct,1,91,failure,yes
1542,60,management,73,no,no,telephone,aug,2,-1,unknown,yes
3438,59,technician,10925,no,no,cellular,apr,1,-1,unknown,yes
5384,37,technician,0,yes,no,cellular,apr,3,-1,unknown,yes
1359,62,retired,1084,no,no,cellular,apr,1,-1,unknown,yes
6079,45,management,1529,no,no,cellular,jun,1,-1,unknown,no
6162,62,retired,2557,yes,no,cellular,sep,1,216,success,yes
1717,45,management,1300,no,no,cellular,jul,3,-1,unknown,no
3664,26,technician,430,no,no,cellular,feb,2,-1,unknown,no
1676,54,unemployed,3611,yes,no,cellular,feb,1,-1,unknown,no
4249,29,admin.,382,yes,no,unknown,may,1,-1,unknown,no
7274,37,management,355,no,no,cellular,aug,1,-1,unknown,no
7218,34,admin.,1504,yes,no,unknown,may,3,-1,unknown,no
1637,68,retired,451,no,no,cellular,mar,1,-1,unknown,yes
3488,28,technician,1628,yes,no,cellular,jul,2,-1,unknown,yes
45,32,technician,367,yes,no,cellular,may,2,276,failure,no
3014,34,blue-collar,2495,yes,no,unknown,may,1,-1,unknown,yes
5696,71,retired,2600,no,no,cellular,aug,1,-1,unknown,yes
3230,35,management,36,no,yes,cellular,jul,5,-1,unknown,yes
4524,48,management,0,no,yes,cellular,feb,4,182,success,yes
2323,60,retired,0,yes,no,unknown,may,4,-1,unknown,no
343,36,services,526,yes,no,cellular,apr,2,324,other,no
6506,40,admin.,0,yes,no,cellular,feb,1,201,failure,no
3513,37,services,223,yes,no,unknown,may,1,-1,unknown,no
5416,43,services,2478,yes,no,cellular,jan,1,230,failure,no
4260,28,technician,4513,yes,no,unknown,may,3,-1,unknown,no
1239,33,management,349,no,no,cellular,aug,1,-1,unknown,no
1444,54,admin.,1693,no,no,cellular,apr,1,87,other,yes
4622,37,management,230,yes,yes,cellular,feb,2,272,failure,no
3867,71,retired,4380,no,no,cellular,sep,1,-1,unknown,yes
2441,35,technician,7050,no,no,cellular,aug,3,182,success,yes
4111,34,management,0,no,no,cellular,apr,1,-1,unknown,no
7355,41,technician,965,no,no,cellular,aug,10,-1,unknown,yes
5251,31,management,71,no,no,cellular,mar,1,-1,unknown,yes
6837,38,admin.,1487,no,no,unknown,jun,2,-1,unknown,no
5479,45,admin.,0,no,no,cellular,aug,2,-1,unknown,no
3918,32,admin.,212,no,no,cellular,jul,5,-1,unknown,yes
2374,36,unemployed,115,no,no,cellular,feb,2,-1,unknown,no
376,50,technician,156,no,yes,cellular,jul,3,-1,unknown,yes
4691,49,management,348,no,no,cellular,oct,1,-1,unknown,yes
2544,49,blue-collar,-454,yes,no,cellular,may,1,-1,unknown,yes
1931,35,management,0,no,no,cellular,aug,6,-1,unknown,no
193,38,admin.,46,no,no,cellular,aug,2,-1,unknown,no
1922,58,self-employed,1636,no,no,cellular,apr,1,-1,unknown,no
6126,32,entrepreneur,73,yes,no,cellular,nov,1,135,failure,no
2859,36,management,490,no,no,cellular,aug,8,98,failure,yes
2677,35,management,53,yes,no,cellular,nov,1,-1,unknown,no
3926,41,blue-collar,732,yes,no,unknown,may,1,-1,unknown,no
7188,43,blue-collar,953,yes,no,unknown,may,1,-1,unknown,no
3366,56,blue-collar,1137,no,no,telephone,jul,1,-1,unknown,yes
5505,28,blue-collar,1348,yes,no,cellular,aug,2,-1,unknown,yes
1860,35,admin.,-244,yes,yes,cellular,may,1,-1,unknown,no
2158,60,admin.,478,no,no,cellular,jul,2,311,failure,yes
2089,44,entrepreneur,121,no,no,cellular,nov,1,91,success,yes
6266,47,technician,4568,no,no,unknown,jun,1,-1,unknown,no
5074,32,technician,705,no,no,cellular,jun,1,-1,unknown,yes
4170,33,technician,180,no,no,cellular,aug,1,435,failure,yes
6790,41,admin.,0,no,no,unknown,jun,1,-1,unknown,no
5305,34,admin.,479,yes,no,cellular,may,1,350,failure,yes
360,29,admin.,613,yes,no,unknown,jun,1,-1,unknown,no
705,36,admin.,1224,yes,no,cellular,nov,1,374,success,yes
6540,30,unemployed,0,yes,no,cellular,nov,1,-1,unknown,no
1572,31,services,182,no,no,cellular,aug,2,-1,unknown,no
5599,29,blue-collar,313,yes,no,cellular,apr,2,343,other,no
819,50,blue-collar,5872,yes,no,cellular,may,3,-1,unknown,yes
1504,30,technician,2567,no,no,cellular,jun,4,-1,unknown,yes
7158,47,services,1764,no,yes,cellular,aug,6,-1,unknown,no
5913,55,technician,264,yes,no,unknown,may,2,-1,unknown,no
1424,48,blue-collar,418,yes,no,unknown,may,3,-1,unknown,no
568,50,management,313,no,no,telephone,oct,1,-1,unknown,yes
2256,32,admin.,272,yes,no,cellular,oct,2,-1,unknown,no
3906,32,services,15,yes,no,cellular,may,1,-1,unknown,no
6175,52,technician,851,no,no,unknown,jun,2,-1,unknown,no
3738,31,services,997,yes,no,cellular,feb,1,190,failure,no
2674,43,technician,4056,no,no,cellular,may,6,89,failure,no
6413,46,self-employed,706,no,no,cellular,may,1,386,failure,yes
4560,56,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,yes
2342,43,self-employed,66,yes,no,unknown,may,5,-1,unknown,no
4884,29,technician,544,yes,no,unknown,may,1,-1,unknown,no
1558,58,management,372,no,yes,unknown,oct,1,-1,unknown,yes
5575,32,management,2551,yes,no,cellular,jul,3,-1,unknown,yes
5948,39,blue-collar,649,yes,no,cellular,apr,1,-1,unknown,yes
4262,59,technician,0,no,no,cellular,aug,2,-1,unknown,no
610,77,retired,638,no,no,cellular,feb,1,188,success,yes
6365,59,management,81,no,no,cellular,may,1,-1,unknown,no
2798,31,technician,268,no,no,unknown,may,2,-1,unknown,no
5762,32,admin.,620,yes,no,unknown,may,3,-1,unknown,yes
4237,38,management,1722,yes,no,cellular,jul,1,-1,unknown,yes
5261,51,technician,0,no,no,cellular,mar,2,-1,unknown,yes
3935,28,blue-collar,1238,yes,no,unknown,may,1,-1,unknown,no
3313,30,student,7529,no,no,cellular,apr,6,183,success,yes
5116,32,admin.,-1,no,no,cellular,jul,2,-1,unknown,no
4087,47,admin.,829,yes,yes,unknown,may,1,-1,unknown,no
3824,38,unemployed,2812,yes,no,cellular,apr,1,-1,unknown,yes
1614,57,retired,5313,no,no,cellular,jun,1,-1,unknown,yes
2108,47,services,405,no,yes,cellular,aug,2,-1,unknown,yes
7010,48,blue-collar,1000,yes,no,unknown,jun,2,-1,unknown,yes
3251,33,admin.,607,no,no,cellular,feb,2,-1,unknown,yes
762,31,services,71,yes,no,cellular,jul,2,-1,unknown,no
6145,31,management,10884,no,no,cellular,aug,3,98,success,yes
5893,25,services,50,yes,no,unknown,may,1,-1,unknown,no
856,32,management,2,yes,no,cellular,sep,2,-1,unknown,yes
1313,59,services,2965,yes,no,cellular,may,3,-1,unknown,yes
1813,37,entrepreneur,-456,yes,yes,unknown,jun,7,-1,unknown,no
4811,45,technician,441,yes,no,cellular,feb,1,-1,unknown,no
5561,46,management,11385,no,no,cellular,mar,3,-1,unknown,yes
2813,33,blue-collar,202,yes,no,cellular,apr,1,-1,unknown,no
6275,31,services,658,no,no,cellular,may,1,-1,unknown,no
5243,33,management,1304,yes,no,cellular,may,2,-1,unknown,yes
865,26,services,-379,yes,yes,cellular,jul,7,-1,unknown,yes
5185,39,technician,2983,no,no,cellular,dec,1,-1,unknown,yes
3302,57,retired,1841,no,no,telephone,jun,1,-1,unknown,yes
5612,62,blue-collar,180,no,no,cellular,jan,1,90,other,yes
1510,60,retired,404,no,no,cellular,mar,2,196,failure,yes
2757,63,blue-collar,641,no,no,cellular,may,2,-1,unknown,yes
4106,38,technician,-242,yes,no,cellular,may,3,278,success,yes
2827,23,student,113,no,no,cellular,nov,1,-1,unknown,yes
6347,36,housemaid,78,yes,no,telephone,jul,9,-1,unknown,yes
3440,27,blue-collar,317,yes,no,unknown,may,10,-1,unknown,no
1027,22,student,71,no,no,cellular,jul,1,181,success,yes
7369,56,management,3885,yes,no,cellular,jul,1,-1,unknown,no
4890,32,technician,211,yes,yes,unknown,may,4,-1,unknown,no
691,43,blue-collar,377,no,yes,unknown,jun,5,-1,unknown,no
7372,45,technician,2657,no,no,cellular,aug,3,-1,unknown,yes
6498,38,technician,1919,no,no,cellular,aug,1,-1,unknown,yes
4748,40,blue-collar,570,yes,no,unknown,may,3,-1,unknown,no
5102,50,management,3537,no,no,unknown,oct,1,-1,unknown,yes
2430,41,self-employed,1081,no,no,cellular,may,3,-1,unknown,yes
1248,36,technician,2473,no,no,cellular,aug,4,-1,unknown,yes
5073,25,blue-collar,303,no,no,cellular,mar,1,-1,unknown,yes
2808,39,blue-collar,62,yes,no,cellular,may,3,-1,unknown,yes
2490,32,management,506,no,no,cellular,mar,2,-1,unknown,yes
774,76,retired,8919,no,no,cellular,jan,1,-1,unknown,no
5795,36,management,203,no,no,cellular,oct,1,-1,unknown,yes
1880,58,management,1387,yes,no,unknown,may,5,-1,unknown,no
3231,53,technician,395,no,no,cellular,oct,1,148,failure,yes
795,32,services,2378,no,no,cellular,nov,2,-1,unknown,yes
3371,27,self-employed,5214,yes,no,unknown,may,1,-1,unknown,no
4266,28,technician,631,no,no,cellular,apr,7,-1,unknown,no
6263,24,student,1925,no,no,cellular,aug,1,-1,unknown,yes
3647,34,management,9,no,no,cellular,jul,2,-1,unknown,no
3112,57,retired,-663,yes,no,cellular,may,1,351,failure,no
3540,52,unknown,5361,no,no,cellular,aug,3,-1,unknown,yes
250,30,entrepreneur,12737,no,yes,cellular,nov,2,-1,unknown,yes
5099,43,management,-410,no,yes,cellular,jul,1,-1,unknown,no
3607,32,entrepreneur,0,yes,yes,cellular,nov,1,-1,unknown,no
2150,39,services,324,yes,no,cellular,may,2,312,failure,no
1451,55,services,606,no,yes,cellular,nov,2,-1,unknown,no
1923,58,management,2986,no,no,cellular,sep,1,91,other,yes
884,19,student,60,no,no,cellular,aug,1,-1,unknown,no
3266,42,admin.,1143,yes,yes,telephone,nov,1,-1,unknown,no
1740,51,housemaid,618,yes,yes,cellular,feb,1,-1,unknown,no
2458,33,blue-collar,0,yes,no,telephone,jul,3,-1,unknown,no
6486,32,services,0,no,yes,cellular,jul,2,-1,unknown,no
2972,54,technician,0,no,no,telephone,apr,3,84,success,yes
6600,44,services,240,yes,no,unknown,may,2,-1,unknown,no
525,68,retired,445,no,no,cellular,feb,1,-1,unknown,yes
2299,45,housemaid,317,yes,no,cellular,apr,2,-1,unknown,no
1839,37,retired,71,no,yes,cellular,may,1,-1,unknown,no
6011,50,admin.,4855,no,no,cellular,aug,2,-1,unknown,yes
5070,61,management,967,no,no,cellular,aug,1,-1,unknown,no
953,29,management,53,yes,no,cellular,jul,17,-1,unknown,no
4756,34,management,5,no,no,cellular,aug,2,-1,unknown,yes
6666,49,housemaid,198,yes,no,unknown,may,3,-1,unknown,no
4620,41,management,0,no,no,cellular,aug,2,-1,unknown,no
2920,44,admin.,985,yes,yes,cellular,may,7,325,failure,no
6754,30,management,314,no,no,cellular,nov,2,175,success,no
1468,33,technician,72,yes,no,unknown,may,1,-1,unknown,no
6208,34,technician,149,no,no,cellular,aug,2,-1,unknown,yes
5511,41,self-employed,4418,yes,no,cellular,nov,3,-1,unknown,no
2477,50,management,-151,yes,no,cellular,nov,2,-1,unknown,no
3079,35,technician,33,no,no,cellular,aug,2,-1,unknown,no
1760,31,services,2050,yes,no,cellular,nov,5,-1,unknown,no
4810,82,retired,0,no,no,telephone,nov,1,-1,unknown,yes
6802,36,entrepreneur,2700,no,no,cellular,feb,3,-1,unknown,no
4299,47,services,-150,no,no,cellular,aug,4,-1,unknown,no
4556,56,admin.,105,no,no,telephone,jul,2,-1,unknown,no
4715,40,blue-collar,973,no,no,cellular,may,1,-1,unknown,yes
1032,57,technician,589,yes,no,cellular,jan,1,244,other,no
3409,33,management,808,yes,no,cellular,aug,16,-1,unknown,no
3491,35,services,52,yes,no,cellular,mar,4,-1,unknown,yes
2950,34,blue-collar,1924,yes,yes,cellular,apr,2,253,failure,no
3257,30,management,4889,no,no,cellular,aug,2,-1,unknown,yes
3430,44,management,294,no,no,cellular,apr,3,-1,unknown,yes
1926,66,retired,203,no,no,cellular,jul,1,-1,unknown,yes
4514,39,management,51,no,no,cellular,aug,2,-1,unknown,no
1903,30,management,398,no,no,cellular,oct,1,180,success,yes
2255,35,admin.,8,yes,no,unknown,may,18,-1,unknown,no
