,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
6981,26,blue-collar,26,yes,yes,cellular,may,1,-1,unknown,yes
7258,35,blue-collar,40,yes,no,unknown,may,4,-1,unknown,yes
5133,52,retired,3687,yes,yes,unknown,jun,4,-1,unknown,yes
1141,19,student,372,no,no,telephone,jul,3,-1,unknown,yes
6014,32,technician,287,yes,no,unknown,may,8,-1,unknown,no
7099,61,housemaid,211,no,no,cellular,aug,2,186,failure,yes
6618,39,housemaid,2460,no,no,cellular,jul,3,-1,unknown,no
3091,30,services,1256,yes,no,cellular,may,3,-1,unknown,no
2646,25,blue-collar,543,yes,no,cellular,may,1,-1,unknown,no
1850,54,management,2895,yes,no,cellular,feb,2,256,failure,no
54,54,retired,349,yes,no,cellular,may,2,175,failure,no
5659,50,blue-collar,3558,no,no,cellular,aug,10,-1,unknown,no
4969,47,management,866,no,no,unknown,jun,7,-1,unknown,no
3243,36,admin.,3954,yes,no,unknown,may,1,-1,unknown,no
6671,35,blue-collar,159,yes,yes,cellular,may,1,-1,unknown,yes
1755,37,management,0,no,no,cellular,oct,1,258,other,no
0,55,admin.,1662,no,no,cellular,jun,2,-1,unknown,yes
4332,31,management,0,no,no,cellular,aug,5,-1,unknown,no
362,19,student,779,no,no,cellular,apr,4,-1,unknown,yes
1012,44,self-employed,2734,yes,no,cellular,may,4,-1,unknown,yes
2221,56,technician,1561,no,no,cellular,aug,1,-1,unknown,no
6564,40,services,1082,yes,no,unknown,may,2,-1,unknown,yes
3386,52,services,659,no,no,cellular,jan,4,93,success,yes
3695,29,unemployed,1584,no,no,cellular,sep,1,-1,unknown,yes
2064,48,management,1147,no,no,cellular,aug,1,64,success,yes
2560,22,student,423,no,no,cellular,jul,1,179,success,yes
3543,27,admin.,261,yes,yes,cellular,jun,4,-1,unknown,yes
2562,56,services,616,no,no,unknown,jun,1,-1,unknown,no
984,27,services,1,no,no,cellular,jan,3,-1,unknown,no
4764,31,management,84,no,yes,unknown,jul,1,-1,unknown,no
3316,33,management,1120,no,no,cellular,aug,2,-1,unknown,yes
274,53,management,0,yes,no,cellular,jul,3,-1,unknown,no
6642,43,blue-collar,3131,yes,no,unknown,jun,3,-1,unknown,no
4328,60,self-employed,362,no,yes,cellular,jul,6,-1,unknown,yes
2522,72,admin.,2321,no,no,cellular,sep,2,64,failure,yes
6807,39,services,207,no,no,unknown,jun,2,-1,unknown,no
3988,36,admin.,1954,yes,yes,cellular,nov,2,174,failure,no
7390,56,blue-collar,827,yes,no,telephone,may,4,-1,unknown,yes
707,37,technician,2442,no,no,cellular,feb,3,-1,unknown,yes
671,32,management,0,no,no,cellular,aug,2,-1,unknown,no
2392,26,admin.,3415,no,no,cellular,apr,1,-1,unknown,yes
3623,34,admin.,1467,yes,no,cellular,apr,1,332,failure,no
4762,34,management,5,no,no,cellular,aug,2,-1,unknown,yes
5370,31,self-employed,322,yes,no,unknown,may,1,-1,unknown,no
3631,25,student,373,yes,no,cellular,may,2,-1,unknown,yes
1860,39,admin.,3047,yes,no,cellular,may,1,370,failure,no
7036,32,technician,791,yes,no,unknown,may,2,-1,unknown,yes
7125,36,management,9,no,no,cellular,aug,4,-1,unknown,yes
5172,24,management,1,no,no,cellular,may,5,-1,unknown,yes
6301,29,management,1387,yes,no,cellular,may,2,-1,unknown,yes
5188,39,technician,2983,no,no,cellular,dec,1,-1,unknown,yes
6330,47,entrepreneur,0,no,no,telephone,nov,2,-1,unknown,no
5800,38,technician,3278,no,no,cellular,aug,14,-1,unknown,yes
893,35,admin.,-257,no,no,cellular,jan,3,-1,unknown,no
5309,29,management,307,yes,no,cellular,jun,1,-1,unknown,yes
5645,45,management,2220,yes,no,cellular,jul,2,-1,unknown,no
1150,31,management,3283,no,no,cellular,feb,1,73,failure,yes
5183,31,technician,271,yes,no,cellular,may,1,-1,unknown,no
3165,35,management,538,yes,no,unknown,may,4,-1,unknown,no
742,40,technician,372,yes,no,cellular,nov,1,100,failure,no
7078,57,admin.,0,yes,no,unknown,may,2,-1,unknown,no
3696,37,management,16,yes,no,unknown,may,1,-1,unknown,yes
931,48,technician,479,no,no,unknown,may,5,-1,unknown,no
5713,53,technician,1982,yes,yes,cellular,nov,1,-1,unknown,yes
2477,38,blue-collar,0,yes,no,cellular,may,2,-1,unknown,yes
6431,34,unemployed,309,no,no,cellular,feb,1,-1,unknown,yes
4533,26,admin.,-12,yes,no,unknown,jun,1,-1,unknown,no
4093,80,retired,997,no,no,cellular,oct,2,86,other,yes
4878,36,services,297,yes,yes,cellular,jul,5,-1,unknown,no
7132,34,management,611,no,no,cellular,jun,1,-1,unknown,yes
1033,32,technician,13711,yes,no,cellular,may,1,175,success,no
948,58,management,287,yes,no,cellular,aug,8,-1,unknown,no
2661,53,admin.,53,yes,no,cellular,may,1,-1,unknown,yes
3018,34,blue-collar,2495,yes,no,unknown,may,1,-1,unknown,yes
3434,56,self-employed,411,no,no,unknown,jun,4,-1,unknown,no
6936,57,blue-collar,3196,no,no,cellular,aug,4,-1,unknown,no
2778,36,management,535,no,no,cellular,apr,2,-1,unknown,yes
2302,38,technician,5115,yes,no,cellular,feb,1,102,success,yes
3911,42,services,508,yes,no,unknown,may,1,-1,unknown,no
331,35,technician,183,no,no,cellular,oct,1,52,failure,yes
1793,40,technician,360,yes,no,unknown,may,1,-1,unknown,no
1762,83,retired,425,no,no,telephone,jun,1,140,failure,yes
5208,31,management,924,no,no,cellular,feb,1,-1,unknown,yes
346,31,admin.,554,yes,no,cellular,feb,1,-1,unknown,no
3233,36,housemaid,2880,no,no,unknown,jun,1,-1,unknown,no
7353,60,admin.,473,no,no,cellular,feb,2,8,other,no
4843,52,blue-collar,2800,no,no,unknown,jun,1,-1,unknown,no
4510,32,blue-collar,1267,yes,no,cellular,may,2,-1,unknown,no
1626,37,technician,127,yes,no,cellular,aug,1,193,success,yes
3179,32,services,0,no,no,cellular,aug,12,-1,unknown,no
966,54,unemployed,1664,no,no,cellular,jun,3,-1,unknown,yes
5910,45,admin.,153,no,no,cellular,aug,1,-1,unknown,yes
2295,56,blue-collar,771,yes,yes,unknown,jun,1,-1,unknown,no
952,49,management,735,yes,no,unknown,may,3,-1,unknown,no
2105,66,retired,1948,no,no,cellular,jan,1,91,success,yes
1426,54,management,366,yes,no,unknown,may,1,-1,unknown,no
231,39,technician,75,no,no,unknown,jun,1,-1,unknown,no
5570,53,housemaid,0,no,no,unknown,jun,8,-1,unknown,no
5638,34,housemaid,1265,yes,no,unknown,jun,3,-1,unknown,no
3809,61,admin.,4629,yes,no,cellular,jan,1,92,success,yes
210,33,technician,177,yes,yes,cellular,may,8,-1,unknown,no
3138,57,technician,3043,no,no,cellular,aug,2,-1,unknown,yes
5915,41,admin.,2498,no,no,cellular,aug,1,-1,unknown,yes
345,34,technician,1279,yes,no,cellular,oct,3,91,success,yes
7148,55,retired,493,yes,no,unknown,may,7,-1,unknown,no
4560,28,management,730,yes,no,cellular,mar,1,-1,unknown,yes
3163,43,unemployed,698,yes,no,unknown,may,1,-1,unknown,no
5786,35,student,387,yes,no,cellular,may,3,347,failure,yes
352,33,admin.,272,yes,no,cellular,jun,1,237,failure,yes
3703,24,student,474,no,no,cellular,apr,1,-1,unknown,yes
2151,33,admin.,0,yes,yes,cellular,jul,1,-1,unknown,no
6479,40,admin.,-666,yes,no,unknown,may,2,-1,unknown,no
4054,37,management,1315,no,no,cellular,jun,1,-1,unknown,yes
150,48,services,-276,yes,yes,cellular,may,1,-1,unknown,yes
6062,46,management,1600,yes,yes,cellular,aug,1,-1,unknown,yes
2920,35,management,533,no,no,cellular,aug,12,-1,unknown,no
6135,57,unemployed,3754,no,no,cellular,feb,2,-1,unknown,yes
2195,32,admin.,281,yes,no,unknown,may,1,-1,unknown,no
7186,45,unemployed,0,yes,no,cellular,feb,2,-1,unknown,no
1737,32,management,0,no,no,cellular,feb,4,-1,unknown,yes
1005,52,management,4,no,yes,cellular,jul,9,-1,unknown,no
4953,64,retired,588,no,no,cellular,jan,1,91,failure,yes
2910,60,self-employed,0,no,no,unknown,jun,1,-1,unknown,no
5453,42,blue-collar,301,yes,no,cellular,jul,2,-1,unknown,yes
4159,25,technician,139,no,yes,cellular,oct,1,-1,unknown,yes
5020,40,management,10786,no,no,unknown,jun,3,-1,unknown,no
6712,57,services,0,no,no,cellular,aug,1,-1,unknown,yes
2860,33,management,3401,no,no,cellular,nov,1,-1,unknown,yes
2093,55,management,655,no,no,cellular,jul,6,-1,unknown,no
3670,26,technician,430,no,no,cellular,feb,2,-1,unknown,no
860,66,retired,2048,no,no,cellular,aug,1,-1,unknown,yes
6377,27,technician,667,no,no,cellular,jan,2,-1,unknown,yes
6218,45,technician,879,no,no,cellular,jul,2,-1,unknown,yes
3653,34,management,9,no,no,cellular,jul,2,-1,unknown,no
1158,20,student,801,no,no,cellular,nov,2,-1,unknown,yes
6429,31,technician,2544,no,no,cellular,jan,1,279,success,yes
5224,36,technician,12,no,no,cellular,aug,2,-1,unknown,yes
5410,33,management,935,no,no,cellular,feb,2,92,success,yes
2279,35,management,0,yes,no,cellular,may,1,-1,unknown,no
1088,47,admin.,594,yes,no,unknown,may,1,-1,unknown,no
4609,49,admin.,168,yes,yes,unknown,may,1,-1,unknown,yes
2662,39,technician,681,yes,no,unknown,jun,1,-1,unknown,no
1252,57,management,350,no,no,telephone,may,3,-1,unknown,no
5967,57,technician,96,no,no,cellular,aug,4,-1,unknown,yes
5491,29,services,57,yes,no,telephone,jul,9,-1,unknown,no
6361,56,retired,5769,no,no,unknown,jun,3,-1,unknown,no
490,55,technician,1320,no,no,cellular,apr,2,-1,unknown,yes
1639,68,retired,451,no,no,cellular,mar,1,-1,unknown,yes
7383,56,blue-collar,8163,no,no,cellular,aug,4,-1,unknown,yes
1756,34,technician,652,yes,yes,cellular,jul,4,-1,unknown,no
4115,38,technician,-242,yes,no,cellular,may,3,278,success,yes
4679,58,services,943,yes,no,unknown,jun,3,-1,unknown,no
6831,33,services,210,yes,no,cellular,may,2,-1,unknown,yes
6680,36,management,133,yes,no,unknown,may,1,-1,unknown,no
1155,49,technician,443,no,no,unknown,jun,11,-1,unknown,no
7161,30,services,5,no,yes,cellular,jul,5,-1,unknown,yes
6825,51,retired,67,no,no,unknown,jun,1,-1,unknown,yes
6211,40,blue-collar,1181,yes,no,cellular,feb,2,189,success,yes
5460,42,blue-collar,0,no,no,unknown,may,2,-1,unknown,no
1498,33,technician,2362,yes,no,cellular,aug,4,-1,unknown,no
4852,27,services,167,no,yes,cellular,jul,2,-1,unknown,no
5147,48,technician,1000,no,no,cellular,nov,2,-1,unknown,no
5850,24,management,1506,no,no,cellular,jun,2,95,success,yes
2234,60,blue-collar,92,yes,no,unknown,jun,3,-1,unknown,no
4880,29,technician,428,no,no,cellular,jul,4,-1,unknown,no
3080,34,blue-collar,505,yes,no,unknown,may,1,-1,unknown,no
1325,40,admin.,419,yes,yes,cellular,may,1,369,failure,no
3051,48,management,1600,no,no,cellular,nov,1,-1,unknown,no
6775,34,entrepreneur,3119,yes,no,unknown,may,4,-1,unknown,no
4706,43,management,136,no,no,cellular,aug,2,-1,unknown,no
4754,40,blue-collar,570,yes,no,unknown,may,3,-1,unknown,no
4908,46,blue-collar,942,no,no,cellular,nov,3,119,failure,no
3339,30,management,364,no,no,cellular,apr,2,-1,unknown,yes
6150,42,admin.,437,yes,no,cellular,aug,3,190,failure,no
6690,42,technician,19,no,no,cellular,aug,4,-1,unknown,yes
2969,54,admin.,200,no,no,cellular,jun,1,-1,unknown,yes
5796,38,technician,211,yes,no,cellular,jan,2,-1,unknown,no
5985,31,blue-collar,605,yes,no,unknown,may,10,-1,unknown,no
2988,53,blue-collar,3079,no,no,cellular,apr,1,-1,unknown,no
1958,31,technician,2807,no,no,unknown,nov,1,-1,unknown,yes
5840,42,housemaid,1406,yes,no,cellular,jul,1,-1,unknown,no
6729,41,management,9,yes,no,cellular,jul,3,-1,unknown,no
5621,29,services,191,yes,no,cellular,apr,1,-1,unknown,no
2917,27,self-employed,168,no,no,cellular,nov,1,196,success,yes
4072,38,management,1365,yes,no,unknown,jun,1,-1,unknown,no
5031,51,management,346,no,no,cellular,feb,1,92,success,yes
3596,29,management,428,no,no,cellular,may,2,-1,unknown,yes
7299,33,services,5034,yes,no,unknown,may,3,-1,unknown,no
6658,33,technician,179,yes,no,cellular,nov,2,181,other,no
6546,51,unemployed,0,no,no,cellular,jul,2,-1,unknown,yes
2121,25,blue-collar,-247,yes,no,cellular,jul,1,-1,unknown,yes
1801,30,management,14,no,no,cellular,jul,2,-1,unknown,no
4867,43,admin.,2682,no,no,cellular,jul,8,-1,unknown,no
6610,36,services,5024,no,no,unknown,may,1,-1,unknown,no
4365,26,technician,2,yes,yes,unknown,may,1,-1,unknown,no
5572,31,technician,22,yes,no,unknown,may,3,-1,unknown,yes
1919,70,retired,2346,no,no,cellular,feb,1,184,failure,yes
6060,37,management,7100,no,no,cellular,nov,2,-1,unknown,no
425,22,student,2162,no,no,telephone,feb,1,-1,unknown,no
7131,68,retired,2820,no,no,cellular,mar,1,92,success,no
6099,32,blue-collar,5252,yes,no,unknown,may,2,-1,unknown,no
4098,30,technician,925,no,no,cellular,nov,1,-1,unknown,no
60,46,technician,874,no,no,cellular,nov,3,-1,unknown,yes
4111,33,management,1808,yes,no,unknown,jun,4,-1,unknown,no
6017,59,retired,0,no,no,unknown,jun,1,-1,unknown,yes
3743,45,admin.,59,yes,no,cellular,jul,8,-1,unknown,yes
1598,41,housemaid,39,no,no,cellular,aug,4,-1,unknown,no
1109,25,blue-collar,1857,yes,no,cellular,oct,1,91,success,yes
1405,27,management,2648,no,no,cellular,feb,1,-1,unknown,yes
1949,54,management,284,yes,yes,telephone,may,5,-1,unknown,no
3015,33,blue-collar,215,no,no,cellular,apr,1,-1,unknown,no
186,45,admin.,0,no,no,cellular,oct,1,-1,unknown,yes
5014,37,services,52,yes,no,cellular,sep,1,185,success,yes
123,30,admin.,8781,yes,no,cellular,nov,1,-1,unknown,yes
2433,24,technician,556,yes,no,cellular,feb,1,94,success,yes
71,40,management,193,no,no,cellular,aug,6,-1,unknown,no
2509,33,blue-collar,89,yes,no,cellular,jul,2,-1,unknown,yes
5596,38,management,76,no,no,cellular,mar,1,-1,unknown,yes
3836,46,blue-collar,1085,yes,yes,cellular,may,2,353,other,yes
2057,36,management,3839,no,no,cellular,nov,1,-1,unknown,no
2073,37,management,238,no,no,cellular,nov,1,-1,unknown,yes
4025,19,student,302,no,no,cellular,jul,1,-1,unknown,yes
3398,46,admin.,1544,yes,no,unknown,may,1,-1,unknown,no
7309,42,technician,534,no,no,cellular,aug,1,-1,unknown,no
445,30,technician,384,no,no,cellular,aug,3,-1,unknown,no
6921,46,blue-collar,-388,yes,yes,cellular,jul,1,-1,unknown,no
3910,46,management,361,yes,no,unknown,may,7,-1,unknown,no
7,36,technician,911,yes,yes,cellular,may,2,21,failure,yes
249,30,entrepreneur,12737,no,yes,cellular,nov,2,-1,unknown,yes
534,51,blue-collar,7098,no,no,cellular,aug,7,-1,unknown,yes
6633,33,unemployed,1974,no,no,cellular,aug,2,191,failure,yes
6005,64,retired,12067,no,no,telephone,jul,2,92,success,yes
2957,48,technician,197,no,yes,cellular,feb,2,222,other,no
6841,28,blue-collar,3817,yes,no,cellular,may,3,-1,unknown,no
5226,54,management,122,yes,no,cellular,jul,3,-1,unknown,no
6263,63,blue-collar,180,no,no,cellular,jul,2,182,success,yes
5653,37,admin.,796,yes,no,telephone,jan,3,-1,unknown,no
6337,73,retired,1050,no,no,cellular,mar,3,181,failure,yes
503,48,housemaid,71,no,no,cellular,aug,3,-1,unknown,no
2548,36,unemployed,154,no,no,cellular,aug,7,-1,unknown,yes
4827,29,management,10576,no,no,unknown,may,2,-1,unknown,yes
3262,52,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,yes
2904,24,blue-collar,327,yes,no,unknown,may,2,-1,unknown,no
5360,44,entrepreneur,1631,yes,no,cellular,nov,1,195,failure,no
3777,49,technician,-849,yes,yes,unknown,may,1,-1,unknown,no
4675,33,services,2881,no,no,cellular,may,1,328,success,yes
3984,47,services,973,no,no,cellular,may,1,479,failure,yes
1302,26,blue-collar,-84,yes,yes,cellular,jul,5,-1,unknown,no
3488,25,admin.,120,yes,no,unknown,jun,1,-1,unknown,no
4089,35,self-employed,71,no,no,cellular,jun,1,-1,unknown,yes
4804,42,technician,757,no,no,cellular,feb,1,-1,unknown,yes
114,49,services,2416,yes,no,cellular,apr,1,-1,unknown,yes
7077,42,technician,-411,yes,no,cellular,jul,3,-1,unknown,no
7112,49,management,-6847,no,yes,cellular,jul,1,-1,unknown,no
5255,38,management,2656,no,no,cellular,jul,2,-1,unknown,no
4208,35,technician,25,no,no,cellular,aug,2,-1,unknown,no
3049,36,technician,98,no,no,cellular,jan,1,-1,unknown,yes
5129,31,management,0,no,no,cellular,aug,1,-1,unknown,yes
4051,71,technician,3020,no,no,telephone,jul,1,270,failure,yes
7357,35,management,6997,yes,no,cellular,jul,1,-1,unknown,yes
2082,28,management,2840,no,no,cellular,apr,5,-1,unknown,yes
5895,57,unemployed,890,no,no,cellular,feb,4,-1,unknown,no
1079,41,management,5037,no,no,cellular,apr,9,185,other,yes
4783,36,management,7606,yes,no,unknown,may,1,-1,unknown,yes
4264,33,entrepreneur,606,yes,no,cellular,feb,1,-1,unknown,no
6103,28,admin.,330,no,no,cellular,jun,2,182,success,yes
6167,26,student,198,no,no,cellular,feb,1,-1,unknown,no
713,53,retired,1296,yes,no,unknown,jun,1,-1,unknown,no
5086,33,blue-collar,-253,yes,no,cellular,may,3,-1,unknown,no
4449,30,admin.,914,yes,no,cellular,oct,3,272,failure,yes
4677,53,services,6170,no,no,cellular,aug,4,-1,unknown,yes
2427,32,blue-collar,2263,no,no,cellular,may,2,-1,unknown,no
3271,38,blue-collar,468,yes,no,unknown,may,2,-1,unknown,no
6185,57,management,2681,no,no,cellular,mar,2,-1,unknown,yes
401,36,technician,1109,no,no,cellular,aug,2,-1,unknown,no
5162,59,retired,93,no,no,unknown,may,2,-1,unknown,no
3470,35,technician,518,yes,no,cellular,apr,1,-1,unknown,yes
6992,51,management,1937,yes,no,cellular,nov,4,152,other,no
3044,85,retired,12114,no,no,telephone,feb,2,-1,unknown,yes
3889,41,housemaid,0,no,no,cellular,apr,1,-1,unknown,yes
5868,30,blue-collar,185,no,no,unknown,jun,1,-1,unknown,no
1672,48,management,159,no,no,telephone,jul,1,251,success,yes
5946,49,technician,-888,no,yes,cellular,jul,1,-1,unknown,no
2304,48,management,268,yes,no,cellular,jul,7,-1,unknown,yes
1094,58,retired,5920,yes,no,cellular,nov,1,121,failure,no
6608,57,entrepreneur,1179,no,no,cellular,aug,2,-1,unknown,no
2947,73,retired,279,no,no,cellular,jan,3,-1,unknown,yes
6603,41,blue-collar,2689,yes,no,cellular,apr,1,-1,unknown,yes
5802,37,self-employed,0,yes,no,cellular,jul,1,-1,unknown,no
2745,25,blue-collar,-289,yes,no,telephone,may,2,-1,unknown,no
4548,31,management,78,yes,no,cellular,jul,2,-1,unknown,no
5277,39,admin.,728,yes,yes,cellular,oct,1,-1,unknown,yes
567,30,management,398,no,no,cellular,apr,2,-1,unknown,yes
1471,33,technician,72,yes,no,unknown,may,1,-1,unknown,no
3182,31,management,156,no,no,cellular,aug,7,-1,unknown,yes
3314,59,management,893,yes,no,cellular,apr,4,-1,unknown,no
4703,37,technician,197,no,no,cellular,may,1,87,success,yes
6506,27,student,5291,no,no,cellular,nov,2,92,failure,yes
3410,32,management,8929,no,no,cellular,mar,1,-1,unknown,yes
6692,31,technician,433,no,no,cellular,aug,2,-1,unknown,no
2300,45,housemaid,317,yes,no,cellular,apr,2,-1,unknown,no
5941,53,blue-collar,-634,no,no,cellular,aug,3,-1,unknown,no
2864,39,management,937,no,no,cellular,apr,4,-1,unknown,yes
1775,46,management,4,no,no,cellular,aug,4,-1,unknown,yes
5735,57,services,443,no,no,telephone,jul,1,-1,unknown,no
2355,35,technician,15474,no,no,cellular,nov,1,92,other,no
2290,33,management,816,yes,no,cellular,oct,2,503,failure,yes
1574,31,services,182,no,no,cellular,aug,2,-1,unknown,no
7044,29,management,698,no,no,cellular,feb,1,-1,unknown,no
1630,24,student,782,no,no,cellular,may,7,91,other,no
392,28,admin.,762,no,no,cellular,sep,3,-1,unknown,yes
6869,28,self-employed,805,no,no,cellular,feb,1,-1,unknown,yes
1538,42,blue-collar,3,yes,no,unknown,may,1,-1,unknown,no
1682,62,retired,1495,no,no,cellular,aug,1,196,success,yes
2382,33,admin.,616,no,no,cellular,sep,3,-1,unknown,yes
4709,33,services,133,no,no,cellular,jan,2,274,success,yes
6758,26,self-employed,168,no,no,cellular,apr,1,-1,unknown,yes
4776,43,management,2383,no,no,cellular,aug,6,-1,unknown,yes
2514,45,blue-collar,87,yes,no,cellular,may,1,360,failure,no
1885,42,blue-collar,149,yes,no,telephone,jul,3,-1,unknown,no
4259,32,services,5806,yes,no,cellular,nov,2,-1,unknown,yes
7226,50,entrepreneur,2731,no,no,cellular,aug,2,-1,unknown,no
3264,35,management,6659,yes,no,unknown,may,1,-1,unknown,no
2199,28,student,3,no,no,cellular,nov,2,148,other,no
2934,26,blue-collar,557,yes,yes,unknown,may,2,-1,unknown,no
3353,21,technician,360,no,no,cellular,may,2,-1,unknown,yes
1447,44,unemployed,0,yes,no,cellular,feb,1,272,failure,yes
6528,55,management,608,yes,no,cellular,may,2,-1,unknown,no
904,47,housemaid,-1531,yes,no,cellular,jul,8,-1,unknown,no
480,33,services,804,yes,yes,unknown,may,1,-1,unknown,no
2665,52,management,576,no,no,cellular,aug,3,-1,unknown,yes
6760,50,management,-6,yes,no,unknown,may,2,-1,unknown,no
5712,34,blue-collar,3986,yes,no,cellular,apr,2,-1,unknown,no
3632,33,blue-collar,557,yes,no,cellular,apr,2,331,failure,no
557,29,technician,477,yes,yes,cellular,may,1,305,failure,no
4761,53,services,3107,no,no,unknown,jun,1,-1,unknown,no
1206,32,services,201,yes,no,unknown,jun,2,-1,unknown,no
5288,26,admin.,2532,yes,yes,cellular,feb,1,-1,unknown,yes
4171,45,management,6269,yes,no,cellular,jul,2,-1,unknown,no
2518,49,technician,523,yes,no,cellular,jun,1,60,failure,yes
4541,52,services,2993,no,no,cellular,mar,6,-1,unknown,no
6721,34,blue-collar,577,no,no,unknown,may,1,-1,unknown,no
2309,40,admin.,523,yes,yes,unknown,may,3,-1,unknown,no
361,27,management,2071,no,no,cellular,jun,1,-1,unknown,yes
5706,48,management,0,yes,no,telephone,jul,2,-1,unknown,no
293,34,blue-collar,800,no,no,cellular,apr,1,-1,unknown,yes
1134,22,student,466,no,no,cellular,jun,1,-1,unknown,yes
7074,35,self-employed,28,no,yes,unknown,jul,3,-1,unknown,no
6090,44,blue-collar,1529,yes,no,cellular,apr,1,-1,unknown,yes
6192,56,blue-collar,316,yes,no,unknown,may,1,-1,unknown,no
786,36,management,479,no,no,cellular,feb,2,-1,unknown,yes
1080,37,admin.,529,yes,no,cellular,sep,1,149,other,no
3711,36,blue-collar,199,yes,no,cellular,jul,1,-1,unknown,no
6158,33,student,2321,no,no,cellular,apr,2,381,failure,no
3376,27,self-employed,5214,yes,no,unknown,may,1,-1,unknown,no
5892,54,admin.,0,yes,yes,cellular,jul,1,-1,unknown,no
417,23,services,870,no,no,cellular,jul,4,-1,unknown,yes
4149,31,admin.,410,no,no,cellular,oct,1,185,success,yes
5894,35,technician,249,no,no,cellular,aug,8,-1,unknown,no
2494,51,entrepreneur,-799,no,yes,cellular,jul,3,-1,unknown,yes
478,37,unemployed,48,no,no,cellular,jul,10,-1,unknown,no
1485,93,retired,775,no,no,cellular,jul,2,177,success,yes
3676,25,management,448,no,no,cellular,feb,1,297,success,yes
4789,30,management,1675,no,no,cellular,sep,1,-1,unknown,no
6880,26,management,3944,yes,no,cellular,may,2,-1,unknown,yes
3102,59,admin.,3735,no,no,cellular,jun,3,91,success,yes
7045,56,retired,63,no,no,cellular,aug,2,-1,unknown,no
5689,28,admin.,157,yes,yes,cellular,jul,2,-1,unknown,no
4252,44,blue-collar,4031,yes,no,cellular,may,4,-1,unknown,yes
1107,23,admin.,897,yes,no,cellular,feb,2,280,failure,yes
1175,42,technician,305,yes,no,cellular,aug,4,-1,unknown,no
4704,33,blue-collar,910,yes,no,cellular,apr,1,-1,unknown,no
2990,29,services,1386,yes,no,unknown,may,1,-1,unknown,no
389,22,admin.,114,no,no,cellular,mar,1,-1,unknown,yes
1262,29,management,1218,no,no,cellular,jan,2,-1,unknown,no
3987,37,technician,1762,no,no,cellular,apr,2,-1,unknown,yes
3867,60,retired,545,yes,no,unknown,may,1,-1,unknown,yes
6630,40,admin.,1005,yes,no,cellular,jul,1,-1,unknown,no
5088,32,technician,3818,no,no,cellular,aug,4,-1,unknown,no
6547,30,technician,167,no,no,unknown,sep,1,-1,unknown,no
2973,31,blue-collar,2,yes,no,unknown,may,2,-1,unknown,yes
4143,50,blue-collar,12519,yes,no,cellular,nov,3,34,failure,yes
5026,58,retired,269,yes,no,unknown,may,2,-1,unknown,no
6230,30,management,1636,no,no,unknown,jun,2,-1,unknown,no
6511,85,retired,1255,no,no,cellular,jan,3,-1,unknown,yes
1967,51,blue-collar,1869,no,no,unknown,jun,3,-1,unknown,no
7381,29,management,1026,no,no,cellular,feb,2,92,success,yes
1393,37,admin.,0,no,no,unknown,jun,1,-1,unknown,no
1996,40,management,858,no,no,cellular,oct,2,-1,unknown,yes
7146,33,blue-collar,6138,yes,no,unknown,may,1,-1,unknown,no
5798,42,technician,-106,yes,no,unknown,may,1,-1,unknown,no
1154,41,self-employed,426,yes,no,unknown,jun,1,-1,unknown,no
3510,48,blue-collar,430,no,no,cellular,may,3,371,failure,no
3152,33,technician,346,yes,yes,cellular,jul,1,-1,unknown,no
7294,66,housemaid,1929,no,no,cellular,feb,1,-1,unknown,no
7204,38,technician,2767,yes,no,cellular,nov,2,-1,unknown,no
3646,38,management,162,no,no,cellular,aug,4,-1,unknown,no
1157,38,blue-collar,0,no,no,cellular,oct,1,75,failure,yes
6237,60,retired,1,no,no,cellular,feb,1,184,success,yes
3059,40,management,552,no,no,cellular,jul,8,-1,unknown,no
5296,46,management,0,no,no,cellular,nov,2,110,other,yes
5966,33,admin.,235,yes,no,cellular,may,1,-1,unknown,yes
315,28,self-employed,4579,no,no,cellular,jan,2,-1,unknown,yes
5538,47,admin.,1693,yes,no,cellular,oct,2,92,other,yes
3469,57,management,256,no,no,cellular,jun,2,91,success,yes
3269,50,management,-516,yes,no,unknown,may,2,-1,unknown,no
2331,49,blue-collar,0,yes,no,cellular,jul,2,-1,unknown,no
3979,36,management,102,yes,no,cellular,apr,1,-1,unknown,no
5729,42,blue-collar,419,yes,yes,unknown,may,4,-1,unknown,no
1962,31,management,2016,no,no,cellular,apr,1,-1,unknown,yes
6623,33,technician,127,yes,no,cellular,apr,2,222,failure,yes
2357,30,management,415,yes,yes,cellular,may,1,343,failure,yes
5930,30,services,-158,yes,no,cellular,may,1,370,failure,yes
4292,43,technician,994,yes,yes,cellular,may,1,-1,unknown,no
2183,42,unemployed,-581,yes,no,cellular,may,1,370,failure,no
5177,56,unemployed,1770,no,no,cellular,feb,3,-1,unknown,no
2945,47,management,3663,no,no,cellular,oct,2,213,success,yes
3380,31,management,202,yes,no,cellular,jul,1,62,failure,yes
3870,49,unemployed,518,no,no,cellular,jan,2,-1,unknown,yes
5361,56,management,6798,yes,no,cellular,nov,1,-1,unknown,no
301,34,management,101,yes,no,cellular,aug,5,-1,unknown,no
7281,75,retired,1413,no,no,cellular,sep,2,188,success,yes
4936,54,retired,52,no,no,unknown,jun,3,-1,unknown,no
