,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
7485,20,blue-collar,423,yes,no,cellular,apr,1,-1,unknown,yes
1895,32,blue-collar,2093,no,no,cellular,sep,2,444,failure,yes
5806,41,self-employed,4418,yes,no,cellular,nov,3,-1,unknown,no
2598,56,services,654,no,no,cellular,sep,1,-1,unknown,yes
180,25,admin.,483,no,yes,cellular,feb,1,-1,unknown,yes
6017,38,admin.,930,yes,no,cellular,may,1,-1,unknown,no
6178,30,blue-collar,185,no,no,unknown,jun,1,-1,unknown,no
4949,25,blue-collar,101,no,yes,cellular,jul,3,-1,unknown,yes
6848,57,admin.,808,no,no,cellular,jul,3,-1,unknown,no
2325,30,admin.,10,yes,no,cellular,jul,2,-1,unknown,yes
3201,85,retired,12114,no,no,telephone,feb,2,-1,unknown,yes
7418,56,retired,63,no,no,cellular,aug,2,-1,unknown,no
1485,43,blue-collar,14646,no,no,cellular,oct,1,-1,unknown,yes
7458,34,unemployed,1974,no,no,cellular,jul,1,342,success,yes
6107,54,blue-collar,548,no,no,cellular,aug,7,-1,unknown,yes
2835,51,management,3463,no,yes,cellular,jul,2,166,other,yes
6081,30,student,1681,no,no,cellular,mar,1,106,success,yes
6654,39,technician,4646,yes,no,cellular,nov,1,-1,unknown,yes
5416,31,technician,208,no,no,cellular,aug,7,-1,unknown,yes
4237,44,management,-1636,yes,yes,cellular,may,1,-1,unknown,no
4227,40,admin.,1395,yes,yes,cellular,jul,2,-1,unknown,no
5771,41,entrepreneur,121,yes,no,cellular,may,1,287,failure,no
2943,47,blue-collar,820,no,no,cellular,oct,1,-1,unknown,yes
3392,53,housemaid,104,no,yes,unknown,jun,1,-1,unknown,yes
5611,36,admin.,746,yes,no,cellular,nov,3,-1,unknown,no
3749,49,blue-collar,102,no,no,cellular,aug,2,-1,unknown,no
7663,44,technician,1139,yes,no,cellular,jan,1,-1,unknown,no
6565,26,student,10086,no,no,cellular,apr,2,-1,unknown,yes
3035,87,retired,2190,no,no,telephone,jan,2,-1,unknown,yes
4151,61,management,477,yes,no,cellular,oct,1,520,other,yes
3353,19,student,608,no,no,cellular,may,1,180,success,yes
5079,31,management,877,no,no,cellular,sep,1,92,success,yes
4710,58,admin.,145,yes,no,telephone,jul,13,-1,unknown,yes
4884,35,blue-collar,154,yes,no,unknown,may,4,-1,unknown,no
381,38,services,8876,no,no,cellular,feb,1,75,failure,no
7449,35,self-employed,28,no,yes,unknown,jul,3,-1,unknown,no
5932,64,retired,43,no,no,cellular,dec,1,-1,unknown,yes
4644,46,blue-collar,333,yes,no,cellular,jul,4,-1,unknown,no
2445,60,retired,0,yes,no,unknown,may,4,-1,unknown,no
2850,47,admin.,3070,no,no,cellular,aug,4,-1,unknown,yes
1924,38,blue-collar,0,no,no,unknown,jun,2,-1,unknown,no
708,59,retired,25947,no,no,cellular,aug,2,-1,unknown,no
4716,30,management,3779,no,no,cellular,apr,1,-1,unknown,yes
5337,26,technician,44,no,no,cellular,oct,1,-1,unknown,yes
1818,28,management,187,no,no,cellular,sep,1,93,success,yes
2344,25,admin.,1734,no,no,cellular,oct,1,-1,unknown,no
6632,45,management,2406,no,no,cellular,aug,2,-1,unknown,no
3234,27,management,390,no,no,cellular,feb,2,104,failure,yes
254,40,management,37,yes,no,unknown,may,1,-1,unknown,no
643,58,blue-collar,119,yes,yes,cellular,may,1,-1,unknown,yes
1408,57,retired,-12,no,yes,cellular,aug,8,-1,unknown,no
5304,36,services,38,no,no,unknown,jun,4,-1,unknown,no
5484,48,management,-244,yes,no,unknown,may,1,-1,unknown,no
4365,57,admin.,215,yes,yes,cellular,jul,2,-1,unknown,no
2297,25,services,628,no,no,cellular,jul,1,-1,unknown,no
4049,37,unemployed,443,no,no,cellular,jan,1,-1,unknown,yes
7682,56,services,1150,no,yes,cellular,nov,1,117,failure,no
5524,56,management,4266,yes,no,unknown,jun,4,-1,unknown,yes
4538,45,admin.,205,no,no,cellular,feb,1,92,success,yes
1441,44,services,2557,yes,no,cellular,apr,1,181,success,yes
2751,52,self-employed,1291,yes,no,cellular,nov,1,169,failure,no
754,50,admin.,3240,no,no,cellular,nov,2,-1,unknown,no
2925,25,services,130,yes,no,cellular,jul,1,-1,unknown,no
3685,55,technician,6958,yes,yes,unknown,may,2,-1,unknown,no
735,47,unemployed,324,no,no,cellular,nov,2,-1,unknown,yes
7379,55,management,171,yes,no,cellular,aug,6,-1,unknown,no
3352,57,blue-collar,739,yes,no,cellular,may,2,364,failure,no
690,35,technician,1693,yes,no,cellular,feb,1,-1,unknown,yes
4104,53,technician,10185,no,no,cellular,mar,1,-1,unknown,yes
3779,29,management,428,no,no,cellular,may,2,-1,unknown,yes
4630,30,management,424,no,no,cellular,apr,4,-1,unknown,yes
2027,27,admin.,15,no,yes,cellular,jul,1,-1,unknown,no
3756,47,blue-collar,1536,yes,no,cellular,apr,1,301,other,no
1052,52,management,4,no,yes,cellular,jul,9,-1,unknown,no
2640,66,housemaid,1230,no,no,cellular,dec,3,-1,unknown,yes
3232,56,entrepreneur,29,no,no,cellular,jan,2,227,failure,no
430,43,blue-collar,3064,yes,no,cellular,nov,2,-1,unknown,yes
1099,25,student,703,no,no,cellular,may,3,-1,unknown,no
5344,60,services,8837,yes,no,unknown,may,4,-1,unknown,no
6775,31,technician,2544,no,no,cellular,jan,1,279,success,yes
7599,53,management,2152,no,no,cellular,feb,3,-1,unknown,yes
608,35,technician,196,yes,no,cellular,nov,1,-1,unknown,no
3843,58,management,407,yes,no,cellular,jul,2,-1,unknown,no
6735,47,technician,293,no,no,cellular,mar,1,-1,unknown,yes
4877,30,management,6392,yes,no,cellular,may,1,-1,unknown,no
4905,54,self-employed,0,no,yes,telephone,jul,2,-1,unknown,no
6743,77,retired,3324,no,no,cellular,may,1,91,success,yes
5007,38,admin.,-175,yes,no,telephone,jul,9,-1,unknown,no
792,56,management,3120,yes,no,cellular,aug,2,-1,unknown,no
2116,57,retired,168,no,no,cellular,aug,1,-1,unknown,yes
209,31,technician,120,no,no,cellular,aug,1,-1,unknown,yes
1826,27,services,-151,no,no,cellular,jul,2,-1,unknown,no
4658,35,admin.,-32,no,yes,cellular,feb,4,182,failure,yes
395,44,management,58,yes,no,cellular,jul,3,-1,unknown,no
3013,31,management,792,no,no,cellular,aug,14,-1,unknown,yes
3661,39,technician,1,yes,no,unknown,may,2,-1,unknown,no
7100,49,management,20,yes,no,cellular,feb,1,-1,unknown,no
832,36,technician,12264,no,no,cellular,oct,1,182,success,yes
4254,44,housemaid,-972,yes,yes,unknown,may,2,-1,unknown,no
3445,48,technician,606,yes,no,cellular,aug,4,-1,unknown,no
225,30,admin.,255,no,no,cellular,jan,1,-1,unknown,yes
3368,54,management,496,no,no,cellular,jan,3,-1,unknown,yes
2619,48,entrepreneur,318,yes,no,cellular,feb,4,-1,unknown,yes
5314,36,technician,432,yes,no,cellular,may,3,255,failure,no
2812,35,management,397,yes,no,cellular,apr,1,-1,unknown,yes
2046,59,management,0,yes,no,cellular,jul,8,-1,unknown,no
4050,47,blue-collar,113,yes,no,unknown,may,1,-1,unknown,no
3044,40,unemployed,334,no,no,cellular,mar,1,91,other,yes
6880,45,technician,1348,no,yes,cellular,apr,2,-1,unknown,yes
6363,40,management,0,no,no,cellular,aug,4,-1,unknown,no
4539,27,services,339,no,no,cellular,jun,1,-1,unknown,yes
1296,42,blue-collar,807,yes,no,cellular,nov,1,-1,unknown,yes
2283,58,retired,999,no,no,cellular,jul,6,-1,unknown,no
7037,50,housemaid,5260,yes,no,cellular,jul,2,-1,unknown,no
3202,35,admin.,182,yes,no,unknown,jun,1,-1,unknown,no
3997,26,technician,267,yes,no,cellular,jul,2,-1,unknown,yes
4701,37,management,347,yes,no,cellular,jul,1,-1,unknown,no
449,60,technician,367,no,no,cellular,aug,2,-1,unknown,yes
4334,32,admin.,57,no,yes,cellular,jul,2,-1,unknown,no
2391,36,technician,54,yes,no,cellular,aug,3,-1,unknown,yes
3483,59,management,893,yes,no,cellular,apr,4,-1,unknown,no
1068,47,housemaid,61,no,no,cellular,jul,5,-1,unknown,no
7708,37,unemployed,1291,no,no,cellular,aug,1,97,success,yes
4306,30,technician,925,no,no,cellular,nov,1,-1,unknown,no
3085,48,management,700,yes,no,cellular,aug,2,-1,unknown,no
3049,43,services,43,yes,no,cellular,may,1,-1,unknown,no
1941,33,management,561,no,no,cellular,apr,1,-1,unknown,no
7280,62,retired,1495,no,no,cellular,feb,1,-1,unknown,yes
3133,50,management,2564,yes,no,cellular,nov,4,113,failure,no
7779,37,services,775,no,no,cellular,aug,2,-1,unknown,yes
2605,31,technician,373,no,no,cellular,aug,5,-1,unknown,no
5273,40,management,0,no,no,cellular,jul,5,-1,unknown,no
2995,44,technician,285,yes,no,cellular,may,3,-1,unknown,no
4210,36,technician,3,no,no,cellular,aug,4,-1,unknown,no
837,40,management,-240,no,yes,unknown,may,3,-1,unknown,no
4154,38,management,427,yes,no,cellular,may,3,169,failure,no
2981,52,management,0,no,no,unknown,jun,3,-1,unknown,no
1409,49,admin.,167,no,yes,cellular,jul,1,-1,unknown,no
4640,37,entrepreneur,175,yes,yes,unknown,may,6,-1,unknown,yes
3310,30,management,536,no,no,cellular,oct,1,105,success,yes
5625,27,blue-collar,-588,no,no,unknown,may,2,-1,unknown,no
2206,33,technician,2044,yes,no,cellular,may,3,-1,unknown,yes
1205,36,unemployed,0,no,no,telephone,jul,3,-1,unknown,no
1401,33,self-employed,658,yes,no,cellular,oct,1,208,success,yes
258,30,entrepreneur,12737,no,yes,cellular,nov,2,-1,unknown,yes
1016,37,unemployed,1978,no,no,cellular,mar,1,-1,unknown,yes
5290,63,retired,18016,no,no,cellular,jul,1,-1,unknown,yes
4411,36,blue-collar,324,yes,yes,cellular,jul,1,-1,unknown,yes
4421,57,management,1318,no,no,cellular,oct,1,185,failure,yes
5794,42,admin.,1547,yes,yes,unknown,may,3,-1,unknown,no
7140,36,entrepreneur,866,yes,no,cellular,may,1,173,failure,yes
6609,35,entrepreneur,80,no,no,cellular,aug,5,-1,unknown,no
1207,31,management,3283,no,no,cellular,feb,1,73,failure,yes
5610,49,entrepreneur,687,yes,no,cellular,apr,1,-1,unknown,yes
1048,36,entrepreneur,546,no,no,cellular,feb,3,-1,unknown,no
1416,32,blue-collar,138,yes,no,cellular,may,2,-1,unknown,no
3610,70,retired,2575,no,no,telephone,apr,2,-1,unknown,yes
248,35,blue-collar,503,yes,yes,unknown,may,2,-1,unknown,no
5822,30,self-employed,655,no,no,cellular,sep,4,184,success,yes
3327,27,management,1,yes,no,cellular,jul,4,-1,unknown,yes
7612,25,self-employed,42,yes,no,cellular,jun,1,94,success,yes
1604,30,management,46,no,no,cellular,aug,3,-1,unknown,no
2666,26,blue-collar,-29,yes,no,cellular,jul,4,-1,unknown,yes
7215,36,blue-collar,218,yes,no,cellular,may,6,-1,unknown,yes
4369,25,technician,139,no,yes,cellular,oct,1,-1,unknown,yes
4611,38,management,630,no,no,cellular,sep,1,388,other,yes
1947,60,management,3401,no,no,cellular,oct,1,270,failure,yes
1139,35,admin.,76,no,yes,unknown,jun,1,-1,unknown,no
19,46,management,242,no,no,cellular,aug,2,96,success,yes
5634,34,management,757,no,no,cellular,aug,4,-1,unknown,no
7455,58,admin.,1947,no,no,telephone,oct,1,-1,unknown,yes
6940,34,blue-collar,1682,yes,yes,cellular,jul,3,-1,unknown,no
6788,37,technician,1580,no,no,cellular,aug,12,-1,unknown,no
6036,42,blue-collar,419,yes,yes,unknown,may,4,-1,unknown,no
4809,41,blue-collar,5291,yes,no,unknown,may,3,-1,unknown,yes
3443,40,management,0,no,no,cellular,aug,2,98,success,yes
1033,42,blue-collar,402,no,no,cellular,may,7,330,failure,no
3275,57,retired,-663,yes,no,cellular,may,1,351,failure,no
3393,42,management,36,no,no,cellular,nov,3,-1,unknown,yes
5312,49,admin.,3608,yes,no,unknown,nov,1,-1,unknown,yes
1163,23,admin.,897,yes,no,cellular,feb,2,280,failure,yes
3211,58,admin.,879,yes,no,unknown,may,7,-1,unknown,no
3912,30,services,271,yes,no,unknown,may,1,-1,unknown,no
6603,32,technician,562,yes,no,unknown,may,3,-1,unknown,yes
5969,26,student,641,yes,no,cellular,may,1,368,failure,no
1901,33,management,1323,no,no,cellular,jun,1,-1,unknown,yes
2511,48,management,427,no,no,cellular,nov,1,-1,unknown,no
5818,27,blue-collar,-413,no,yes,unknown,jun,6,-1,unknown,yes
1820,43,blue-collar,18,yes,no,cellular,may,2,370,other,no
7242,48,blue-collar,48,yes,yes,unknown,may,1,-1,unknown,no
1762,25,blue-collar,0,no,yes,cellular,jul,4,-1,unknown,yes
2144,30,admin.,315,yes,no,cellular,may,3,346,failure,yes
2322,28,technician,-123,no,yes,cellular,jul,1,-1,unknown,yes
5062,36,services,1227,yes,yes,cellular,may,5,341,failure,yes
624,29,blue-collar,100,yes,yes,cellular,may,4,344,failure,no
5327,49,blue-collar,230,no,yes,unknown,jun,1,-1,unknown,no
3321,43,management,483,no,no,cellular,aug,6,-1,unknown,yes
6445,52,entrepreneur,1306,no,no,cellular,jun,1,-1,unknown,yes
4491,28,technician,631,no,no,cellular,apr,7,-1,unknown,no
6514,57,management,2681,no,no,cellular,mar,2,-1,unknown,yes
1729,31,technician,-463,yes,no,unknown,may,1,-1,unknown,no
1504,33,blue-collar,700,no,no,cellular,apr,1,80,success,yes
4256,28,management,1720,no,no,cellular,sep,1,91,success,yes
5691,34,technician,66,no,yes,cellular,feb,1,170,failure,no
5116,33,admin.,920,no,no,cellular,aug,1,105,success,no
5338,38,technician,304,yes,no,cellular,apr,2,-1,unknown,no
2849,53,admin.,223,yes,yes,cellular,jul,1,-1,unknown,no
5789,34,management,275,no,no,cellular,aug,2,455,other,yes
4418,25,admin.,1141,yes,no,cellular,may,1,347,failure,no
3553,34,admin.,2374,yes,no,cellular,nov,1,209,failure,yes
1943,38,technician,217,yes,no,unknown,jun,6,-1,unknown,yes
1076,31,admin.,-218,yes,no,unknown,jun,15,-1,unknown,no
2130,52,management,189,no,no,cellular,aug,2,-1,unknown,no
3646,43,blue-collar,699,yes,yes,cellular,nov,2,122,other,yes
7156,38,technician,1685,yes,no,unknown,may,1,-1,unknown,no
600,32,blue-collar,759,yes,no,cellular,apr,5,-1,unknown,yes
7426,57,retired,1044,no,no,telephone,jan,1,192,success,yes
3012,35,blue-collar,147,yes,no,cellular,may,1,337,failure,no
7306,53,management,50,yes,no,cellular,may,1,337,failure,yes
4185,47,services,973,no,no,cellular,may,1,479,failure,yes
3926,67,retired,3810,no,no,cellular,oct,1,-1,unknown,no
6671,47,entrepreneur,0,no,no,telephone,nov,2,-1,unknown,no
3880,45,blue-collar,-243,no,yes,cellular,jul,2,-1,unknown,no
6911,59,retired,0,no,no,cellular,jun,2,-1,unknown,yes
1299,29,blue-collar,-20,no,yes,cellular,jul,1,-1,unknown,yes
6899,34,entrepreneur,7279,yes,no,cellular,may,1,-1,unknown,yes
3568,65,retired,20806,no,no,telephone,apr,2,-1,unknown,yes
4004,35,blue-collar,0,yes,yes,cellular,apr,1,-1,unknown,no
4893,30,admin.,523,no,yes,cellular,jun,3,101,success,no
7060,30,management,1221,yes,no,telephone,jul,4,-1,unknown,yes
5141,39,services,208,no,yes,cellular,feb,2,-1,unknown,no
4544,36,management,-508,yes,no,cellular,apr,2,-1,unknown,no
438,57,blue-collar,3109,no,no,cellular,jun,2,-1,unknown,yes
3500,36,services,760,no,no,unknown,jun,13,-1,unknown,no
3040,77,management,1780,yes,no,cellular,apr,2,182,success,yes
2882,25,blue-collar,-191,yes,no,unknown,jun,7,-1,unknown,yes
2451,39,services,326,yes,no,unknown,may,1,-1,unknown,no
5313,37,admin.,36,yes,no,unknown,may,1,-1,unknown,no
2739,51,management,4917,no,no,cellular,apr,1,-1,unknown,yes
5926,35,management,71,yes,no,cellular,apr,2,-1,unknown,no
5363,22,admin.,-1,yes,no,unknown,may,1,-1,unknown,no
6319,26,admin.,710,yes,yes,unknown,jun,2,-1,unknown,yes
493,26,management,6840,yes,no,unknown,may,2,-1,unknown,yes
1744,33,admin.,315,yes,yes,cellular,may,3,-1,unknown,yes
5037,31,technician,816,no,no,cellular,jun,2,-1,unknown,no
6694,53,technician,6839,yes,no,cellular,nov,1,-1,unknown,no
3493,33,admin.,30,yes,no,telephone,may,2,-1,unknown,no
3621,39,management,3261,yes,no,unknown,jun,17,-1,unknown,no
151,55,retired,2312,no,no,unknown,jun,1,-1,unknown,no
5863,39,blue-collar,1403,no,no,cellular,may,8,326,failure,no
3140,35,blue-collar,-1489,yes,yes,unknown,may,1,-1,unknown,no
3407,35,technician,2201,no,no,telephone,apr,1,-1,unknown,yes
7800,62,housemaid,2,no,no,cellular,nov,1,-1,unknown,yes
1732,36,technician,911,yes,yes,cellular,may,3,-1,unknown,no
7421,33,admin.,2,yes,no,unknown,may,1,-1,unknown,no
778,36,technician,125,yes,no,cellular,may,3,-1,unknown,yes
399,48,management,313,no,no,cellular,may,1,-1,unknown,no
3410,36,admin.,3954,yes,no,unknown,may,1,-1,unknown,no
2239,54,technician,876,no,no,cellular,oct,3,541,success,yes
1552,28,management,203,no,no,cellular,jan,2,-1,unknown,no
6024,32,technician,127,yes,no,cellular,aug,17,-1,unknown,no
3647,44,management,3091,yes,no,unknown,jun,4,-1,unknown,no
2780,39,technician,18508,no,no,cellular,nov,4,-1,unknown,yes
5841,52,blue-collar,306,no,no,cellular,jan,1,-1,unknown,yes
6395,54,management,-1415,yes,yes,cellular,nov,1,-1,unknown,no
6716,39,unemployed,2245,no,no,cellular,nov,2,-1,unknown,yes
1757,52,housemaid,3923,yes,no,unknown,may,3,-1,unknown,yes
1838,33,blue-collar,-191,yes,yes,cellular,jul,4,-1,unknown,yes
917,45,technician,44,yes,no,unknown,may,4,-1,unknown,no
7366,56,retired,13094,no,no,cellular,may,1,-1,unknown,yes
7206,39,blue-collar,462,yes,no,cellular,may,1,-1,unknown,yes
1032,32,management,2458,yes,no,cellular,may,2,-1,unknown,no
1816,36,management,1133,yes,no,cellular,aug,1,181,other,yes
1874,40,blue-collar,2129,yes,no,cellular,apr,3,-1,unknown,no
2538,46,management,149,no,no,cellular,nov,2,-1,unknown,yes
5246,29,blue-collar,2891,yes,no,cellular,may,1,-1,unknown,no
2770,31,self-employed,2666,no,no,telephone,jul,2,148,other,yes
60,45,blue-collar,154,yes,no,unknown,may,1,-1,unknown,yes
3282,51,self-employed,95,yes,no,cellular,jul,4,-1,unknown,yes
1154,27,technician,501,no,yes,telephone,jan,4,-1,unknown,no
3653,23,blue-collar,105,yes,no,unknown,may,2,-1,unknown,no
3017,34,management,0,yes,no,unknown,may,1,-1,unknown,no
4044,45,blue-collar,640,yes,no,cellular,may,1,-1,unknown,yes
3832,29,services,84,yes,no,cellular,apr,2,-1,unknown,yes
411,42,technician,994,yes,no,cellular,nov,3,93,success,yes
1247,47,technician,236,no,no,cellular,aug,4,-1,unknown,no
436,24,unemployed,2573,no,no,cellular,may,2,-1,unknown,yes
6191,36,blue-collar,0,no,no,cellular,feb,1,244,failure,no
3480,44,technician,643,no,no,cellular,oct,1,143,failure,yes
1313,54,housemaid,1213,no,no,cellular,nov,1,-1,unknown,yes
5904,43,services,130,yes,no,unknown,may,1,-1,unknown,no
5902,38,blue-collar,362,yes,no,unknown,may,5,-1,unknown,no
3589,35,management,331,no,no,cellular,aug,2,-1,unknown,yes
1489,37,admin.,9,yes,no,cellular,may,1,-1,unknown,no
6961,39,management,141,yes,no,cellular,may,2,331,other,no
5466,26,admin.,2509,no,no,cellular,may,3,97,success,yes
5899,29,blue-collar,313,yes,no,cellular,apr,2,343,other,no
3319,32,blue-collar,567,yes,no,cellular,may,2,342,other,no
1802,34,admin.,63,yes,no,cellular,apr,1,-1,unknown,yes
2210,43,admin.,664,yes,no,cellular,apr,1,-1,unknown,no
5255,46,technician,1167,yes,no,cellular,nov,2,-1,unknown,yes
7118,43,blue-collar,56,no,no,cellular,may,2,-1,unknown,no
3240,65,entrepreneur,2331,no,no,telephone,feb,1,92,success,yes
3576,40,technician,4736,yes,no,cellular,feb,2,-1,unknown,yes
7036,34,technician,440,yes,no,cellular,may,2,345,failure,no
5732,34,management,3031,no,no,cellular,aug,6,-1,unknown,no
4067,27,technician,0,no,no,cellular,feb,1,-1,unknown,no
3440,29,blue-collar,9,yes,no,cellular,may,3,-1,unknown,no
605,55,management,0,no,no,cellular,nov,3,187,failure,no
6687,21,unemployed,1333,no,no,cellular,feb,1,-1,unknown,no
4508,52,admin.,361,no,yes,cellular,nov,1,-1,unknown,no
1847,61,retired,8729,no,no,cellular,oct,1,-1,unknown,yes
5775,37,admin.,-261,no,yes,cellular,jul,1,-1,unknown,no
2744,48,blue-collar,7408,no,yes,cellular,feb,2,-1,unknown,no
4582,57,retired,1623,yes,yes,cellular,jul,1,-1,unknown,no
7783,42,admin.,947,no,no,cellular,jul,2,-1,unknown,no
1894,67,retired,1146,no,no,cellular,nov,1,92,failure,yes
4170,55,admin.,139,no,no,cellular,apr,1,-1,unknown,yes
3762,34,services,89,yes,no,cellular,may,4,-1,unknown,yes
3994,33,services,114,no,yes,unknown,jul,1,-1,unknown,yes
3574,46,admin.,1544,yes,no,unknown,may,1,-1,unknown,no
1396,21,entrepreneur,2077,no,no,cellular,aug,1,-1,unknown,yes
3856,26,student,294,no,no,cellular,dec,2,-1,unknown,yes
5010,34,management,5,no,no,cellular,aug,2,-1,unknown,yes
6972,39,housemaid,2460,no,no,cellular,jul,3,-1,unknown,no
655,55,management,86,no,no,telephone,jun,1,-1,unknown,no
3089,63,self-employed,-39,no,no,cellular,apr,2,-1,unknown,yes
1800,27,management,1840,no,no,cellular,jun,1,28,other,yes
7008,37,technician,3665,no,no,cellular,aug,3,-1,unknown,yes
2288,21,student,137,yes,no,unknown,may,3,-1,unknown,no
7146,59,retired,0,no,no,cellular,aug,4,-1,unknown,no
5562,31,unemployed,2616,no,no,cellular,may,1,185,other,yes
3987,34,admin.,-312,yes,no,unknown,may,1,-1,unknown,no
2040,38,blue-collar,-56,yes,yes,unknown,jun,2,-1,unknown,no
26,28,student,3733,yes,no,cellular,aug,5,91,success,no
2537,34,services,258,yes,no,unknown,jun,2,-1,unknown,no
3973,50,technician,2794,no,no,cellular,aug,2,-1,unknown,yes
6697,44,management,0,no,no,unknown,jun,1,-1,unknown,no
3126,31,blue-collar,2,yes,no,unknown,may,2,-1,unknown,yes
4031,26,management,800,yes,no,cellular,jan,2,-1,unknown,no
6038,43,unemployed,210,yes,no,unknown,may,5,-1,unknown,no
5735,35,technician,2047,yes,no,cellular,oct,1,-1,unknown,no
1412,28,services,1636,yes,no,cellular,may,1,355,failure,no
103,45,unknown,356,no,no,cellular,aug,2,-1,unknown,no
6351,60,management,366,no,no,cellular,jun,1,-1,unknown,yes
219,27,admin.,0,yes,no,cellular,may,1,-1,unknown,yes
1931,38,technician,0,yes,no,cellular,jul,1,-1,unknown,yes
1673,35,blue-collar,2200,yes,no,cellular,apr,1,-1,unknown,no
5779,31,management,1384,yes,no,cellular,jan,2,2,other,no
4785,31,management,78,yes,no,cellular,jul,2,-1,unknown,no
6305,36,management,565,no,no,cellular,mar,1,-1,unknown,yes
1704,27,services,-195,yes,no,cellular,may,1,-1,unknown,yes
2857,50,entrepreneur,78,no,no,telephone,jun,1,-1,unknown,no
1088,36,management,255,no,no,cellular,may,2,92,other,yes
6536,25,admin.,507,yes,no,cellular,may,1,367,failure,yes
7569,34,services,-538,yes,no,unknown,may,1,-1,unknown,yes
7301,57,blue-collar,3196,no,no,cellular,aug,4,-1,unknown,no
6311,52,management,7192,no,no,cellular,aug,1,-1,unknown,yes
2718,34,student,1011,no,no,cellular,jun,1,-1,unknown,yes
3242,48,admin.,660,no,no,cellular,feb,1,561,success,yes
4429,38,management,-239,yes,no,unknown,jun,2,-1,unknown,no
7356,49,management,1350,yes,yes,cellular,may,1,-1,unknown,no
3111,35,technician,22,no,no,cellular,aug,1,-1,unknown,no
3673,28,technician,1628,yes,no,cellular,jul,2,-1,unknown,yes
3022,52,management,6,no,no,telephone,oct,1,-1,unknown,no
1365,26,blue-collar,-84,yes,yes,cellular,jul,5,-1,unknown,no
2475,33,blue-collar,312,yes,no,unknown,jun,2,-1,unknown,no
5757,58,management,5701,no,no,cellular,apr,1,87,success,yes
5578,43,admin.,132,no,no,cellular,mar,1,-1,unknown,yes
5336,40,blue-collar,1841,yes,no,cellular,may,4,-1,unknown,yes
1465,42,technician,-78,yes,yes,cellular,jul,23,-1,unknown,no
7469,55,housemaid,10,no,no,cellular,feb,3,-1,unknown,no
6053,50,technician,103,yes,no,unknown,may,6,-1,unknown,no
5331,36,management,1989,no,no,unknown,jun,2,-1,unknown,no
3776,51,housemaid,2337,yes,no,cellular,apr,2,266,other,yes
6232,51,retired,730,yes,no,unknown,nov,2,-1,unknown,no
7649,48,admin.,3756,no,no,cellular,aug,10,-1,unknown,no
2058,59,retired,574,no,no,cellular,aug,6,-1,unknown,no
2794,31,management,3,yes,yes,cellular,feb,1,-1,unknown,yes
4741,32,technician,540,no,yes,cellular,jan,1,-1,unknown,yes
4131,41,blue-collar,732,yes,no,unknown,may,1,-1,unknown,no
5884,33,blue-collar,263,yes,no,unknown,may,3,-1,unknown,no
7480,41,management,456,yes,no,cellular,aug,4,-1,unknown,yes
6527,32,self-employed,3695,yes,no,cellular,may,1,353,other,no
413,55,blue-collar,781,yes,no,cellular,feb,3,270,failure,no
4584,31,admin.,212,yes,no,cellular,jul,3,-1,unknown,no
362,48,blue-collar,559,yes,no,unknown,may,2,-1,unknown,no
1708,36,blue-collar,219,yes,yes,cellular,may,2,347,failure,no
5259,59,retired,3400,yes,no,cellular,aug,3,-1,unknown,yes
3940,28,blue-collar,61,yes,no,cellular,may,2,319,success,yes
5271,53,management,7067,no,no,unknown,jun,3,-1,unknown,no
6255,32,student,1536,no,no,cellular,aug,2,-1,unknown,yes
1053,67,management,405,no,no,cellular,nov,2,95,success,yes
6809,47,services,1639,no,no,cellular,jan,1,-1,unknown,yes
1870,46,management,4,no,no,cellular,aug,4,-1,unknown,yes
6749,55,management,0,no,no,cellular,oct,5,-1,unknown,yes
4084,27,technician,276,no,no,unknown,may,2,-1,unknown,no
1249,37,self-employed,0,no,no,unknown,jun,1,-1,unknown,no
5673,38,technician,0,no,no,cellular,aug,2,-1,unknown,no
7656,60,retired,935,no,no,cellular,jul,17,-1,unknown,no
7648,24,technician,598,no,no,cellular,may,1,182,success,yes
3373,45,blue-collar,-184,yes,no,cellular,may,3,170,failure,yes
1181,26,management,1004,yes,no,unknown,may,2,-1,unknown,yes
5651,26,student,655,no,no,cellular,sep,1,-1,unknown,yes
918,34,blue-collar,243,yes,no,cellular,may,1,-1,unknown,yes
3550,27,self-employed,5214,yes,no,unknown,may,1,-1,unknown,no
4414,44,management,421,no,yes,cellular,aug,1,-1,unknown,no
4524,31,management,81,yes,no,cellular,oct,2,-1,unknown,yes
7376,45,technician,1412,yes,no,cellular,may,4,-1,unknown,no
6815,37,services,981,no,no,cellular,jul,2,386,success,yes
6394,36,self-employed,353,no,no,cellular,aug,2,181,success,yes
5997,45,entrepreneur,20138,yes,no,cellular,nov,5,-1,unknown,yes
3185,49,management,543,yes,no,unknown,may,3,-1,unknown,no
385,60,retired,439,no,yes,cellular,may,1,321,failure,yes
7739,60,retired,1690,no,no,unknown,jun,4,-1,unknown,yes
5385,49,services,114,yes,no,unknown,may,2,-1,unknown,no
4647,40,blue-collar,746,yes,yes,cellular,feb,1,262,other,no
568,43,services,192,yes,yes,unknown,may,2,-1,unknown,no
3746,63,retired,0,no,no,cellular,may,1,181,success,yes
2667,61,retired,1257,no,no,cellular,feb,1,-1,unknown,yes
