,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
4770,53,admin.,2892,no,no,cellular,apr,3,-1,unknown,1
153,44,admin.,0,no,no,cellular,jul,1,-1,unknown,0
4130,31,technician,450,no,yes,cellular,nov,2,129,failure,0
6121,33,technician,4401,no,no,cellular,apr,1,-1,unknown,1
5676,31,blue-collar,158,yes,no,unknown,may,1,-1,unknown,0
1240,58,admin.,826,no,no,unknown,jun,1,-1,unknown,1
4876,28,blue-collar,75,no,no,unknown,jun,1,-1,unknown,0
4259,55,admin.,865,yes,no,cellular,jul,1,82,failure,0
3137,30,management,536,no,no,cellular,oct,1,105,success,1
3101,34,blue-collar,6718,no,no,cellular,jan,4,97,other,0
5503,34,blue-collar,129,yes,yes,cellular,nov,1,200,success,1
6661,58,retired,2714,no,no,cellular,may,1,287,failure,1
5628,32,technician,1246,yes,no,cellular,apr,1,85,success,1
6700,40,technician,-496,no,no,telephone,jul,2,-1,unknown,0
6150,41,blue-collar,2453,yes,no,unknown,may,1,-1,unknown,1
2300,45,housemaid,317,yes,no,cellular,apr,2,-1,unknown,0
2893,26,management,2786,no,no,cellular,mar,1,-1,unknown,1
4545,59,retired,3444,no,no,cellular,aug,1,185,success,1
4903,35,technician,144,no,no,cellular,jul,2,-1,unknown,0
1636,38,self-employed,1612,yes,no,cellular,may,1,-1,unknown,1
3406,32,technician,1119,no,no,cellular,nov,2,-1,unknown,0
6028,47,unemployed,817,no,no,cellular,apr,4,-1,unknown,1
7383,49,blue-collar,128,no,no,cellular,aug,2,-1,unknown,1
6490,36,technician,2511,yes,no,cellular,apr,5,-1,unknown,1
5891,35,technician,249,no,no,cellular,aug,8,-1,unknown,0
706,26,management,155,yes,no,cellular,may,4,43,other,0
333,31,admin.,622,no,no,cellular,jul,1,-1,unknown,1
4105,59,management,2764,no,no,cellular,feb,1,56,failure,0
500,35,blue-collar,0,yes,no,cellular,may,1,290,failure,0
5510,39,blue-collar,0,no,no,cellular,jul,4,-1,unknown,1
5803,56,blue-collar,1187,yes,no,cellular,feb,2,-1,unknown,0
2180,25,services,628,no,no,cellular,jul,1,-1,unknown,0
6181,54,technician,2102,yes,no,cellular,apr,1,626,failure,1
6608,46,admin.,659,yes,no,telephone,jul,11,-1,unknown,1
4947,52,management,48,no,no,unknown,jun,2,-1,unknown,0
4248,43,technician,2643,no,no,telephone,may,5,-1,unknown,1
848,46,blue-collar,1723,no,no,cellular,jun,2,52,failure,1
5681,31,management,5691,yes,no,cellular,jul,1,-1,unknown,0
4496,32,management,623,no,no,cellular,jul,3,194,failure,1
5913,52,admin.,722,no,no,cellular,oct,2,185,failure,0
5109,22,student,185,no,no,cellular,jul,1,-1,unknown,1
2977,35,blue-collar,51,yes,no,unknown,may,2,-1,unknown,0
1275,58,management,577,no,no,unknown,may,3,-1,unknown,0
5885,38,admin.,0,no,yes,cellular,jul,3,-1,unknown,0
6029,27,admin.,138,no,no,cellular,jun,2,-1,unknown,1
2925,38,admin.,0,yes,no,cellular,sep,1,92,success,1
4313,60,self-employed,362,no,yes,cellular,jul,6,-1,unknown,1
6282,47,blue-collar,802,yes,yes,cellular,may,2,-1,unknown,1
7366,38,management,1637,no,yes,cellular,aug,1,-1,unknown,0
7313,28,management,385,no,yes,cellular,feb,4,193,failure,0
1231,30,management,726,yes,no,cellular,apr,1,342,failure,0
6027,28,technician,676,no,no,cellular,feb,2,-1,unknown,1
6451,45,technician,999,yes,no,unknown,may,2,-1,unknown,0
1999,27,management,99,yes,no,unknown,jun,2,-1,unknown,1
4371,48,blue-collar,5366,yes,no,unknown,may,3,-1,unknown,0
6124,42,services,410,no,no,cellular,nov,2,-1,unknown,0
5778,46,services,273,no,no,cellular,aug,2,-1,unknown,1
3750,44,self-employed,1196,no,no,cellular,aug,5,-1,unknown,1
2882,55,management,2383,no,no,cellular,aug,2,63,success,1
2511,45,blue-collar,87,yes,no,cellular,may,1,360,failure,0
5260,29,management,5359,no,no,cellular,feb,1,-1,unknown,1
40,34,blue-collar,0,yes,no,cellular,may,1,-1,unknown,0
5605,40,admin.,1535,yes,no,unknown,may,1,-1,unknown,1
6779,30,unemployed,221,no,no,cellular,aug,4,-1,unknown,0
1604,55,blue-collar,660,no,no,unknown,jun,1,-1,unknown,0
2960,35,management,2885,no,no,cellular,aug,3,43,other,1
7011,41,management,5310,yes,no,cellular,nov,1,-1,unknown,1
6563,42,management,1519,no,no,cellular,oct,1,92,success,1
3797,61,admin.,4629,yes,no,cellular,jan,1,92,success,1
4625,34,admin.,557,no,no,cellular,nov,1,-1,unknown,1
4334,73,retired,796,no,no,cellular,oct,1,182,failure,1
1852,34,management,39,no,no,cellular,aug,1,-1,unknown,0
172,25,admin.,483,no,yes,cellular,feb,1,-1,unknown,1
5834,34,blue-collar,1207,yes,no,unknown,may,1,-1,unknown,1
6432,25,services,505,no,no,cellular,jun,1,-1,unknown,1
2770,31,self-employed,1815,no,no,telephone,feb,1,-1,unknown,1
2057,61,retired,86,no,no,cellular,jan,1,94,success,1
5215,47,technician,0,yes,no,cellular,may,1,-1,unknown,0
4485,53,blue-collar,1103,yes,yes,cellular,feb,2,250,failure,0
5493,34,management,275,no,no,cellular,aug,2,455,other,1
2220,56,technician,1561,no,no,cellular,aug,1,-1,unknown,0
2988,23,student,1809,no,no,cellular,jul,2,-1,unknown,1
850,32,management,2,yes,no,cellular,sep,2,-1,unknown,1
7144,33,technician,18,no,no,cellular,aug,2,-1,unknown,0
6200,45,blue-collar,6691,no,no,cellular,aug,2,-1,unknown,0
5947,74,retired,1714,no,no,telephone,feb,1,-1,unknown,1
687,30,admin.,350,no,yes,cellular,jul,5,-1,unknown,0
4379,33,management,312,no,no,cellular,aug,1,369,failure,0
886,36,admin.,191,yes,no,cellular,jul,7,-1,unknown,0
4282,48,management,1741,yes,yes,telephone,nov,1,-1,unknown,0
489,32,management,0,yes,no,cellular,apr,3,-1,unknown,1
3817,40,services,113,yes,no,unknown,jun,1,-1,unknown,0
7228,50,entrepreneur,2731,no,no,cellular,aug,2,-1,unknown,0
4752,38,admin.,-175,yes,no,telephone,jul,9,-1,unknown,0
7073,60,management,264,no,no,telephone,feb,1,-1,unknown,1
3366,59,self-employed,2013,no,no,cellular,feb,4,94,success,1
588,31,management,325,yes,no,cellular,jul,2,-1,unknown,1
5394,64,retired,5966,yes,no,cellular,jun,1,-1,unknown,1
928,31,services,-475,yes,no,telephone,may,3,-1,unknown,0
6982,35,blue-collar,1177,no,no,cellular,jun,4,-1,unknown,1
6936,29,self-employed,1579,no,no,cellular,oct,1,92,success,1
178,45,technician,2403,no,no,cellular,nov,1,-1,unknown,0
52,45,unemployed,8725,no,no,cellular,jul,2,-1,unknown,0
1230,31,management,2007,yes,no,unknown,may,1,-1,unknown,0
7357,28,admin.,377,no,no,cellular,apr,1,-1,unknown,1
5395,26,student,5296,no,no,cellular,mar,1,205,failure,1
7321,51,admin.,726,yes,no,cellular,apr,8,-1,unknown,1
1276,41,management,3426,no,no,cellular,jun,2,297,failure,1
1431,60,management,79,no,no,unknown,jun,3,-1,unknown,0
4614,27,services,302,no,no,cellular,jul,1,-1,unknown,1
2056,32,management,0,no,no,cellular,aug,4,-1,unknown,0
1637,68,retired,451,no,no,cellular,mar,1,-1,unknown,1
6508,40,technician,277,yes,no,unknown,may,2,-1,unknown,0
1071,30,management,944,no,no,cellular,oct,2,-1,unknown,1
4523,56,retired,158,no,yes,cellular,jul,1,-1,unknown,1
6072,37,blue-collar,288,yes,no,cellular,may,6,-1,unknown,0
3854,57,retired,720,no,no,telephone,feb,4,-1,unknown,1
4697,33,blue-collar,910,yes,no,cellular,apr,1,-1,unknown,0
5523,32,management,2069,no,no,cellular,apr,1,-1,unknown,1
1769,25,admin.,122,yes,no,cellular,may,2,-1,unknown,1
7234,36,management,3343,no,no,cellular,nov,1,-1,unknown,0
2610,55,unemployed,274,no,no,cellular,feb,5,-1,unknown,0
1293,52,admin.,-462,yes,no,cellular,feb,5,-1,unknown,0
4738,33,management,191,no,yes,cellular,feb,4,209,failure,0
3345,42,housemaid,4279,yes,no,cellular,jul,1,-1,unknown,0
2249,42,entrepreneur,0,yes,no,cellular,apr,1,140,failure,1
1638,50,technician,396,no,no,unknown,jun,2,-1,unknown,1
2410,48,admin.,1131,no,yes,cellular,may,1,-1,unknown,0
4566,41,entrepreneur,30,no,no,cellular,apr,1,-1,unknown,1
4077,38,blue-collar,495,yes,no,unknown,may,1,-1,unknown,0
4038,39,blue-collar,118,no,no,cellular,feb,1,-1,unknown,1
1359,43,services,550,yes,no,cellular,may,2,-1,unknown,0
1648,29,technician,309,yes,no,unknown,may,1,-1,unknown,0
7046,45,management,4831,no,no,cellular,jul,3,182,success,1
804,40,technician,311,no,no,cellular,aug,2,-1,unknown,1
3842,37,unemployed,443,no,no,cellular,jan,1,-1,unknown,1
5301,46,unemployed,594,no,no,cellular,feb,2,-1,unknown,0
3491,31,services,418,yes,yes,cellular,jul,1,-1,unknown,0
6194,55,blue-collar,93,no,yes,cellular,jan,1,-1,unknown,0
2035,29,management,983,yes,no,cellular,jul,2,-1,unknown,1
5729,33,blue-collar,3576,yes,no,cellular,apr,1,308,other,0
1188,40,management,0,no,no,cellular,jul,8,-1,unknown,0
5383,29,services,-7,yes,no,cellular,may,3,-1,unknown,1
3237,32,management,7290,yes,no,cellular,may,1,-1,unknown,1
7375,37,technician,0,yes,no,cellular,jul,6,-1,unknown,1
213,29,management,247,no,no,cellular,sep,2,587,failure,1
107,37,services,4151,yes,yes,cellular,jul,4,-1,unknown,1
2392,50,blue-collar,1064,yes,no,cellular,aug,2,-1,unknown,0
2510,51,management,1573,no,no,cellular,aug,18,-1,unknown,0
6289,36,unemployed,5,yes,no,cellular,jul,1,-1,unknown,0
5151,38,blue-collar,-210,yes,no,unknown,may,1,-1,unknown,0
7108,20,blue-collar,423,yes,no,cellular,apr,1,-1,unknown,1
3004,41,management,223,yes,no,unknown,may,1,-1,unknown,0
7109,35,management,-292,yes,no,cellular,may,2,272,failure,0
3231,64,retired,2139,no,no,cellular,oct,2,-1,unknown,0
7028,26,management,1027,no,no,cellular,sep,1,-1,unknown,1
2594,46,admin.,596,yes,no,cellular,apr,3,-1,unknown,0
3249,52,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,1
6934,30,management,3384,no,no,cellular,jun,2,-1,unknown,1
2482,32,admin.,200,no,no,cellular,sep,1,29,failure,1
6809,37,admin.,869,no,no,cellular,jul,8,-1,unknown,0
4378,50,management,1200,no,no,cellular,aug,3,-1,unknown,1
7092,28,technician,2000,no,no,telephone,feb,2,-1,unknown,0
3979,55,blue-collar,1613,yes,no,cellular,apr,1,270,failure,1
3536,30,management,3473,no,no,cellular,mar,2,-1,unknown,1
1462,23,blue-collar,537,yes,no,cellular,may,1,353,other,0
1629,29,management,199,yes,yes,unknown,may,4,-1,unknown,1
1097,52,blue-collar,665,yes,no,unknown,may,4,-1,unknown,0
3499,35,technician,1227,no,no,cellular,jul,5,134,success,1
457,35,services,167,no,yes,cellular,jul,2,-1,unknown,1
2230,48,technician,256,yes,no,unknown,may,4,-1,unknown,0
1519,30,management,46,no,no,cellular,aug,3,-1,unknown,0
5909,55,technician,4,no,no,cellular,jan,1,-1,unknown,1
4158,45,management,6269,yes,no,cellular,jul,2,-1,unknown,0
1152,32,management,769,no,no,cellular,aug,2,-1,unknown,1
537,36,management,2646,no,no,cellular,oct,1,182,success,1
2002,33,technician,2976,yes,no,cellular,nov,2,95,other,0
6375,47,self-employed,4420,yes,yes,cellular,nov,1,-1,unknown,1
5604,39,blue-collar,142,no,yes,cellular,jul,4,-1,unknown,0
1176,55,retired,0,no,no,cellular,may,1,370,success,1
2439,25,technician,86,no,yes,cellular,jul,2,-1,unknown,0
5737,53,blue-collar,5603,no,no,cellular,aug,6,-1,unknown,1
1895,30,admin.,26,yes,no,cellular,apr,1,323,failure,0
442,54,technician,473,no,yes,cellular,nov,1,81,failure,1
491,50,management,0,yes,no,unknown,may,4,-1,unknown,0
4383,41,unemployed,7968,no,no,cellular,sep,1,184,success,1
7070,45,blue-collar,10252,no,no,cellular,sep,1,141,success,1
2887,32,management,294,yes,no,cellular,apr,1,274,success,1
4249,28,self-employed,-522,yes,yes,cellular,may,2,-1,unknown,1
4980,41,technician,1270,yes,no,unknown,may,1,-1,unknown,1
229,38,services,1222,yes,no,unknown,jun,2,-1,unknown,0
860,38,blue-collar,360,yes,no,unknown,may,2,-1,unknown,0
947,32,management,2667,yes,no,cellular,aug,2,-1,unknown,1
5743,50,technician,103,yes,no,unknown,may,6,-1,unknown,0
2490,32,management,506,no,no,cellular,mar,2,-1,unknown,1
6352,44,management,0,no,no,unknown,jun,1,-1,unknown,0
6309,37,technician,0,no,no,unknown,jun,1,-1,unknown,0
1817,33,admin.,1437,yes,no,unknown,may,1,-1,unknown,0
5414,33,entrepreneur,278,no,no,cellular,feb,5,-1,unknown,1
4525,36,technician,3254,yes,no,unknown,oct,1,-1,unknown,1
4481,43,technician,0,yes,no,cellular,may,2,342,failure,0
7225,42,blue-collar,414,yes,no,cellular,apr,3,-1,unknown,0
4159,82,retired,8603,no,no,cellular,oct,3,107,success,1
3455,35,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,0
1416,52,housemaid,135,no,no,cellular,aug,9,-1,unknown,0
948,49,management,735,yes,no,unknown,may,3,-1,unknown,0
3123,43,management,2640,no,no,cellular,nov,4,-1,unknown,1
5290,29,admin.,900,yes,no,unknown,may,1,-1,unknown,0
3166,32,services,0,no,no,cellular,aug,12,-1,unknown,0
1207,36,technician,84,yes,no,unknown,may,1,-1,unknown,0
4372,45,blue-collar,360,no,no,unknown,jun,2,-1,unknown,0
2371,30,admin.,69,yes,no,cellular,apr,1,-1,unknown,1
5466,37,blue-collar,3884,yes,no,cellular,apr,5,-1,unknown,0
4620,30,technician,816,yes,no,unknown,nov,1,-1,unknown,1
453,41,admin.,14968,no,no,cellular,jul,4,-1,unknown,1
1464,45,management,1,no,no,cellular,aug,2,-1,unknown,1
668,32,management,0,no,no,cellular,aug,2,-1,unknown,0
2525,46,technician,3434,no,yes,cellular,jun,2,101,success,1
4533,51,management,93,yes,yes,cellular,may,1,-1,unknown,0
1446,34,admin.,151,yes,no,cellular,may,1,370,other,1
1896,34,management,621,no,no,cellular,aug,3,-1,unknown,0
5802,52,retired,293,no,no,unknown,jun,1,-1,unknown,1
145,55,retired,2312,no,no,unknown,jun,1,-1,unknown,0
5050,44,management,105,yes,no,unknown,may,2,-1,unknown,0
6077,23,services,1309,yes,no,unknown,jun,2,-1,unknown,0
6817,41,blue-collar,3851,no,no,cellular,nov,1,-1,unknown,0
3254,31,technician,-367,yes,no,cellular,jul,2,-1,unknown,1
7036,37,blue-collar,622,yes,no,cellular,may,1,-1,unknown,0
4862,58,admin.,247,no,yes,unknown,jun,6,-1,unknown,0
2305,37,admin.,1000,yes,no,cellular,jun,1,90,success,1
741,38,technician,1711,no,no,cellular,apr,3,202,success,1
3167,38,admin.,77,no,no,cellular,nov,4,-1,unknown,0
5090,22,admin.,-1,yes,no,unknown,may,1,-1,unknown,0
2238,29,blue-collar,694,yes,yes,cellular,jul,4,-1,unknown,1
6978,29,management,841,no,no,cellular,feb,1,-1,unknown,0
1315,55,retired,2,no,no,unknown,jun,4,-1,unknown,0
4737,35,technician,4922,yes,no,cellular,nov,4,201,other,1
3070,34,blue-collar,505,yes,no,unknown,may,1,-1,unknown,0
1173,59,management,474,no,no,cellular,aug,1,-1,unknown,1
4209,33,admin.,598,yes,no,unknown,may,1,-1,unknown,0
463,68,retired,250,no,no,cellular,feb,1,-1,unknown,1
1613,69,retired,2398,no,no,cellular,apr,1,186,failure,0
6977,35,blue-collar,1098,yes,no,unknown,may,17,-1,unknown,0
2353,36,technician,4596,yes,no,cellular,apr,2,-1,unknown,1
1776,36,management,4,yes,no,cellular,jul,1,61,success,0
6524,55,management,608,yes,no,cellular,may,2,-1,unknown,0
4927,49,blue-collar,1946,no,no,cellular,jul,1,-1,unknown,1
3787,59,retired,-47,yes,no,cellular,aug,4,-1,unknown,0
412,24,management,1030,no,no,cellular,mar,2,-1,unknown,1
3102,39,management,351,yes,no,unknown,may,3,-1,unknown,0
6014,54,technician,2156,yes,no,cellular,apr,1,86,success,1
2141,39,entrepreneur,283,yes,no,unknown,may,2,-1,unknown,0
2837,36,technician,818,yes,yes,cellular,aug,4,-1,unknown,0
5894,41,blue-collar,2157,yes,no,unknown,may,2,-1,unknown,0
2784,54,admin.,976,yes,no,unknown,jun,3,-1,unknown,0
911,61,retired,927,no,no,cellular,apr,3,-1,unknown,1
1993,40,management,858,no,no,cellular,oct,2,-1,unknown,1
7202,31,blue-collar,3311,yes,no,unknown,may,1,-1,unknown,1
3104,64,retired,630,no,no,cellular,aug,1,-1,unknown,0
4925,35,services,1279,yes,no,unknown,jun,5,-1,unknown,0
6385,60,blue-collar,7929,no,no,unknown,apr,1,-1,unknown,1
5744,47,admin.,555,yes,yes,telephone,oct,1,-1,unknown,1
7248,52,services,108,yes,no,unknown,may,12,-1,unknown,0
6755,43,blue-collar,56,no,no,cellular,may,2,-1,unknown,0
5847,24,management,1506,no,no,cellular,jun,2,95,success,1
4977,33,admin.,882,no,no,cellular,apr,1,183,failure,1
3596,28,technician,1363,no,no,cellular,feb,1,-1,unknown,1
3535,25,services,162,yes,no,cellular,sep,2,-1,unknown,1
4450,30,blue-collar,61,yes,no,cellular,may,1,-1,unknown,1
6130,57,unemployed,3754,no,no,cellular,feb,2,-1,unknown,1
5422,28,technician,375,yes,no,cellular,may,1,350,other,0
2257,32,admin.,272,yes,no,cellular,oct,2,-1,unknown,0
2568,39,management,691,yes,yes,cellular,apr,1,255,failure,0
192,28,technician,-1042,yes,no,unknown,jun,2,-1,unknown,1
6266,39,management,1585,yes,no,cellular,jan,2,-1,unknown,0
5340,31,management,41,yes,no,cellular,aug,2,-1,unknown,0
223,54,management,1303,no,no,cellular,feb,1,-1,unknown,1
4756,39,admin.,2854,yes,no,unknown,jun,1,-1,unknown,0
5566,31,technician,22,yes,no,unknown,may,3,-1,unknown,1
5283,81,retired,243,no,no,cellular,oct,1,-1,unknown,1
1845,51,admin.,2195,yes,no,unknown,may,1,-1,unknown,0
6261,25,services,4522,yes,no,cellular,may,4,-1,unknown,0
1717,30,blue-collar,522,no,no,cellular,feb,3,-1,unknown,0
5387,58,retired,1241,no,no,cellular,aug,2,-1,unknown,1
6528,38,technician,0,yes,yes,cellular,jul,4,-1,unknown,0
2794,54,admin.,1872,no,no,cellular,feb,5,-1,unknown,1
4965,41,admin.,0,yes,no,cellular,nov,2,-1,unknown,0
326,46,admin.,171,yes,yes,cellular,oct,1,430,failure,0
6095,26,admin.,-45,yes,no,unknown,jun,2,-1,unknown,0
6401,55,management,0,no,no,cellular,oct,5,-1,unknown,1
1095,42,blue-collar,784,no,no,cellular,apr,3,-1,unknown,0
5342,34,technician,1012,yes,yes,telephone,oct,1,-1,unknown,1
3052,45,technician,351,yes,no,telephone,aug,2,-1,unknown,0
795,44,admin.,497,yes,no,cellular,feb,3,270,other,0
6892,30,admin.,305,no,no,cellular,apr,1,85,success,1
6808,57,retired,3783,yes,no,unknown,jun,3,-1,unknown,0
3328,30,management,364,no,no,cellular,apr,2,-1,unknown,1
3106,42,services,146,yes,yes,cellular,may,4,346,failure,1
2363,50,management,810,no,no,cellular,sep,1,103,success,1
1450,38,technician,-397,yes,yes,cellular,jul,9,-1,unknown,0
6991,85,retired,98,no,no,cellular,apr,1,-1,unknown,1
6512,26,technician,124,yes,no,unknown,may,8,-1,unknown,0
893,34,services,2956,no,no,cellular,aug,2,-1,unknown,1
1929,36,technician,4388,no,no,cellular,aug,3,-1,unknown,0
4445,54,housemaid,212,no,no,cellular,aug,4,-1,unknown,0
5892,57,unemployed,890,no,no,cellular,feb,4,-1,unknown,0
3990,47,management,3663,no,no,cellular,mar,3,-1,unknown,1
3861,53,blue-collar,1004,no,no,cellular,may,1,84,other,1
830,40,management,1855,no,no,telephone,feb,6,-1,unknown,1
2477,50,management,-151,yes,no,cellular,nov,2,-1,unknown,0
2642,26,management,243,no,no,cellular,may,1,-1,unknown,1
6350,48,blue-collar,343,no,no,unknown,jun,1,-1,unknown,0
3496,46,services,0,no,no,cellular,aug,4,-1,unknown,0
6166,43,technician,3288,yes,no,cellular,nov,3,-1,unknown,1
4422,40,blue-collar,0,yes,no,unknown,may,4,-1,unknown,0
3045,58,admin.,879,yes,no,unknown,may,7,-1,unknown,0
1818,55,management,9756,yes,no,cellular,jun,2,95,other,1
6076,48,management,503,no,yes,unknown,jun,7,-1,unknown,1
5011,61,retired,1058,no,no,cellular,jul,2,91,success,1
5183,56,retired,393,no,yes,cellular,jul,1,221,failure,1
203,76,retired,2223,no,no,telephone,feb,1,-1,unknown,1
1633,31,blue-collar,953,yes,no,cellular,may,1,346,success,1
2318,44,blue-collar,0,no,no,cellular,jul,2,-1,unknown,1
2984,39,management,93,yes,yes,cellular,may,2,331,failure,0
3906,48,blue-collar,1730,yes,no,cellular,feb,1,178,failure,1
3029,28,blue-collar,1020,yes,no,unknown,may,1,-1,unknown,0
2934,39,blue-collar,3832,yes,no,unknown,jun,13,-1,unknown,0
3313,43,admin.,817,yes,yes,cellular,nov,1,-1,unknown,0
283,29,blue-collar,-565,yes,no,unknown,jun,3,-1,unknown,0
211,49,management,276,no,no,cellular,aug,5,-1,unknown,0
2203,39,management,2454,yes,no,cellular,may,3,263,failure,1
3444,45,management,2671,no,no,cellular,aug,4,-1,unknown,1
3762,34,management,355,no,no,cellular,aug,3,-1,unknown,0
7411,36,unknown,179,no,no,cellular,aug,8,-1,unknown,0
92,30,management,131,yes,no,cellular,aug,6,-1,unknown,1
3973,36,admin.,1954,yes,yes,cellular,nov,2,174,failure,0
3510,39,services,322,yes,no,cellular,may,1,350,failure,0
6260,47,technician,4568,no,no,unknown,jun,1,-1,unknown,0
3334,32,management,124,no,no,cellular,feb,2,-1,unknown,0
1024,31,admin.,-218,yes,no,unknown,jun,15,-1,unknown,0
7173,28,management,866,no,no,cellular,mar,2,-1,unknown,1
3649,37,blue-collar,-97,yes,no,unknown,jun,2,-1,unknown,0
1052,31,technician,147,yes,no,unknown,may,1,-1,unknown,0
1113,33,management,3770,no,no,cellular,jan,2,-1,unknown,0
6519,26,self-employed,3676,no,no,cellular,apr,1,-1,unknown,1
5165,29,blue-collar,3310,no,no,cellular,sep,1,91,failure,0
4983,37,blue-collar,509,yes,no,cellular,apr,1,-1,unknown,0
7139,37,blue-collar,461,yes,no,unknown,may,2,-1,unknown,0
7291,32,management,3696,no,no,unknown,may,3,-1,unknown,0
5278,53,management,1624,no,no,cellular,nov,3,97,success,1
4848,42,admin.,0,yes,no,unknown,may,2,-1,unknown,0
4012,19,student,302,no,no,cellular,jul,1,-1,unknown,1
7344,32,technician,253,yes,no,cellular,nov,1,170,failure,0
4710,36,management,393,yes,no,cellular,apr,2,-1,unknown,1
2532,53,services,2925,yes,no,unknown,may,4,-1,unknown,0
5668,27,student,6036,no,no,cellular,mar,1,181,failure,1
2757,51,management,-461,yes,no,unknown,may,2,-1,unknown,0
6453,48,management,1744,no,no,unknown,jun,1,-1,unknown,0
1902,41,technician,1631,yes,no,cellular,aug,2,-1,unknown,0
6870,34,management,0,yes,yes,cellular,may,2,98,other,0
4328,35,housemaid,113,yes,no,cellular,jul,2,-1,unknown,1
6703,73,retired,1388,no,no,cellular,jul,3,190,success,0
7136,33,services,772,yes,no,cellular,jan,2,259,success,0
3532,53,technician,629,yes,no,cellular,may,1,-1,unknown,0
1384,47,admin.,0,no,no,cellular,jan,1,-1,unknown,0
4865,33,admin.,393,yes,no,unknown,may,1,-1,unknown,0
2807,39,blue-collar,62,yes,no,cellular,may,3,-1,unknown,1
6461,25,technician,800,yes,no,unknown,may,4,-1,unknown,0
1846,34,blue-collar,1156,yes,no,unknown,may,2,-1,unknown,0
2736,25,blue-collar,-191,yes,no,unknown,jun,7,-1,unknown,1
1649,35,technician,128,no,yes,cellular,jan,1,205,other,0
3251,35,management,6659,yes,no,unknown,may,1,-1,unknown,0
125,26,blue-collar,409,yes,no,cellular,jul,2,-1,unknown,1
2778,25,services,130,yes,no,cellular,jul,1,-1,unknown,0
2669,27,blue-collar,-27,no,no,unknown,jun,2,-1,unknown,1
3341,21,technician,360,no,no,cellular,may,2,-1,unknown,1
1538,47,technician,235,no,no,cellular,mar,2,203,other,1
4504,46,blue-collar,9328,yes,no,cellular,may,3,-1,unknown,1
3712,29,services,1934,no,no,cellular,sep,1,-1,unknown,1
7056,33,technician,484,yes,no,cellular,aug,3,182,success,1
1226,27,services,504,yes,no,cellular,may,5,362,other,0
6807,46,management,229,yes,no,unknown,may,1,-1,unknown,0
606,38,services,2678,no,no,cellular,sep,2,187,success,1
5520,30,blue-collar,-529,yes,no,cellular,may,4,-1,unknown,0
2373,34,housemaid,0,no,no,cellular,aug,1,84,failure,1
1412,54,technician,1938,no,yes,cellular,jul,3,-1,unknown,1
4871,41,admin.,1536,no,no,cellular,aug,1,95,failure,1
1579,32,services,109,yes,no,unknown,jun,13,-1,unknown,0
3991,42,blue-collar,443,yes,no,unknown,jun,5,-1,unknown,1
4072,24,admin.,1235,yes,yes,unknown,may,3,-1,unknown,0
5781,45,services,318,no,no,cellular,jul,2,-1,unknown,0
1338,28,services,1636,yes,no,cellular,may,1,355,failure,0
5868,37,admin.,1396,yes,no,cellular,jul,2,-1,unknown,0
2489,34,management,1058,yes,no,unknown,may,2,-1,unknown,1
801,56,retired,0,no,no,cellular,jan,2,-1,unknown,0
7391,37,services,775,no,no,cellular,aug,2,-1,unknown,1
780,31,management,409,no,yes,cellular,jul,5,-1,unknown,1
3946,27,technician,489,yes,no,cellular,jul,4,-1,unknown,1
6357,56,retired,5769,no,no,unknown,jun,3,-1,unknown,0
5232,42,self-employed,0,no,no,cellular,aug,4,-1,unknown,0
1076,30,services,1808,yes,no,cellular,may,2,-1,unknown,0
7058,29,technician,1165,no,no,cellular,dec,2,184,success,1
2836,39,technician,385,no,no,cellular,oct,1,48,failure,1
6120,32,entrepreneur,73,yes,no,cellular,nov,1,135,failure,0
3540,35,management,1380,no,no,cellular,feb,1,-1,unknown,1
2767,31,management,216,no,no,cellular,jul,1,-1,unknown,0
7098,29,technician,328,yes,yes,cellular,feb,1,-1,unknown,0
3576,30,technician,120,yes,no,cellular,may,1,-1,unknown,0
2562,75,retired,6027,no,no,cellular,nov,2,94,failure,1
3028,57,blue-collar,6004,yes,no,cellular,aug,6,-1,unknown,0
6081,45,management,51,yes,no,cellular,jul,8,-1,unknown,0
1927,66,retired,203,no,no,cellular,jul,1,-1,unknown,1
5404,34,management,1778,no,no,cellular,nov,1,162,failure,1
5141,27,services,221,no,yes,cellular,jul,1,-1,unknown,0
4107,26,unemployed,111,no,no,cellular,jul,1,-1,unknown,1
5409,57,unemployed,209,no,no,unknown,jun,1,-1,unknown,0
2122,48,blue-collar,51,no,yes,telephone,jul,1,-1,unknown,0
3730,45,admin.,59,yes,no,cellular,jul,8,-1,unknown,1
3309,60,retired,1542,yes,no,unknown,may,1,-1,unknown,1
4653,54,self-employed,0,no,yes,telephone,jul,2,-1,unknown,0
7083,44,entrepreneur,860,yes,yes,cellular,may,2,295,failure,0
5984,45,blue-collar,116,no,no,unknown,apr,1,-1,unknown,1
6841,47,blue-collar,292,no,no,cellular,feb,1,-1,unknown,1
674,31,management,596,no,no,cellular,aug,4,-1,unknown,0
1264,34,blue-collar,320,yes,no,cellular,nov,1,92,success,1
7388,24,services,4500,yes,no,cellular,may,2,-1,unknown,1
3864,39,admin.,1388,yes,no,cellular,jul,5,-1,unknown,0
2835,27,management,574,yes,no,cellular,may,3,-1,unknown,0
