,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
7745,32,management,2915,no,no,cellular,sep,1,131,failure,yes
6318,37,unemployed,1978,no,no,cellular,sep,1,182,success,yes
5304,51,management,346,no,no,cellular,feb,1,92,success,yes
7436,49,services,947,no,no,unknown,jun,2,-1,unknown,yes
7279,43,technician,593,yes,no,unknown,may,1,-1,unknown,no
1769,35,blue-collar,293,yes,no,cellular,apr,1,325,other,yes
1621,37,management,1113,no,no,cellular,mar,1,182,success,yes
3640,52,blue-collar,117,no,yes,cellular,jul,2,-1,unknown,no
3221,37,admin.,0,yes,no,cellular,dec,1,190,success,yes
4783,31,blue-collar,43,yes,no,unknown,may,3,-1,unknown,no
3119,35,management,681,no,no,cellular,feb,1,561,success,yes
7033,62,self-employed,6,yes,no,cellular,apr,1,182,success,yes
6241,28,admin.,-504,yes,yes,cellular,may,1,-1,unknown,yes
4420,34,technician,513,yes,no,cellular,may,3,169,other,no
962,33,services,1595,yes,no,unknown,may,1,-1,unknown,no
2352,48,technician,256,yes,no,unknown,may,4,-1,unknown,no
979,37,management,2283,no,no,cellular,may,2,98,failure,yes
1678,44,housemaid,3706,no,no,unknown,jun,3,-1,unknown,no
7099,27,student,213,no,no,cellular,mar,1,-1,unknown,yes
7166,56,services,450,no,no,unknown,jun,1,-1,unknown,no
1245,23,blue-collar,780,yes,no,cellular,may,1,-1,unknown,yes
4316,34,blue-collar,383,yes,no,unknown,may,1,-1,unknown,yes
4368,60,management,0,no,no,cellular,aug,3,-1,unknown,yes
2089,35,blue-collar,1949,yes,no,unknown,jun,3,-1,unknown,no
3935,38,technician,902,yes,no,cellular,feb,1,-1,unknown,yes
1845,50,admin.,715,no,no,cellular,aug,13,-1,unknown,no
1205,35,blue-collar,257,yes,no,cellular,may,1,-1,unknown,no
97,36,management,93,no,no,cellular,jul,2,182,failure,yes
3042,55,admin.,1102,yes,no,unknown,may,2,-1,unknown,no
4151,31,technician,7369,no,no,cellular,aug,4,-1,unknown,no
2254,47,admin.,989,no,no,unknown,jun,1,-1,unknown,no
6258,34,management,13014,no,no,cellular,feb,1,183,success,yes
2486,30,blue-collar,239,yes,no,unknown,may,1,-1,unknown,yes
2764,41,technician,188,no,yes,telephone,jul,25,-1,unknown,no
642,55,technician,462,no,no,cellular,aug,2,-1,unknown,no
5631,35,management,1750,yes,no,cellular,oct,1,175,success,no
5653,58,management,5037,yes,no,cellular,nov,2,-1,unknown,yes
1438,33,management,-139,no,no,cellular,jul,1,-1,unknown,no
6185,44,technician,982,yes,no,unknown,may,3,-1,unknown,yes
5803,59,blue-collar,337,no,no,unknown,jun,4,-1,unknown,no
7342,60,admin.,1614,no,no,cellular,aug,6,-1,unknown,yes
7398,30,blue-collar,103,yes,no,cellular,apr,2,317,other,no
6402,36,self-employed,353,no,no,cellular,aug,2,181,success,yes
4699,30,blue-collar,61,yes,no,cellular,may,1,-1,unknown,yes
6263,32,student,1536,no,no,cellular,aug,2,-1,unknown,yes
2440,33,blue-collar,870,no,yes,cellular,jul,3,-1,unknown,no
1280,52,unemployed,94,no,no,cellular,apr,1,-1,unknown,yes
4586,36,technician,0,no,no,cellular,aug,13,-1,unknown,no
3566,31,management,518,yes,no,cellular,may,1,-1,unknown,no
4337,52,unemployed,5091,no,no,cellular,may,1,-1,unknown,no
4018,39,technician,1587,yes,no,cellular,sep,2,98,success,yes
4210,47,housemaid,0,yes,no,telephone,jul,1,-1,unknown,no
720,31,student,216,no,no,cellular,jun,1,-1,unknown,no
7587,40,management,143,no,no,cellular,aug,6,-1,unknown,no
1376,38,management,0,yes,no,cellular,apr,1,-1,unknown,yes
4079,29,blue-collar,294,yes,no,unknown,may,2,-1,unknown,no
95,44,technician,250,no,no,telephone,mar,2,-1,unknown,yes
185,43,retired,860,no,no,telephone,oct,1,-1,unknown,yes
5244,39,management,11835,yes,no,cellular,aug,2,-1,unknown,yes
6313,36,management,565,no,no,cellular,mar,1,-1,unknown,yes
6510,42,technician,275,no,no,cellular,aug,8,-1,unknown,no
6738,60,management,560,no,no,cellular,may,5,-1,unknown,yes
6793,45,blue-collar,803,yes,no,cellular,may,4,-1,unknown,yes
2588,41,services,2399,yes,no,cellular,may,2,351,failure,no
6530,40,management,0,yes,no,cellular,mar,2,-1,unknown,yes
2063,59,retired,574,no,no,cellular,aug,6,-1,unknown,no
4017,57,retired,3518,yes,no,cellular,aug,3,-1,unknown,yes
351,31,admin.,622,no,no,cellular,jul,1,-1,unknown,yes
4872,36,housemaid,1015,yes,no,cellular,may,1,347,success,yes
7604,27,blue-collar,232,yes,no,cellular,oct,2,-1,unknown,yes
5917,39,blue-collar,142,no,yes,cellular,jul,4,-1,unknown,no
7490,36,technician,3158,yes,no,cellular,jun,2,-1,unknown,yes
363,30,blue-collar,228,no,no,cellular,feb,1,365,failure,no
5149,39,services,208,no,yes,cellular,feb,2,-1,unknown,no
2097,30,technician,4684,yes,no,cellular,apr,3,-1,unknown,yes
6539,59,admin.,1575,yes,no,cellular,aug,11,-1,unknown,yes
7789,55,admin.,602,no,no,cellular,jun,3,90,success,yes
5719,28,technician,375,yes,no,cellular,may,1,350,other,no
7804,52,admin.,423,yes,yes,cellular,oct,2,96,failure,no
7729,52,management,583,no,no,cellular,nov,1,91,failure,yes
7231,30,management,232,no,no,cellular,apr,1,-1,unknown,yes
5625,35,admin.,181,yes,no,cellular,may,4,301,failure,no
4406,42,housemaid,1371,no,no,unknown,jun,8,-1,unknown,no
3383,47,housemaid,183,no,no,cellular,aug,1,-1,unknown,no
1166,41,entrepreneur,406,no,no,unknown,jun,1,-1,unknown,no
5835,31,technician,279,yes,no,unknown,may,1,-1,unknown,no
1992,31,management,1032,no,no,cellular,jul,1,-1,unknown,yes
6215,48,unemployed,817,no,no,cellular,jul,3,183,success,yes
1648,60,blue-collar,104,yes,no,unknown,may,1,-1,unknown,no
7633,23,student,381,no,no,cellular,feb,1,189,other,yes
3714,44,technician,7649,no,no,cellular,aug,6,-1,unknown,no
5213,26,services,136,no,no,cellular,apr,1,-1,unknown,yes
2697,40,blue-collar,1844,yes,no,cellular,may,1,-1,unknown,no
2481,36,technician,4596,yes,no,cellular,apr,2,-1,unknown,yes
1402,23,management,2605,yes,no,unknown,may,6,-1,unknown,no
5660,39,housemaid,267,no,no,unknown,jun,5,-1,unknown,no
1393,40,admin.,419,yes,yes,cellular,may,1,369,failure,no
414,28,unemployed,236,no,no,cellular,may,1,87,failure,yes
6075,32,admin.,620,yes,no,unknown,may,3,-1,unknown,yes
4292,34,management,250,no,no,cellular,dec,1,188,other,no
7003,32,blue-collar,783,yes,no,unknown,may,3,-1,unknown,yes
7387,55,management,171,yes,no,cellular,aug,6,-1,unknown,no
3314,27,admin.,1596,no,no,cellular,sep,1,-1,unknown,yes
5441,36,management,2987,yes,no,cellular,aug,1,-1,unknown,yes
2654,28,management,320,yes,no,cellular,apr,1,-1,unknown,no
431,44,entrepreneur,323,no,no,cellular,jul,2,181,failure,yes
6036,25,management,3,yes,yes,cellular,apr,1,-1,unknown,yes
5256,42,technician,921,no,no,cellular,aug,3,-1,unknown,yes
6249,30,services,-158,yes,no,cellular,may,1,370,failure,yes
53,31,management,533,no,no,cellular,nov,3,93,success,yes
5937,38,management,5432,yes,yes,cellular,apr,1,149,failure,no
392,50,technician,156,no,yes,cellular,jul,3,-1,unknown,yes
3782,32,technician,255,no,yes,cellular,aug,5,-1,unknown,no
3842,31,technician,53,yes,yes,cellular,may,1,-1,unknown,yes
6392,30,management,19358,no,no,cellular,nov,2,-1,unknown,no
19,46,management,242,no,no,cellular,aug,2,96,success,yes
5799,51,admin.,1330,yes,no,unknown,may,8,-1,unknown,no
5731,50,technician,3654,no,no,cellular,oct,2,78,other,yes
4645,28,admin.,167,yes,yes,cellular,feb,2,-1,unknown,no
3801,38,management,38,no,no,cellular,aug,2,-1,unknown,no
3854,52,technician,117,no,no,cellular,feb,3,186,success,yes
5837,79,retired,79,no,no,cellular,oct,2,-1,unknown,yes
2330,30,admin.,10,yes,no,cellular,jul,2,-1,unknown,yes
5177,45,admin.,2033,no,no,cellular,may,4,-1,unknown,no
7379,29,blue-collar,580,yes,yes,cellular,apr,2,-1,unknown,yes
7709,49,management,914,no,no,cellular,aug,1,-1,unknown,yes
5108,32,technician,28,yes,no,cellular,nov,1,-1,unknown,no
2958,34,admin.,88,yes,no,unknown,may,2,-1,unknown,no
1939,46,entrepreneur,3317,no,no,cellular,nov,2,-1,unknown,no
971,39,technician,-1451,yes,yes,cellular,jul,5,-1,unknown,no
6328,56,management,310,no,no,unknown,jun,4,-1,unknown,no
7083,45,entrepreneur,219,yes,yes,cellular,jul,4,-1,unknown,no
6857,30,blue-collar,246,yes,no,cellular,nov,2,113,failure,no
679,37,management,49,no,yes,cellular,aug,1,-1,unknown,no
4519,59,services,739,no,no,cellular,jan,1,-1,unknown,yes
5139,36,services,297,yes,yes,cellular,jul,5,-1,unknown,no
2903,36,management,649,no,no,cellular,jul,2,91,failure,no
4223,40,unemployed,1744,yes,no,unknown,may,11,-1,unknown,no
2410,66,admin.,4041,no,no,cellular,jun,2,-1,unknown,yes
3148,53,blue-collar,3079,no,no,cellular,apr,1,-1,unknown,no
3331,36,management,0,no,no,cellular,aug,1,-1,unknown,yes
5107,41,management,11008,no,no,unknown,jun,1,-1,unknown,yes
4437,38,blue-collar,0,no,no,cellular,aug,2,105,failure,no
3496,41,blue-collar,0,yes,yes,unknown,may,1,-1,unknown,no
3052,26,management,2786,no,no,cellular,mar,1,-1,unknown,yes
1172,30,admin.,2568,no,no,cellular,sep,1,100,other,yes
3080,44,blue-collar,25,yes,no,cellular,may,3,-1,unknown,no
5410,52,retired,3687,yes,yes,unknown,jun,4,-1,unknown,yes
5683,61,self-employed,52587,no,no,cellular,feb,3,189,success,yes
4853,27,blue-collar,3792,no,no,cellular,oct,1,183,success,yes
6517,37,services,49,yes,no,unknown,may,2,-1,unknown,yes
5499,47,management,1147,no,no,cellular,jun,1,95,failure,yes
4478,78,unknown,2235,no,no,telephone,apr,3,-1,unknown,yes
2594,58,management,3864,yes,no,cellular,jul,4,-1,unknown,yes
531,51,management,-15,no,no,cellular,jul,2,-1,unknown,no
5134,31,self-employed,2666,no,no,cellular,nov,2,97,success,yes
7586,53,technician,6831,no,no,cellular,may,2,-1,unknown,yes
4760,42,management,525,no,no,cellular,aug,2,-1,unknown,no
4290,31,management,2907,yes,no,cellular,jul,1,194,failure,yes
6803,74,retired,670,no,no,cellular,apr,5,-1,unknown,yes
5529,72,retired,0,no,no,telephone,aug,1,-1,unknown,no
3949,32,blue-collar,4996,yes,no,unknown,may,2,-1,unknown,no
2429,48,management,268,yes,no,cellular,jul,7,-1,unknown,yes
746,38,services,-762,yes,yes,unknown,may,2,-1,unknown,no
1761,52,housemaid,3923,yes,no,unknown,may,3,-1,unknown,yes
2671,26,management,1177,no,no,cellular,oct,1,-1,unknown,no
3536,56,admin.,360,yes,yes,cellular,jul,2,-1,unknown,no
3045,32,management,294,yes,no,cellular,apr,1,274,success,yes
7544,51,management,0,no,no,unknown,jun,1,-1,unknown,yes
2621,51,blue-collar,4787,yes,no,cellular,apr,1,-1,unknown,yes
1853,34,technician,652,yes,yes,cellular,jul,4,-1,unknown,no
6265,39,blue-collar,649,yes,no,cellular,apr,1,-1,unknown,yes
6810,32,blue-collar,1918,yes,no,cellular,may,1,172,failure,no
6969,39,management,141,yes,no,cellular,may,2,331,other,no
6952,28,services,340,yes,no,cellular,jul,2,-1,unknown,yes
5317,40,services,1547,yes,no,cellular,nov,1,-1,unknown,yes
5125,39,admin.,150,no,no,cellular,jun,4,-1,unknown,yes
5232,53,services,49,no,no,unknown,may,1,-1,unknown,no
1813,30,blue-collar,522,no,no,cellular,feb,3,-1,unknown,no
6000,28,admin.,157,yes,yes,cellular,jul,2,-1,unknown,no
4916,40,admin.,221,yes,no,unknown,may,2,-1,unknown,no
2135,52,management,189,no,no,cellular,aug,2,-1,unknown,no
2235,29,admin.,1070,yes,no,unknown,may,1,357,other,yes
6788,35,admin.,437,yes,no,unknown,jun,1,-1,unknown,yes
964,53,blue-collar,4641,no,no,unknown,jun,2,-1,unknown,no
4752,51,blue-collar,0,yes,yes,cellular,jul,3,-1,unknown,yes
1729,68,retired,451,no,no,cellular,mar,1,-1,unknown,yes
267,43,management,693,yes,no,unknown,may,3,-1,unknown,no
5159,39,blue-collar,70,no,no,unknown,may,1,-1,unknown,yes
5990,40,admin.,782,yes,no,cellular,dec,5,202,failure,no
3945,26,technician,-454,no,yes,cellular,jul,2,-1,unknown,no
2121,57,retired,168,no,no,cellular,aug,1,-1,unknown,yes
6306,36,blue-collar,21,no,no,telephone,nov,1,-1,unknown,no
7540,35,management,431,no,no,cellular,aug,2,397,failure,yes
2738,36,admin.,0,yes,yes,cellular,may,1,-1,unknown,no
6104,35,student,387,yes,no,cellular,may,3,347,failure,yes
1719,36,technician,-487,yes,no,cellular,apr,1,-1,unknown,yes
1989,55,retired,2929,no,no,unknown,jun,3,-1,unknown,no
3162,29,self-employed,970,yes,no,cellular,may,1,-1,unknown,no
5463,33,technician,3059,no,yes,cellular,aug,2,-1,unknown,yes
5437,46,housemaid,296,yes,no,unknown,jun,4,-1,unknown,no
1967,36,management,2161,no,no,cellular,sep,2,183,success,yes
7396,46,management,716,yes,yes,cellular,may,1,172,failure,no
5485,59,management,2769,yes,no,cellular,nov,1,131,failure,no
6379,61,retired,2557,yes,no,cellular,feb,2,92,success,yes
5588,43,management,1258,no,no,unknown,oct,1,-1,unknown,yes
4317,37,services,241,yes,no,cellular,may,1,371,failure,no
7207,38,admin.,1487,no,no,unknown,jun,2,-1,unknown,no
2524,26,admin.,3415,no,no,cellular,apr,1,-1,unknown,yes
4523,50,services,77,no,no,cellular,may,2,-1,unknown,no
3189,43,blue-collar,1025,yes,no,cellular,jun,1,-1,unknown,no
4496,52,technician,876,no,no,cellular,may,3,-1,unknown,yes
4370,38,management,3436,no,no,cellular,nov,4,-1,unknown,yes
928,35,technician,4645,yes,no,cellular,jan,3,270,other,no
3788,29,management,1026,no,no,cellular,nov,1,92,other,yes
6930,39,management,363,yes,yes,cellular,jul,1,-1,unknown,no
4207,48,blue-collar,1513,no,yes,cellular,jul,1,-1,unknown,no
6882,37,management,6771,no,no,cellular,mar,1,-1,unknown,yes
5333,30,services,495,yes,no,cellular,nov,1,-1,unknown,yes
5032,43,management,2383,no,no,cellular,aug,6,-1,unknown,yes
5595,39,management,271,yes,no,cellular,aug,1,-1,unknown,yes
2620,35,technician,670,no,no,cellular,oct,2,-1,unknown,yes
6873,26,technician,124,yes,no,unknown,may,8,-1,unknown,no
1261,50,management,4527,yes,no,cellular,may,1,-1,unknown,no
3503,50,management,405,no,no,cellular,apr,6,-1,unknown,no
590,43,entrepreneur,0,no,no,unknown,jun,7,-1,unknown,yes
1090,36,management,255,no,no,cellular,may,2,92,other,yes
6856,57,admin.,808,no,no,cellular,jul,3,-1,unknown,no
6799,34,self-employed,1943,yes,no,cellular,apr,2,-1,unknown,no
5153,32,blue-collar,700,no,no,unknown,nov,1,-1,unknown,yes
2823,42,blue-collar,1297,yes,no,cellular,apr,2,-1,unknown,no
1198,67,retired,704,no,no,cellular,may,1,87,success,yes
3798,28,technician,1363,no,no,cellular,feb,1,-1,unknown,yes
3652,35,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,no
7343,30,blue-collar,167,yes,no,cellular,jul,1,-1,unknown,yes
912,56,retired,74,yes,no,unknown,may,2,-1,unknown,no
454,32,blue-collar,333,yes,no,cellular,may,2,-1,unknown,yes
7676,68,retired,0,no,no,cellular,jun,1,-1,unknown,yes
3297,64,retired,380,no,no,cellular,aug,1,-1,unknown,yes
4582,51,housemaid,108,no,no,unknown,jun,2,-1,unknown,no
7781,26,management,775,no,no,unknown,may,3,-1,unknown,no
1888,38,student,0,no,no,cellular,jul,1,385,failure,yes
770,53,services,778,yes,no,cellular,apr,2,-1,unknown,no
3367,51,services,-467,no,no,unknown,jun,5,-1,unknown,no
5737,36,blue-collar,2843,no,no,cellular,aug,1,-1,unknown,yes
4838,45,admin.,1506,no,no,cellular,jul,4,-1,unknown,yes
5571,32,management,222,no,yes,cellular,jul,4,-1,unknown,yes
5440,57,admin.,2120,no,no,cellular,aug,4,-1,unknown,yes
6970,57,entrepreneur,1179,no,no,cellular,aug,2,-1,unknown,no
7125,31,blue-collar,604,yes,no,cellular,nov,2,-1,unknown,no
3598,46,blue-collar,96,yes,no,cellular,nov,1,-1,unknown,no
5137,32,blue-collar,2089,yes,no,cellular,nov,1,-1,unknown,yes
1658,23,housemaid,66,yes,no,cellular,may,2,-1,unknown,yes
3001,44,technician,285,yes,no,cellular,may,3,-1,unknown,no
3529,35,entrepreneur,1416,yes,no,cellular,may,1,169,other,no
6439,66,self-employed,147,no,no,telephone,jan,1,-1,unknown,yes
3848,36,admin.,1031,no,no,cellular,jun,4,-1,unknown,yes
2307,38,technician,4383,no,no,cellular,feb,4,-1,unknown,yes
5852,57,technician,295,no,no,cellular,aug,11,-1,unknown,no
4046,41,entrepreneur,1588,yes,yes,unknown,jun,8,-1,unknown,no
1746,45,blue-collar,-66,yes,no,unknown,may,2,-1,unknown,no
7339,52,technician,337,yes,no,cellular,may,1,261,failure,no
3277,45,management,5888,yes,no,unknown,may,5,-1,unknown,no
4583,49,management,85,yes,no,cellular,may,5,359,other,yes
2605,49,management,3371,no,no,cellular,nov,2,-1,unknown,yes
3868,57,admin.,6005,yes,no,cellular,may,1,323,failure,yes
7686,40,blue-collar,0,no,no,cellular,jul,1,-1,unknown,no
7751,41,technician,965,no,no,cellular,aug,10,-1,unknown,yes
543,40,management,754,no,yes,cellular,apr,1,-1,unknown,yes
1652,52,self-employed,517,no,no,cellular,aug,4,-1,unknown,no
7792,57,admin.,4168,yes,yes,unknown,may,1,-1,unknown,no
7439,44,services,5781,yes,yes,cellular,may,1,-1,unknown,no
4165,60,management,315,no,no,cellular,sep,1,183,success,yes
248,50,management,1396,no,no,cellular,aug,6,-1,unknown,yes
623,44,management,558,no,no,cellular,feb,5,-1,unknown,yes
904,38,blue-collar,360,yes,no,unknown,may,2,-1,unknown,no
1859,83,retired,425,no,no,telephone,jun,1,140,failure,yes
1570,46,technician,488,no,no,unknown,jun,1,-1,unknown,no
3753,63,retired,0,no,no,cellular,may,1,181,success,yes
5487,35,management,802,yes,no,cellular,may,2,-1,unknown,yes
4709,59,retired,422,yes,no,cellular,may,4,-1,unknown,yes
2551,49,management,2881,no,no,cellular,mar,3,-1,unknown,yes
4009,61,admin.,4629,yes,no,cellular,jan,1,92,success,yes
7085,31,self-employed,91,no,no,unknown,may,1,-1,unknown,no
7359,26,blue-collar,26,yes,yes,cellular,may,1,-1,unknown,yes
3563,33,admin.,855,no,no,cellular,apr,1,-1,unknown,yes
4512,41,admin.,683,no,yes,cellular,nov,1,-1,unknown,no
2719,45,blue-collar,1558,yes,no,cellular,may,1,-1,unknown,no
3958,58,retired,5092,no,no,unknown,jun,6,-1,unknown,no
155,82,retired,211,no,no,telephone,apr,3,-1,unknown,no
6881,35,admin.,404,yes,no,unknown,may,1,-1,unknown,yes
7288,62,retired,1495,no,no,cellular,feb,1,-1,unknown,yes
4664,36,admin.,29,no,no,cellular,aug,1,-1,unknown,yes
1958,36,admin.,8785,yes,no,cellular,nov,2,-1,unknown,no
4189,51,services,65,no,yes,cellular,jul,1,-1,unknown,yes
3138,56,services,530,yes,no,unknown,may,7,-1,unknown,no
1117,29,admin.,261,no,no,cellular,mar,19,-1,unknown,no
1078,31,admin.,-218,yes,no,unknown,jun,15,-1,unknown,no
2847,42,admin.,329,no,no,cellular,aug,3,-1,unknown,no
1734,56,management,505,no,no,cellular,feb,2,199,other,no
405,34,technician,127,no,no,cellular,jun,1,-1,unknown,yes
750,55,housemaid,3680,no,no,unknown,jun,1,-1,unknown,no
6401,27,student,468,no,no,cellular,feb,2,-1,unknown,no
6905,30,technician,167,no,no,unknown,sep,1,-1,unknown,no
6019,48,management,0,yes,no,telephone,jul,2,-1,unknown,no
2061,37,blue-collar,719,yes,no,cellular,may,1,365,failure,no
7137,42,technician,473,yes,no,cellular,jul,5,-1,unknown,no
4308,80,retired,997,no,no,cellular,oct,2,86,other,yes
1092,40,blue-collar,273,yes,no,unknown,jun,1,-1,unknown,no
617,49,blue-collar,259,no,no,unknown,may,2,-1,unknown,no
2345,45,admin.,67,no,no,cellular,feb,2,-1,unknown,no
2428,33,technician,3572,yes,no,cellular,nov,2,-1,unknown,no
2175,35,management,753,no,no,cellular,aug,9,-1,unknown,no
7573,60,blue-collar,414,no,no,cellular,feb,1,-1,unknown,no
3290,30,services,48,yes,no,cellular,jul,13,-1,unknown,yes
3217,34,management,2240,no,no,cellular,sep,2,184,success,yes
4587,28,blue-collar,-46,yes,no,cellular,jun,2,91,success,yes
7256,29,management,1445,no,no,cellular,apr,2,143,success,yes
7205,36,management,2547,no,no,cellular,jul,1,-1,unknown,no
5961,37,admin.,796,yes,no,telephone,jan,3,-1,unknown,no
7726,41,services,0,yes,no,unknown,may,2,-1,unknown,no
1319,47,services,-288,yes,no,unknown,may,7,-1,unknown,no
1426,30,blue-collar,128,yes,no,unknown,may,1,-1,unknown,no
899,55,technician,517,yes,yes,cellular,feb,3,263,failure,no
3662,41,blue-collar,285,yes,no,cellular,apr,2,-1,unknown,yes
4836,42,technician,1812,yes,no,cellular,jul,2,-1,unknown,no
2598,59,management,296,no,yes,cellular,jul,3,-1,unknown,yes
4801,75,retired,291,no,no,cellular,aug,1,182,success,yes
2378,34,technician,2658,yes,no,cellular,mar,1,230,failure,no
5506,36,technician,12,no,no,cellular,aug,2,-1,unknown,yes
71,31,unemployed,20,no,no,telephone,nov,1,-1,unknown,no
2782,41,technician,0,no,no,cellular,jan,2,156,other,no
124,35,management,304,yes,no,cellular,nov,2,-1,unknown,no
5404,26,blue-collar,463,no,yes,cellular,jul,2,-1,unknown,yes
4258,52,admin.,2227,no,no,cellular,feb,2,-1,unknown,yes
4382,29,blue-collar,79,yes,no,unknown,may,2,-1,unknown,no
356,27,blue-collar,1049,no,no,telephone,jan,3,-1,unknown,no
3593,32,management,8929,no,no,cellular,mar,1,-1,unknown,yes
3641,52,self-employed,385,no,yes,cellular,aug,4,-1,unknown,no
2827,35,management,53,yes,no,cellular,nov,1,-1,unknown,no
450,41,retired,-233,yes,no,unknown,may,2,-1,unknown,yes
5947,40,retired,1734,yes,no,unknown,jun,4,-1,unknown,no
6308,31,blue-collar,605,yes,no,unknown,may,10,-1,unknown,no
7354,49,blue-collar,399,no,no,cellular,jan,1,-1,unknown,no
1710,36,services,4721,no,no,cellular,mar,2,90,success,yes
6076,30,admin.,39,yes,no,cellular,jul,3,-1,unknown,no
4885,59,services,-22,yes,no,unknown,may,3,-1,unknown,yes
1651,36,management,2944,no,no,cellular,aug,8,-1,unknown,yes
6082,31,student,3511,no,no,cellular,oct,1,96,success,yes
6214,57,unemployed,890,no,no,cellular,feb,4,-1,unknown,no
162,55,housemaid,2152,no,no,unknown,jun,2,-1,unknown,yes
6196,35,management,1162,no,no,cellular,apr,1,-1,unknown,yes
360,31,admin.,554,yes,no,cellular,feb,1,-1,unknown,no
4169,42,management,0,no,no,cellular,aug,2,-1,unknown,no
2509,43,technician,-1701,yes,no,unknown,may,1,-1,unknown,no
6226,47,management,0,no,no,cellular,aug,2,-1,unknown,no
382,50,admin.,1138,yes,yes,cellular,jul,8,-1,unknown,no
6921,57,technician,254,no,no,cellular,oct,1,-1,unknown,yes
1218,20,student,801,no,no,cellular,nov,2,-1,unknown,yes
6897,47,unemployed,2500,no,no,cellular,jan,1,-1,unknown,no
4720,57,management,375,no,no,cellular,oct,1,-1,unknown,yes
386,30,self-employed,1785,no,no,unknown,oct,1,-1,unknown,yes
3912,50,blue-collar,4979,no,no,telephone,apr,1,-1,unknown,yes
1865,30,management,218,no,no,unknown,jun,1,-1,unknown,no
377,28,blue-collar,3430,yes,no,unknown,jun,6,-1,unknown,no
4785,52,services,2993,no,no,cellular,mar,6,-1,unknown,no
3130,57,retired,230,no,no,cellular,apr,2,210,failure,yes
2785,53,self-employed,290,no,yes,cellular,jul,3,-1,unknown,no
3059,24,blue-collar,327,yes,no,unknown,may,2,-1,unknown,no
4990,27,housemaid,-238,no,no,cellular,jul,4,-1,unknown,no
6840,51,blue-collar,1694,no,no,cellular,aug,2,-1,unknown,no
314,27,admin.,73,no,no,cellular,jan,1,-1,unknown,no
2108,56,technician,2847,no,no,cellular,apr,1,-1,unknown,yes
5978,54,management,1624,no,no,cellular,may,3,182,success,yes
872,43,management,0,no,no,cellular,aug,2,-1,unknown,no
7599,46,technician,1353,no,no,cellular,aug,5,-1,unknown,yes
6665,30,admin.,523,no,yes,cellular,mar,1,-1,unknown,yes
4677,55,management,1433,no,no,unknown,jun,3,-1,unknown,no
1014,51,technician,2,yes,yes,cellular,feb,1,205,failure,no
4749,32,management,623,no,no,cellular,jul,3,194,failure,yes
4218,30,services,-114,yes,no,cellular,jul,2,-1,unknown,no
7113,46,technician,190,yes,no,cellular,aug,2,-1,unknown,no
7043,28,management,171,no,no,cellular,jun,1,87,success,yes
1463,46,services,0,no,no,unknown,jun,3,-1,unknown,yes
3281,39,management,351,yes,no,unknown,may,3,-1,unknown,no
4257,30,unemployed,330,no,no,cellular,apr,1,-1,unknown,yes
5927,27,technician,1977,yes,no,cellular,may,1,-1,unknown,yes
6997,33,unemployed,1974,no,no,cellular,aug,2,191,failure,yes
516,51,admin.,176,no,no,cellular,jan,1,183,failure,no
5128,47,services,2597,yes,no,unknown,may,1,-1,unknown,no
5816,22,services,129,no,no,cellular,apr,2,181,success,yes
31,28,housemaid,19,no,no,cellular,apr,1,-1,unknown,yes
4850,33,technician,1234,no,no,telephone,nov,1,-1,unknown,no
1907,28,self-employed,120,yes,yes,unknown,may,3,-1,unknown,no
328,37,blue-collar,13849,yes,no,unknown,may,5,-1,unknown,no
7306,32,blue-collar,-208,yes,yes,unknown,may,1,-1,unknown,no
2742,29,management,7832,yes,no,unknown,may,2,-1,unknown,no
4394,40,housemaid,0,no,no,cellular,aug,20,-1,unknown,no
5564,51,management,119,no,no,unknown,jun,2,-1,unknown,no
2640,23,services,279,yes,no,cellular,may,1,370,failure,yes
4497,55,admin.,865,yes,no,cellular,jul,1,82,failure,no
5332,34,management,158,no,no,cellular,sep,2,132,failure,yes
2338,36,management,1257,no,no,cellular,feb,9,101,other,no
3664,48,services,127,no,no,cellular,jul,1,-1,unknown,no
6901,51,blue-collar,41,yes,no,telephone,jul,43,-1,unknown,no
643,32,technician,12,no,no,cellular,aug,2,-1,unknown,no
4035,30,blue-collar,971,yes,no,cellular,apr,1,317,other,no
1759,49,technician,-188,yes,yes,cellular,nov,1,-1,unknown,yes
2454,56,management,7747,no,no,unknown,jun,2,-1,unknown,no
2743,54,management,487,yes,no,unknown,may,4,-1,unknown,yes
653,56,management,25290,no,no,cellular,jul,12,-1,unknown,no
5772,40,blue-collar,188,yes,yes,unknown,jun,2,-1,unknown,yes
7037,35,blue-collar,159,yes,yes,cellular,may,1,-1,unknown,yes
1366,36,technician,202,no,no,cellular,jan,1,120,failure,yes
2832,41,self-employed,-94,yes,no,cellular,feb,1,203,failure,yes
886,58,blue-collar,3109,no,no,cellular,jun,1,287,success,yes
2040,40,services,518,no,no,telephone,jul,1,-1,unknown,no
6164,54,services,0,yes,no,cellular,feb,2,267,other,yes
4377,40,blue-collar,278,yes,no,unknown,may,3,-1,unknown,yes
2102,48,self-employed,1559,no,no,cellular,feb,2,-1,unknown,no
3070,31,blue-collar,435,yes,no,unknown,may,1,-1,unknown,no
4324,44,technician,11016,no,no,unknown,jun,3,-1,unknown,no
