,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
6200,45,blue-collar,6691,no,no,cellular,aug,2,-1,unknown,no
5947,74,retired,1714,no,no,telephone,feb,1,-1,unknown,yes
687,30,admin.,350,no,yes,cellular,jul,5,-1,unknown,no
4379,33,management,312,no,no,cellular,aug,1,369,failure,no
886,36,admin.,191,yes,no,cellular,jul,7,-1,unknown,no
4282,48,management,1741,yes,yes,telephone,nov,1,-1,unknown,no
489,32,management,0,yes,no,cellular,apr,3,-1,unknown,yes
3817,40,services,113,yes,no,unknown,jun,1,-1,unknown,no
7228,50,entrepreneur,2731,no,no,cellular,aug,2,-1,unknown,no
4752,38,admin.,-175,yes,no,telephone,jul,9,-1,unknown,no
7073,60,management,264,no,no,telephone,feb,1,-1,unknown,yes
3366,59,self-employed,2013,no,no,cellular,feb,4,94,success,yes
588,31,management,325,yes,no,cellular,jul,2,-1,unknown,yes
5394,64,retired,5966,yes,no,cellular,jun,1,-1,unknown,yes
928,31,services,-475,yes,no,telephone,may,3,-1,unknown,no
6982,35,blue-collar,1177,no,no,cellular,jun,4,-1,unknown,yes
6936,29,self-employed,1579,no,no,cellular,oct,1,92,success,yes
178,45,technician,2403,no,no,cellular,nov,1,-1,unknown,no
52,45,unemployed,8725,no,no,cellular,jul,2,-1,unknown,no
1230,31,management,2007,yes,no,unknown,may,1,-1,unknown,no
7357,28,admin.,377,no,no,cellular,apr,1,-1,unknown,yes
5395,26,student,5296,no,no,cellular,mar,1,205,failure,yes
7321,51,admin.,726,yes,no,cellular,apr,8,-1,unknown,yes
1276,41,management,3426,no,no,cellular,jun,2,297,failure,yes
1431,60,management,79,no,no,unknown,jun,3,-1,unknown,no
4614,27,services,302,no,no,cellular,jul,1,-1,unknown,yes
2056,32,management,0,no,no,cellular,aug,4,-1,unknown,no
1637,68,retired,451,no,no,cellular,mar,1,-1,unknown,yes
6508,40,technician,277,yes,no,unknown,may,2,-1,unknown,no
1071,30,management,944,no,no,cellular,oct,2,-1,unknown,yes
4523,56,retired,158,no,yes,cellular,jul,1,-1,unknown,yes
6072,37,blue-collar,288,yes,no,cellular,may,6,-1,unknown,no
3854,57,retired,720,no,no,telephone,feb,4,-1,unknown,yes
4697,33,blue-collar,910,yes,no,cellular,apr,1,-1,unknown,no
5523,32,management,2069,no,no,cellular,apr,1,-1,unknown,yes
1769,25,admin.,122,yes,no,cellular,may,2,-1,unknown,yes
7234,36,management,3343,no,no,cellular,nov,1,-1,unknown,no
2610,55,unemployed,274,no,no,cellular,feb,5,-1,unknown,no
1293,52,admin.,-462,yes,no,cellular,feb,5,-1,unknown,no
4738,33,management,191,no,yes,cellular,feb,4,209,failure,no
3345,42,housemaid,4279,yes,no,cellular,jul,1,-1,unknown,no
2249,42,entrepreneur,0,yes,no,cellular,apr,1,140,failure,yes
1638,50,technician,396,no,no,unknown,jun,2,-1,unknown,yes
2410,48,admin.,1131,no,yes,cellular,may,1,-1,unknown,no
4566,41,entrepreneur,30,no,no,cellular,apr,1,-1,unknown,yes
4077,38,blue-collar,495,yes,no,unknown,may,1,-1,unknown,no
4038,39,blue-collar,118,no,no,cellular,feb,1,-1,unknown,yes
1359,43,services,550,yes,no,cellular,may,2,-1,unknown,no
1648,29,technician,309,yes,no,unknown,may,1,-1,unknown,no
7046,45,management,4831,no,no,cellular,jul,3,182,success,yes
804,40,technician,311,no,no,cellular,aug,2,-1,unknown,yes
3842,37,unemployed,443,no,no,cellular,jan,1,-1,unknown,yes
5301,46,unemployed,594,no,no,cellular,feb,2,-1,unknown,no
3491,31,services,418,yes,yes,cellular,jul,1,-1,unknown,no
6194,55,blue-collar,93,no,yes,cellular,jan,1,-1,unknown,no
2035,29,management,983,yes,no,cellular,jul,2,-1,unknown,yes
5729,33,blue-collar,3576,yes,no,cellular,apr,1,308,other,no
1188,40,management,0,no,no,cellular,jul,8,-1,unknown,no
5383,29,services,-7,yes,no,cellular,may,3,-1,unknown,yes
3237,32,management,7290,yes,no,cellular,may,1,-1,unknown,yes
7375,37,technician,0,yes,no,cellular,jul,6,-1,unknown,yes
213,29,management,247,no,no,cellular,sep,2,587,failure,yes
107,37,services,4151,yes,yes,cellular,jul,4,-1,unknown,yes
2392,50,blue-collar,1064,yes,no,cellular,aug,2,-1,unknown,no
2510,51,management,1573,no,no,cellular,aug,18,-1,unknown,no
6289,36,unemployed,5,yes,no,cellular,jul,1,-1,unknown,no
5151,38,blue-collar,-210,yes,no,unknown,may,1,-1,unknown,no
7108,20,blue-collar,423,yes,no,cellular,apr,1,-1,unknown,yes
3004,41,management,223,yes,no,unknown,may,1,-1,unknown,no
7109,35,management,-292,yes,no,cellular,may,2,272,failure,no
3231,64,retired,2139,no,no,cellular,oct,2,-1,unknown,no
7028,26,management,1027,no,no,cellular,sep,1,-1,unknown,yes
2594,46,admin.,596,yes,no,cellular,apr,3,-1,unknown,no
3249,52,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,yes
6934,30,management,3384,no,no,cellular,jun,2,-1,unknown,yes
2482,32,admin.,200,no,no,cellular,sep,1,29,failure,yes
6809,37,admin.,869,no,no,cellular,jul,8,-1,unknown,no
4378,50,management,1200,no,no,cellular,aug,3,-1,unknown,yes
7092,28,technician,2000,no,no,telephone,feb,2,-1,unknown,no
3979,55,blue-collar,1613,yes,no,cellular,apr,1,270,failure,yes
3536,30,management,3473,no,no,cellular,mar,2,-1,unknown,yes
1462,23,blue-collar,537,yes,no,cellular,may,1,353,other,no
1629,29,management,199,yes,yes,unknown,may,4,-1,unknown,yes
1097,52,blue-collar,665,yes,no,unknown,may,4,-1,unknown,no
3499,35,technician,1227,no,no,cellular,jul,5,134,success,yes
457,35,services,167,no,yes,cellular,jul,2,-1,unknown,yes
2230,48,technician,256,yes,no,unknown,may,4,-1,unknown,no
1519,30,management,46,no,no,cellular,aug,3,-1,unknown,no
5909,55,technician,4,no,no,cellular,jan,1,-1,unknown,yes
4158,45,management,6269,yes,no,cellular,jul,2,-1,unknown,no
1152,32,management,769,no,no,cellular,aug,2,-1,unknown,yes
537,36,management,2646,no,no,cellular,oct,1,182,success,yes
2002,33,technician,2976,yes,no,cellular,nov,2,95,other,no
6375,47,self-employed,4420,yes,yes,cellular,nov,1,-1,unknown,yes
5604,39,blue-collar,142,no,yes,cellular,jul,4,-1,unknown,no
1176,55,retired,0,no,no,cellular,may,1,370,success,yes
2439,25,technician,86,no,yes,cellular,jul,2,-1,unknown,no
5737,53,blue-collar,5603,no,no,cellular,aug,6,-1,unknown,yes
1895,30,admin.,26,yes,no,cellular,apr,1,323,failure,no
442,54,technician,473,no,yes,cellular,nov,1,81,failure,yes
491,50,management,0,yes,no,unknown,may,4,-1,unknown,no
4383,41,unemployed,7968,no,no,cellular,sep,1,184,success,yes
7070,45,blue-collar,10252,no,no,cellular,sep,1,141,success,yes
2887,32,management,294,yes,no,cellular,apr,1,274,success,yes
4249,28,self-employed,-522,yes,yes,cellular,may,2,-1,unknown,yes
4980,41,technician,1270,yes,no,unknown,may,1,-1,unknown,yes
229,38,services,1222,yes,no,unknown,jun,2,-1,unknown,no
860,38,blue-collar,360,yes,no,unknown,may,2,-1,unknown,no
947,32,management,2667,yes,no,cellular,aug,2,-1,unknown,yes
5743,50,technician,103,yes,no,unknown,may,6,-1,unknown,no
2490,32,management,506,no,no,cellular,mar,2,-1,unknown,yes
6352,44,management,0,no,no,unknown,jun,1,-1,unknown,no
6309,37,technician,0,no,no,unknown,jun,1,-1,unknown,no
1817,33,admin.,1437,yes,no,unknown,may,1,-1,unknown,no
5414,33,entrepreneur,278,no,no,cellular,feb,5,-1,unknown,yes
4525,36,technician,3254,yes,no,unknown,oct,1,-1,unknown,yes
4481,43,technician,0,yes,no,cellular,may,2,342,failure,no
7225,42,blue-collar,414,yes,no,cellular,apr,3,-1,unknown,no
4159,82,retired,8603,no,no,cellular,oct,3,107,success,yes
3455,35,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,no
1416,52,housemaid,135,no,no,cellular,aug,9,-1,unknown,no
948,49,management,735,yes,no,unknown,may,3,-1,unknown,no
3123,43,management,2640,no,no,cellular,nov,4,-1,unknown,yes
5290,29,admin.,900,yes,no,unknown,may,1,-1,unknown,no
3166,32,services,0,no,no,cellular,aug,12,-1,unknown,no
1207,36,technician,84,yes,no,unknown,may,1,-1,unknown,no
4372,45,blue-collar,360,no,no,unknown,jun,2,-1,unknown,no
2371,30,admin.,69,yes,no,cellular,apr,1,-1,unknown,yes
5466,37,blue-collar,3884,yes,no,cellular,apr,5,-1,unknown,no
4620,30,technician,816,yes,no,unknown,nov,1,-1,unknown,yes
453,41,admin.,14968,no,no,cellular,jul,4,-1,unknown,yes
1464,45,management,1,no,no,cellular,aug,2,-1,unknown,yes
668,32,management,0,no,no,cellular,aug,2,-1,unknown,no
2525,46,technician,3434,no,yes,cellular,jun,2,101,success,yes
4533,51,management,93,yes,yes,cellular,may,1,-1,unknown,no
1446,34,admin.,151,yes,no,cellular,may,1,370,other,yes
1896,34,management,621,no,no,cellular,aug,3,-1,unknown,no
5802,52,retired,293,no,no,unknown,jun,1,-1,unknown,yes
145,55,retired,2312,no,no,unknown,jun,1,-1,unknown,no
5050,44,management,105,yes,no,unknown,may,2,-1,unknown,no
6077,23,services,1309,yes,no,unknown,jun,2,-1,unknown,no
6817,41,blue-collar,3851,no,no,cellular,nov,1,-1,unknown,no
3254,31,technician,-367,yes,no,cellular,jul,2,-1,unknown,yes
7036,37,blue-collar,622,yes,no,cellular,may,1,-1,unknown,no
4862,58,admin.,247,no,yes,unknown,jun,6,-1,unknown,no
2305,37,admin.,1000,yes,no,cellular,jun,1,90,success,yes
741,38,technician,1711,no,no,cellular,apr,3,202,success,yes
3167,38,admin.,77,no,no,cellular,nov,4,-1,unknown,no
5090,22,admin.,-1,yes,no,unknown,may,1,-1,unknown,no
2238,29,blue-collar,694,yes,yes,cellular,jul,4,-1,unknown,yes
6978,29,management,841,no,no,cellular,feb,1,-1,unknown,no
1315,55,retired,2,no,no,unknown,jun,4,-1,unknown,no
4737,35,technician,4922,yes,no,cellular,nov,4,201,other,yes
3070,34,blue-collar,505,yes,no,unknown,may,1,-1,unknown,no
1173,59,management,474,no,no,cellular,aug,1,-1,unknown,yes
4209,33,admin.,598,yes,no,unknown,may,1,-1,unknown,no
463,68,retired,250,no,no,cellular,feb,1,-1,unknown,yes
1613,69,retired,2398,no,no,cellular,apr,1,186,failure,no
6977,35,blue-collar,1098,yes,no,unknown,may,17,-1,unknown,no
2353,36,technician,4596,yes,no,cellular,apr,2,-1,unknown,yes
1776,36,management,4,yes,no,cellular,jul,1,61,success,no
6524,55,management,608,yes,no,cellular,may,2,-1,unknown,no
4927,49,blue-collar,1946,no,no,cellular,jul,1,-1,unknown,yes
3787,59,retired,-47,yes,no,cellular,aug,4,-1,unknown,no
412,24,management,1030,no,no,cellular,mar,2,-1,unknown,yes
3102,39,management,351,yes,no,unknown,may,3,-1,unknown,no
6014,54,technician,2156,yes,no,cellular,apr,1,86,success,yes
2141,39,entrepreneur,283,yes,no,unknown,may,2,-1,unknown,no
2837,36,technician,818,yes,yes,cellular,aug,4,-1,unknown,no
5894,41,blue-collar,2157,yes,no,unknown,may,2,-1,unknown,no
2784,54,admin.,976,yes,no,unknown,jun,3,-1,unknown,no
911,61,retired,927,no,no,cellular,apr,3,-1,unknown,yes
1993,40,management,858,no,no,cellular,oct,2,-1,unknown,yes
7202,31,blue-collar,3311,yes,no,unknown,may,1,-1,unknown,yes
3104,64,retired,630,no,no,cellular,aug,1,-1,unknown,no
4925,35,services,1279,yes,no,unknown,jun,5,-1,unknown,no
6385,60,blue-collar,7929,no,no,unknown,apr,1,-1,unknown,yes
5744,47,admin.,555,yes,yes,telephone,oct,1,-1,unknown,yes
7248,52,services,108,yes,no,unknown,may,12,-1,unknown,no
6755,43,blue-collar,56,no,no,cellular,may,2,-1,unknown,no
5847,24,management,1506,no,no,cellular,jun,2,95,success,yes
4977,33,admin.,882,no,no,cellular,apr,1,183,failure,yes
3596,28,technician,1363,no,no,cellular,feb,1,-1,unknown,yes
3535,25,services,162,yes,no,cellular,sep,2,-1,unknown,yes
4450,30,blue-collar,61,yes,no,cellular,may,1,-1,unknown,yes
6130,57,unemployed,3754,no,no,cellular,feb,2,-1,unknown,yes
5422,28,technician,375,yes,no,cellular,may,1,350,other,no
2257,32,admin.,272,yes,no,cellular,oct,2,-1,unknown,no
2568,39,management,691,yes,yes,cellular,apr,1,255,failure,no
192,28,technician,-1042,yes,no,unknown,jun,2,-1,unknown,yes
6266,39,management,1585,yes,no,cellular,jan,2,-1,unknown,no
5340,31,management,41,yes,no,cellular,aug,2,-1,unknown,no
223,54,management,1303,no,no,cellular,feb,1,-1,unknown,yes
4756,39,admin.,2854,yes,no,unknown,jun,1,-1,unknown,no
5566,31,technician,22,yes,no,unknown,may,3,-1,unknown,yes
5283,81,retired,243,no,no,cellular,oct,1,-1,unknown,yes
1845,51,admin.,2195,yes,no,unknown,may,1,-1,unknown,no
6261,25,services,4522,yes,no,cellular,may,4,-1,unknown,no
1717,30,blue-collar,522,no,no,cellular,feb,3,-1,unknown,no
5387,58,retired,1241,no,no,cellular,aug,2,-1,unknown,yes
6528,38,technician,0,yes,yes,cellular,jul,4,-1,unknown,no
2794,54,admin.,1872,no,no,cellular,feb,5,-1,unknown,yes
4965,41,admin.,0,yes,no,cellular,nov,2,-1,unknown,no
326,46,admin.,171,yes,yes,cellular,oct,1,430,failure,no
6095,26,admin.,-45,yes,no,unknown,jun,2,-1,unknown,no
6401,55,management,0,no,no,cellular,oct,5,-1,unknown,yes
1095,42,blue-collar,784,no,no,cellular,apr,3,-1,unknown,no
5342,34,technician,1012,yes,yes,telephone,oct,1,-1,unknown,yes
3052,45,technician,351,yes,no,telephone,aug,2,-1,unknown,no
795,44,admin.,497,yes,no,cellular,feb,3,270,other,no
6892,30,admin.,305,no,no,cellular,apr,1,85,success,yes
6808,57,retired,3783,yes,no,unknown,jun,3,-1,unknown,no
3328,30,management,364,no,no,cellular,apr,2,-1,unknown,yes
3106,42,services,146,yes,yes,cellular,may,4,346,failure,yes
2363,50,management,810,no,no,cellular,sep,1,103,success,yes
1450,38,technician,-397,yes,yes,cellular,jul,9,-1,unknown,no
6991,85,retired,98,no,no,cellular,apr,1,-1,unknown,yes
6512,26,technician,124,yes,no,unknown,may,8,-1,unknown,no
893,34,services,2956,no,no,cellular,aug,2,-1,unknown,yes
1929,36,technician,4388,no,no,cellular,aug,3,-1,unknown,no
4445,54,housemaid,212,no,no,cellular,aug,4,-1,unknown,no
5892,57,unemployed,890,no,no,cellular,feb,4,-1,unknown,no
3990,47,management,3663,no,no,cellular,mar,3,-1,unknown,yes
3861,53,blue-collar,1004,no,no,cellular,may,1,84,other,yes
830,40,management,1855,no,no,telephone,feb,6,-1,unknown,yes
2477,50,management,-151,yes,no,cellular,nov,2,-1,unknown,no
2642,26,management,243,no,no,cellular,may,1,-1,unknown,yes
6350,48,blue-collar,343,no,no,unknown,jun,1,-1,unknown,no
3496,46,services,0,no,no,cellular,aug,4,-1,unknown,no
6166,43,technician,3288,yes,no,cellular,nov,3,-1,unknown,yes
4422,40,blue-collar,0,yes,no,unknown,may,4,-1,unknown,no
3045,58,admin.,879,yes,no,unknown,may,7,-1,unknown,no
1818,55,management,9756,yes,no,cellular,jun,2,95,other,yes
6076,48,management,503,no,yes,unknown,jun,7,-1,unknown,yes
5011,61,retired,1058,no,no,cellular,jul,2,91,success,yes
5183,56,retired,393,no,yes,cellular,jul,1,221,failure,yes
203,76,retired,2223,no,no,telephone,feb,1,-1,unknown,yes
1633,31,blue-collar,953,yes,no,cellular,may,1,346,success,yes
2318,44,blue-collar,0,no,no,cellular,jul,2,-1,unknown,yes
2984,39,management,93,yes,yes,cellular,may,2,331,failure,no
3906,48,blue-collar,1730,yes,no,cellular,feb,1,178,failure,yes
3029,28,blue-collar,1020,yes,no,unknown,may,1,-1,unknown,no
2934,39,blue-collar,3832,yes,no,unknown,jun,13,-1,unknown,no
3313,43,admin.,817,yes,yes,cellular,nov,1,-1,unknown,no
283,29,blue-collar,-565,yes,no,unknown,jun,3,-1,unknown,no
211,49,management,276,no,no,cellular,aug,5,-1,unknown,no
2203,39,management,2454,yes,no,cellular,may,3,263,failure,yes
3444,45,management,2671,no,no,cellular,aug,4,-1,unknown,yes
3762,34,management,355,no,no,cellular,aug,3,-1,unknown,no
7411,36,unknown,179,no,no,cellular,aug,8,-1,unknown,no
92,30,management,131,yes,no,cellular,aug,6,-1,unknown,yes
3973,36,admin.,1954,yes,yes,cellular,nov,2,174,failure,no
3510,39,services,322,yes,no,cellular,may,1,350,failure,no
6260,47,technician,4568,no,no,unknown,jun,1,-1,unknown,no
3334,32,management,124,no,no,cellular,feb,2,-1,unknown,no
1024,31,admin.,-218,yes,no,unknown,jun,15,-1,unknown,no
7173,28,management,866,no,no,cellular,mar,2,-1,unknown,yes
3649,37,blue-collar,-97,yes,no,unknown,jun,2,-1,unknown,no
1052,31,technician,147,yes,no,unknown,may,1,-1,unknown,no
1113,33,management,3770,no,no,cellular,jan,2,-1,unknown,no
6519,26,self-employed,3676,no,no,cellular,apr,1,-1,unknown,yes
5165,29,blue-collar,3310,no,no,cellular,sep,1,91,failure,no
4983,37,blue-collar,509,yes,no,cellular,apr,1,-1,unknown,no
7139,37,blue-collar,461,yes,no,unknown,may,2,-1,unknown,no
7291,32,management,3696,no,no,unknown,may,3,-1,unknown,no
5278,53,management,1624,no,no,cellular,nov,3,97,success,yes
4848,42,admin.,0,yes,no,unknown,may,2,-1,unknown,no
4012,19,student,302,no,no,cellular,jul,1,-1,unknown,yes
7344,32,technician,253,yes,no,cellular,nov,1,170,failure,no
4710,36,management,393,yes,no,cellular,apr,2,-1,unknown,yes
2532,53,services,2925,yes,no,unknown,may,4,-1,unknown,no
5668,27,student,6036,no,no,cellular,mar,1,181,failure,yes
2757,51,management,-461,yes,no,unknown,may,2,-1,unknown,no
6453,48,management,1744,no,no,unknown,jun,1,-1,unknown,no
1902,41,technician,1631,yes,no,cellular,aug,2,-1,unknown,no
6870,34,management,0,yes,yes,cellular,may,2,98,other,no
4328,35,housemaid,113,yes,no,cellular,jul,2,-1,unknown,yes
6703,73,retired,1388,no,no,cellular,jul,3,190,success,no
7136,33,services,772,yes,no,cellular,jan,2,259,success,no
3532,53,technician,629,yes,no,cellular,may,1,-1,unknown,no
1384,47,admin.,0,no,no,cellular,jan,1,-1,unknown,no
4865,33,admin.,393,yes,no,unknown,may,1,-1,unknown,no
2807,39,blue-collar,62,yes,no,cellular,may,3,-1,unknown,yes
6461,25,technician,800,yes,no,unknown,may,4,-1,unknown,no
1846,34,blue-collar,1156,yes,no,unknown,may,2,-1,unknown,no
2736,25,blue-collar,-191,yes,no,unknown,jun,7,-1,unknown,yes
1649,35,technician,128,no,yes,cellular,jan,1,205,other,no
3251,35,management,6659,yes,no,unknown,may,1,-1,unknown,no
125,26,blue-collar,409,yes,no,cellular,jul,2,-1,unknown,yes
2778,25,services,130,yes,no,cellular,jul,1,-1,unknown,no
2669,27,blue-collar,-27,no,no,unknown,jun,2,-1,unknown,yes
3341,21,technician,360,no,no,cellular,may,2,-1,unknown,yes
1538,47,technician,235,no,no,cellular,mar,2,203,other,yes
4504,46,blue-collar,9328,yes,no,cellular,may,3,-1,unknown,yes
3712,29,services,1934,no,no,cellular,sep,1,-1,unknown,yes
7056,33,technician,484,yes,no,cellular,aug,3,182,success,yes
1226,27,services,504,yes,no,cellular,may,5,362,other,no
6807,46,management,229,yes,no,unknown,may,1,-1,unknown,no
606,38,services,2678,no,no,cellular,sep,2,187,success,yes
5520,30,blue-collar,-529,yes,no,cellular,may,4,-1,unknown,no
2373,34,housemaid,0,no,no,cellular,aug,1,84,failure,yes
1412,54,technician,1938,no,yes,cellular,jul,3,-1,unknown,yes
4871,41,admin.,1536,no,no,cellular,aug,1,95,failure,yes
1579,32,services,109,yes,no,unknown,jun,13,-1,unknown,no
3991,42,blue-collar,443,yes,no,unknown,jun,5,-1,unknown,yes
4072,24,admin.,1235,yes,yes,unknown,may,3,-1,unknown,no
5781,45,services,318,no,no,cellular,jul,2,-1,unknown,no
1338,28,services,1636,yes,no,cellular,may,1,355,failure,no
5868,37,admin.,1396,yes,no,cellular,jul,2,-1,unknown,no
2489,34,management,1058,yes,no,unknown,may,2,-1,unknown,yes
801,56,retired,0,no,no,cellular,jan,2,-1,unknown,no
7391,37,services,775,no,no,cellular,aug,2,-1,unknown,yes
780,31,management,409,no,yes,cellular,jul,5,-1,unknown,yes
3946,27,technician,489,yes,no,cellular,jul,4,-1,unknown,yes
6357,56,retired,5769,no,no,unknown,jun,3,-1,unknown,no
5232,42,self-employed,0,no,no,cellular,aug,4,-1,unknown,no
1076,30,services,1808,yes,no,cellular,may,2,-1,unknown,no
7058,29,technician,1165,no,no,cellular,dec,2,184,success,yes
2836,39,technician,385,no,no,cellular,oct,1,48,failure,yes
6120,32,entrepreneur,73,yes,no,cellular,nov,1,135,failure,no
3540,35,management,1380,no,no,cellular,feb,1,-1,unknown,yes
2767,31,management,216,no,no,cellular,jul,1,-1,unknown,no
7098,29,technician,328,yes,yes,cellular,feb,1,-1,unknown,no
3576,30,technician,120,yes,no,cellular,may,1,-1,unknown,no
2562,75,retired,6027,no,no,cellular,nov,2,94,failure,yes
3028,57,blue-collar,6004,yes,no,cellular,aug,6,-1,unknown,no
6081,45,management,51,yes,no,cellular,jul,8,-1,unknown,no
1927,66,retired,203,no,no,cellular,jul,1,-1,unknown,yes
5404,34,management,1778,no,no,cellular,nov,1,162,failure,yes
5141,27,services,221,no,yes,cellular,jul,1,-1,unknown,no
4107,26,unemployed,111,no,no,cellular,jul,1,-1,unknown,yes
5409,57,unemployed,209,no,no,unknown,jun,1,-1,unknown,no
2122,48,blue-collar,51,no,yes,telephone,jul,1,-1,unknown,no
3730,45,admin.,59,yes,no,cellular,jul,8,-1,unknown,yes
3309,60,retired,1542,yes,no,unknown,may,1,-1,unknown,yes
4653,54,self-employed,0,no,yes,telephone,jul,2,-1,unknown,no
7083,44,entrepreneur,860,yes,yes,cellular,may,2,295,failure,no
5984,45,blue-collar,116,no,no,unknown,apr,1,-1,unknown,yes
6841,47,blue-collar,292,no,no,cellular,feb,1,-1,unknown,yes
674,31,management,596,no,no,cellular,aug,4,-1,unknown,no
1264,34,blue-collar,320,yes,no,cellular,nov,1,92,success,yes
7388,24,services,4500,yes,no,cellular,may,2,-1,unknown,yes
3864,39,admin.,1388,yes,no,cellular,jul,5,-1,unknown,no
2835,27,management,574,yes,no,cellular,may,3,-1,unknown,no
4251,33,entrepreneur,606,yes,no,cellular,feb,1,-1,unknown,no
5705,54,unemployed,1664,no,no,cellular,sep,1,105,success,yes
4873,31,self-employed,1074,yes,no,unknown,may,2,-1,unknown,no
7183,40,services,1305,no,no,cellular,jul,1,-1,unknown,no
3517,33,services,386,no,no,cellular,may,1,181,success,yes
5306,34,technician,294,yes,no,cellular,dec,1,184,success,yes
3929,28,blue-collar,1238,yes,no,unknown,may,1,-1,unknown,no
5217,46,blue-collar,842,yes,no,telephone,may,1,-1,unknown,yes
5592,34,management,0,no,no,cellular,aug,2,-1,unknown,no
3780,38,self-employed,746,no,no,unknown,jun,3,-1,unknown,no
1068,42,management,238,no,no,cellular,sep,1,-1,unknown,yes
616,42,blue-collar,-97,yes,no,cellular,feb,4,271,failure,no
6152,30,admin.,46,yes,no,unknown,may,2,-1,unknown,no
3031,36,entrepreneur,3057,no,no,unknown,jun,4,-1,unknown,yes
5916,22,student,2488,no,no,cellular,nov,2,38,other,yes
7147,36,management,4069,no,no,cellular,nov,1,-1,unknown,yes
3457,44,management,3091,yes,no,unknown,jun,4,-1,unknown,no
1800,25,self-employed,42,yes,no,cellular,mar,1,-1,unknown,yes
580,35,management,1496,yes,no,cellular,aug,4,-1,unknown,no
1174,44,services,3536,no,no,cellular,jul,6,-1,unknown,no
511,37,housemaid,465,yes,no,cellular,may,3,-1,unknown,yes
6037,33,technician,6843,no,no,cellular,nov,1,100,other,yes
7322,37,unemployed,1291,no,no,cellular,aug,1,97,success,yes
6469,31,services,1167,yes,yes,cellular,nov,1,-1,unknown,no
3763,38,admin.,-51,no,yes,cellular,jan,1,-1,unknown,no
3278,48,blue-collar,0,no,no,unknown,jun,2,-1,unknown,no
763,47,blue-collar,1730,yes,no,cellular,apr,1,-1,unknown,yes
7318,40,management,-63,no,yes,cellular,jul,1,-1,unknown,no
1471,42,entrepreneur,46,no,no,cellular,feb,1,-1,unknown,no
5474,65,retired,493,no,no,cellular,oct,1,182,failure,no
4772,35,blue-collar,484,no,no,cellular,jul,1,87,failure,yes
4926,37,services,466,yes,yes,cellular,may,1,-1,unknown,yes
3337,25,admin.,3730,yes,no,cellular,feb,1,-1,unknown,yes
1844,31,entrepreneur,301,yes,no,cellular,feb,1,-1,unknown,no
3226,27,services,1820,yes,no,cellular,jul,1,-1,unknown,yes
7137,19,student,329,no,no,cellular,oct,2,-1,unknown,yes
1211,39,blue-collar,597,no,no,cellular,jul,6,-1,unknown,yes
6361,59,management,81,no,no,cellular,may,1,-1,unknown,no
5951,40,entrepreneur,3676,yes,yes,unknown,may,1,-1,unknown,no
6888,30,admin.,396,yes,no,cellular,may,3,348,failure,yes
646,34,admin.,6979,yes,no,cellular,may,5,-1,unknown,no
5841,53,blue-collar,974,yes,no,unknown,may,2,-1,unknown,no
1427,43,management,0,yes,no,cellular,jul,1,-1,unknown,no
4670,34,management,431,no,no,cellular,jul,1,-1,unknown,no
1101,36,blue-collar,7051,no,yes,cellular,jul,13,-1,unknown,no
645,37,management,49,no,yes,cellular,aug,1,-1,unknown,no
717,35,blue-collar,885,yes,no,cellular,jul,6,-1,unknown,yes
6442,36,technician,3350,yes,no,cellular,apr,1,269,other,no
4852,28,admin.,144,no,yes,cellular,jul,1,-1,unknown,no
63,31,services,-327,yes,no,unknown,may,1,-1,unknown,no
4230,34,management,417,yes,no,cellular,aug,1,174,failure,yes
1396,34,technician,179,no,no,cellular,aug,3,-1,unknown,no
6051,37,management,792,yes,no,unknown,may,4,-1,unknown,yes
4125,73,management,1609,no,no,cellular,jul,2,-1,unknown,yes
5559,47,technician,2283,yes,no,cellular,nov,2,-1,unknown,no
6041,40,management,0,no,no,cellular,aug,4,-1,unknown,no
2569,53,technician,751,yes,no,unknown,may,4,-1,unknown,no
392,28,unemployed,236,no,no,cellular,may,1,87,failure,yes
3984,48,blue-collar,1513,no,yes,cellular,jul,1,-1,unknown,no
2339,31,admin.,8781,yes,no,cellular,may,1,177,success,yes
2517,34,technician,559,no,no,cellular,aug,2,-1,unknown,no
3840,45,blue-collar,700,yes,no,telephone,may,4,-1,unknown,no
2403,34,blue-collar,262,no,no,cellular,sep,2,106,success,yes
4267,46,blue-collar,640,yes,no,cellular,may,1,55,success,yes
1218,32,admin.,752,yes,no,cellular,may,2,166,failure,yes
5453,59,management,5397,no,no,cellular,sep,1,92,success,yes
5100,28,management,6784,no,no,cellular,oct,1,115,other,yes
2467,34,technician,1313,no,no,cellular,apr,4,-1,unknown,no
2729,32,technician,1855,no,no,cellular,sep,2,134,other,yes
1194,73,retired,508,no,no,cellular,mar,1,-1,unknown,yes
3554,43,blue-collar,8,no,no,telephone,jul,5,-1,unknown,no
4917,41,admin.,1967,yes,no,cellular,may,1,341,failure,no
3756,52,blue-collar,7119,no,yes,telephone,nov,3,-1,unknown,yes
7237,24,management,736,yes,no,cellular,apr,2,246,other,yes
4506,44,blue-collar,10984,no,no,unknown,jun,18,-1,unknown,no
3497,31,technician,180,no,no,cellular,may,1,70,success,no
1420,53,services,-291,yes,yes,unknown,may,1,-1,unknown,yes
