,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
4279,35,management,2161,no,no,cellular,mar,2,181,success,yes
7592,40,management,1598,yes,yes,cellular,may,4,344,failure,yes
924,41,management,0,yes,no,cellular,nov,3,-1,unknown,yes
1226,46,technician,4023,yes,no,cellular,aug,2,-1,unknown,no
3698,43,technician,1612,no,no,cellular,may,2,353,other,yes
3237,44,blue-collar,1397,no,no,cellular,nov,1,-1,unknown,no
7384,45,technician,1412,yes,no,cellular,may,4,-1,unknown,no
6799,34,self-employed,1943,yes,no,cellular,apr,2,-1,unknown,no
6017,31,blue-collar,216,yes,no,unknown,may,1,-1,unknown,yes
5559,31,management,0,no,no,cellular,aug,16,-1,unknown,no
6418,44,blue-collar,1529,yes,no,cellular,apr,1,-1,unknown,yes
6028,65,retired,828,no,no,cellular,jul,1,-1,unknown,yes
1806,34,admin.,63,yes,no,cellular,apr,1,-1,unknown,yes
1259,51,services,5801,yes,no,unknown,may,2,-1,unknown,no
2967,35,technician,1855,yes,no,unknown,may,1,-1,unknown,no
5333,30,services,495,yes,no,cellular,nov,1,-1,unknown,yes
7056,42,technician,19,no,no,cellular,aug,4,-1,unknown,yes
3253,24,services,2022,no,no,cellular,apr,4,-1,unknown,yes
6267,49,technician,-888,no,yes,cellular,jul,1,-1,unknown,no
1315,54,housemaid,1213,no,no,cellular,nov,1,-1,unknown,yes
309,36,student,417,no,no,cellular,feb,1,-1,unknown,yes
3449,41,management,4567,yes,yes,cellular,jul,1,-1,unknown,no
5491,36,services,1746,yes,no,cellular,apr,1,316,failure,no
1845,50,admin.,715,no,no,cellular,aug,13,-1,unknown,no
5152,29,technician,544,yes,no,unknown,may,1,-1,unknown,no
7603,31,management,12857,yes,no,cellular,feb,1,92,success,yes
3450,40,management,0,no,no,cellular,aug,2,98,success,yes
681,23,management,2143,no,no,cellular,mar,2,-1,unknown,yes
1741,29,technician,309,yes,no,unknown,may,1,-1,unknown,no
1503,54,management,366,yes,no,unknown,may,1,-1,unknown,no
6021,52,management,4358,no,no,telephone,jul,7,-1,unknown,no
4847,33,services,207,yes,no,cellular,may,4,-1,unknown,yes
7139,59,retired,1296,no,no,cellular,aug,11,-1,unknown,no
7638,44,blue-collar,1265,yes,no,cellular,jul,1,-1,unknown,yes
7363,53,management,2894,yes,no,cellular,may,1,-1,unknown,no
1948,60,management,0,no,no,cellular,aug,3,-1,unknown,yes
5923,35,management,-202,yes,no,unknown,may,3,-1,unknown,no
3868,57,admin.,6005,yes,no,cellular,may,1,323,failure,yes
407,42,admin.,30,yes,no,cellular,feb,1,266,failure,no
980,34,admin.,1880,yes,no,unknown,may,1,-1,unknown,no
1298,42,blue-collar,807,yes,no,cellular,nov,1,-1,unknown,yes
2541,40,technician,2338,no,no,cellular,oct,2,-1,unknown,yes
6015,30,technician,455,yes,no,cellular,nov,1,-1,unknown,yes
3246,33,management,1724,no,no,cellular,feb,6,-1,unknown,no
3816,34,self-employed,1261,yes,no,cellular,apr,2,-1,unknown,no
5371,22,admin.,-1,yes,no,unknown,may,1,-1,unknown,no
2266,32,management,-383,yes,no,unknown,may,1,-1,unknown,no
6464,42,management,187,no,no,cellular,aug,1,-1,unknown,no
4983,38,services,507,yes,no,cellular,apr,1,344,failure,no
3129,54,admin.,200,no,no,cellular,jun,1,-1,unknown,yes
229,43,management,388,yes,no,unknown,may,2,-1,unknown,yes
5228,62,unemployed,780,no,no,cellular,aug,2,-1,unknown,yes
5706,57,unemployed,209,no,no,unknown,jun,1,-1,unknown,no
7761,58,blue-collar,96,no,no,unknown,jun,3,-1,unknown,no
5767,26,blue-collar,399,yes,no,cellular,jul,2,-1,unknown,no
7557,60,management,474,no,no,cellular,aug,5,186,other,yes
4812,56,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,yes
4880,58,management,3342,no,no,cellular,feb,5,-1,unknown,yes
7221,25,student,2354,no,no,cellular,feb,7,-1,unknown,yes
6809,45,technician,999,yes,no,unknown,may,2,-1,unknown,no
5123,33,management,7084,no,no,cellular,aug,8,-1,unknown,yes
7570,40,services,1305,no,no,cellular,jul,1,-1,unknown,no
4210,47,housemaid,0,yes,no,telephone,jul,1,-1,unknown,no
1656,51,technician,2682,no,no,unknown,jun,1,-1,unknown,no
17,30,services,0,no,no,cellular,jan,1,-1,unknown,no
1750,31,management,3384,no,no,cellular,sep,1,104,success,yes
3766,52,blue-collar,230,yes,no,cellular,may,2,170,failure,no
153,40,technician,8379,no,no,unknown,jun,6,-1,unknown,no
2577,25,technician,86,no,yes,cellular,jul,2,-1,unknown,no
3815,35,services,819,yes,no,telephone,jul,14,-1,unknown,no
4052,30,blue-collar,282,yes,yes,unknown,may,2,-1,unknown,no
3634,35,blue-collar,526,yes,no,cellular,feb,2,-1,unknown,no
3451,27,self-employed,10005,yes,no,cellular,apr,3,271,failure,no
1735,48,management,2266,no,no,cellular,nov,1,-1,unknown,yes
1545,23,student,486,no,no,cellular,mar,1,-1,unknown,no
628,45,unemployed,-44,yes,no,cellular,jul,2,-1,unknown,no
5389,54,technician,827,no,yes,unknown,jun,2,-1,unknown,no
3841,41,blue-collar,2413,no,no,unknown,jun,3,-1,unknown,no
3658,36,blue-collar,0,no,no,cellular,jul,1,-1,unknown,no
6936,66,retired,995,no,no,cellular,feb,2,-1,unknown,yes
7447,41,technician,862,no,no,cellular,nov,2,-1,unknown,no
7338,60,retired,523,no,no,cellular,feb,1,182,success,yes
7512,36,management,9,no,no,cellular,aug,4,-1,unknown,yes
4946,44,management,284,yes,yes,cellular,jul,5,-1,unknown,no
3498,60,retired,1542,yes,no,unknown,may,1,-1,unknown,yes
5347,37,technician,1458,no,no,cellular,apr,1,-1,unknown,yes
4914,55,blue-collar,196,no,no,cellular,aug,1,-1,unknown,yes
154,48,services,-276,yes,yes,cellular,may,1,-1,unknown,yes
6928,35,self-employed,353,no,no,cellular,aug,1,-1,unknown,yes
1351,50,admin.,4117,no,no,cellular,nov,1,-1,unknown,yes
1803,30,admin.,311,no,no,cellular,mar,2,-1,unknown,yes
3077,48,technician,-92,yes,no,cellular,feb,1,-1,unknown,yes
2370,32,admin.,284,yes,no,cellular,apr,3,-1,unknown,yes
6617,35,entrepreneur,80,no,no,cellular,aug,5,-1,unknown,no
4026,52,unemployed,94,no,no,cellular,feb,1,92,success,yes
5778,45,admin.,0,no,no,cellular,aug,2,-1,unknown,no
2091,33,services,703,no,no,cellular,nov,2,-1,unknown,no
3582,32,management,393,no,no,cellular,jan,2,-1,unknown,no
2793,54,management,2819,no,no,cellular,aug,3,-1,unknown,no
5726,35,unemployed,759,no,no,cellular,nov,3,-1,unknown,no
7800,72,retired,1129,no,no,cellular,aug,1,-1,unknown,yes
7371,85,retired,98,no,no,cellular,apr,1,-1,unknown,yes
7498,33,technician,151,yes,no,cellular,apr,3,236,failure,no
4373,24,blue-collar,3,yes,no,cellular,may,1,-1,unknown,no
4979,38,technician,1221,yes,yes,cellular,aug,7,-1,unknown,no
2984,36,management,495,no,no,cellular,sep,1,37,success,yes
3689,31,services,418,yes,yes,cellular,jul,1,-1,unknown,no
2592,36,blue-collar,722,yes,no,unknown,may,2,-1,unknown,no
4746,38,self-employed,2674,yes,no,unknown,jun,2,-1,unknown,no
7758,57,retired,-157,no,no,cellular,aug,9,-1,unknown,no
3052,26,management,2786,no,no,cellular,mar,1,-1,unknown,yes
4296,26,unemployed,3511,no,no,cellular,apr,2,-1,unknown,yes
3627,59,technician,10925,no,no,cellular,apr,1,-1,unknown,yes
3038,30,entrepreneur,2686,yes,no,cellular,jul,3,-1,unknown,yes
7273,60,admin.,4519,no,no,cellular,feb,1,-1,unknown,no
6855,29,technician,344,yes,yes,unknown,may,2,-1,unknown,no
4453,51,technician,0,no,no,cellular,may,2,66,success,yes
1905,33,management,1323,no,no,cellular,jun,1,-1,unknown,yes
5854,49,blue-collar,67,no,yes,cellular,aug,4,-1,unknown,no
5983,38,technician,0,no,no,cellular,jul,1,-1,unknown,yes
5394,25,blue-collar,52,yes,no,unknown,jun,2,-1,unknown,yes
1726,40,admin.,0,yes,no,unknown,may,2,-1,unknown,no
222,29,management,247,no,no,cellular,sep,2,587,failure,yes
1045,30,unemployed,463,no,no,cellular,aug,4,-1,unknown,no
1581,33,technician,2362,yes,no,cellular,aug,4,-1,unknown,no
6163,42,admin.,243,yes,no,unknown,may,5,-1,unknown,no
5337,39,blue-collar,581,yes,no,cellular,feb,1,270,other,yes
338,40,services,694,yes,no,cellular,jul,14,-1,unknown,no
1642,49,technician,2400,no,no,cellular,oct,3,-1,unknown,no
4938,51,admin.,340,yes,no,unknown,may,1,-1,unknown,no
2082,35,technician,328,yes,no,cellular,jul,2,-1,unknown,yes
815,42,management,72,yes,no,cellular,apr,2,348,failure,no
931,26,admin.,3672,yes,no,unknown,may,5,-1,unknown,no
271,49,services,280,yes,no,telephone,jul,3,-1,unknown,no
7788,71,retired,2988,no,no,telephone,apr,1,-1,unknown,yes
2603,29,student,1925,no,no,cellular,oct,3,149,success,yes
5031,39,blue-collar,785,yes,no,cellular,may,2,-1,unknown,yes
5916,53,management,1356,yes,no,cellular,aug,2,93,failure,no
5161,41,services,1319,yes,no,cellular,may,1,-1,unknown,no
1808,57,housemaid,8278,no,no,cellular,nov,3,-1,unknown,no
3697,35,technician,1227,no,no,cellular,jul,5,134,success,yes
2351,74,retired,9480,no,no,cellular,apr,1,-1,unknown,yes
1714,32,management,169,no,no,telephone,aug,2,-1,unknown,yes
6967,52,services,820,yes,no,cellular,feb,2,-1,unknown,no
35,27,services,511,yes,no,unknown,jun,5,-1,unknown,no
3257,30,services,1256,yes,no,cellular,may,3,-1,unknown,no
4874,41,management,0,no,no,cellular,aug,2,-1,unknown,no
7236,44,management,1791,no,no,cellular,feb,1,190,success,yes
1210,49,management,1904,no,yes,cellular,nov,2,-1,unknown,no
1215,32,management,769,no,no,cellular,aug,2,-1,unknown,yes
6576,60,retired,1,no,no,cellular,feb,1,184,success,yes
5083,27,admin.,346,no,no,cellular,oct,1,-1,unknown,yes
1128,39,management,517,yes,no,cellular,nov,3,196,failure,no
2219,73,retired,542,no,no,cellular,oct,1,180,failure,yes
5582,27,management,-713,yes,no,unknown,jun,2,-1,unknown,yes
3100,41,admin.,80,no,no,cellular,nov,1,-1,unknown,no
5262,28,services,510,yes,yes,cellular,jul,2,-1,unknown,yes
4734,59,self-employed,2013,no,no,cellular,nov,2,-1,unknown,yes
2339,37,management,1689,yes,no,unknown,may,2,-1,unknown,no
3235,38,management,328,no,no,cellular,aug,2,-1,unknown,no
3676,59,housemaid,235,no,no,cellular,aug,2,-1,unknown,no
2147,31,blue-collar,3364,yes,no,cellular,nov,1,-1,unknown,no
346,34,blue-collar,199,yes,no,unknown,may,3,-1,unknown,no
1284,32,admin.,752,yes,no,cellular,may,2,166,failure,yes
6348,41,blue-collar,22,yes,no,unknown,may,1,-1,unknown,no
2045,38,blue-collar,-56,yes,yes,unknown,jun,2,-1,unknown,no
2518,30,services,1824,yes,no,cellular,jul,2,-1,unknown,no
7036,56,admin.,5310,no,no,unknown,jun,1,-1,unknown,no
5499,47,management,1147,no,no,cellular,jun,1,95,failure,yes
861,30,management,1195,no,no,cellular,jul,2,-1,unknown,no
4176,56,technician,3499,yes,no,unknown,may,3,-1,unknown,no
6055,53,blue-collar,5603,no,no,cellular,aug,6,-1,unknown,yes
6573,26,student,10086,no,no,cellular,apr,2,-1,unknown,yes
1303,32,management,12,no,no,cellular,jul,1,-1,unknown,no
5796,32,housemaid,0,no,no,cellular,aug,2,-1,unknown,no
602,32,blue-collar,759,yes,no,cellular,apr,5,-1,unknown,yes
3291,60,retired,4243,no,no,cellular,oct,2,-1,unknown,yes
6743,47,technician,293,no,no,cellular,mar,1,-1,unknown,yes
6257,38,blue-collar,4592,yes,no,cellular,may,1,-1,unknown,no
5917,39,blue-collar,142,no,yes,cellular,jul,4,-1,unknown,no
3575,65,retired,20806,no,no,telephone,apr,2,-1,unknown,yes
6796,37,technician,1580,no,no,cellular,aug,12,-1,unknown,no
7398,30,blue-collar,103,yes,no,cellular,apr,2,317,other,no
5146,47,management,4556,yes,no,unknown,may,1,-1,unknown,no
479,41,admin.,14968,no,no,cellular,jul,4,-1,unknown,yes
20,48,services,2597,yes,no,cellular,may,2,355,failure,no
5790,32,blue-collar,388,yes,no,cellular,apr,2,-1,unknown,no
2151,31,blue-collar,136,no,no,cellular,may,2,267,failure,yes
1496,57,services,-752,yes,no,unknown,may,1,-1,unknown,no
6911,41,blue-collar,2039,yes,no,cellular,may,1,-1,unknown,yes
6270,74,retired,1714,no,no,telephone,feb,1,-1,unknown,yes
5880,34,admin.,66,yes,no,unknown,may,1,-1,unknown,no
7168,30,management,5359,no,no,cellular,feb,1,191,success,yes
3475,30,management,162,yes,no,unknown,may,4,-1,unknown,no
5308,34,services,244,no,no,cellular,feb,2,-1,unknown,no
7211,42,services,2567,yes,no,unknown,may,2,-1,unknown,no
4584,46,management,0,no,no,cellular,aug,6,-1,unknown,no
3312,57,management,0,no,no,cellular,mar,1,-1,unknown,no
4102,47,blue-collar,2,yes,yes,cellular,nov,4,190,failure,no
6043,27,management,0,no,yes,cellular,jul,1,-1,unknown,no
4327,39,management,2887,yes,no,unknown,may,2,-1,unknown,no
4405,42,technician,314,no,no,cellular,aug,22,-1,unknown,no
1778,48,services,2805,no,yes,cellular,jul,2,-1,unknown,no
7462,57,admin.,0,yes,no,unknown,may,2,-1,unknown,no
5003,44,admin.,1696,no,no,unknown,jun,3,-1,unknown,no
5040,36,management,7606,yes,no,unknown,may,1,-1,unknown,yes
2986,63,technician,973,no,no,cellular,feb,1,388,success,yes
4367,25,technician,148,no,no,cellular,jul,1,-1,unknown,no
6401,27,student,468,no,no,cellular,feb,2,-1,unknown,no
6811,48,management,1744,no,no,unknown,jun,1,-1,unknown,no
611,35,management,1496,yes,no,cellular,aug,4,-1,unknown,no
3470,30,technician,3144,no,no,cellular,may,2,-1,unknown,yes
4098,36,services,365,no,no,cellular,may,1,-1,unknown,yes
595,52,unemployed,1416,no,no,cellular,sep,3,187,success,yes
557,51,blue-collar,7098,no,no,cellular,aug,7,-1,unknown,yes
5497,35,services,-504,no,no,cellular,jul,1,-1,unknown,no
358,39,management,0,no,no,cellular,aug,2,-1,unknown,no
6139,32,management,607,yes,no,unknown,jun,5,-1,unknown,yes
1463,46,services,0,no,no,unknown,jun,3,-1,unknown,yes
1755,39,self-employed,0,yes,no,unknown,may,2,-1,unknown,no
4757,46,blue-collar,9328,yes,no,cellular,may,3,-1,unknown,yes
3970,28,management,882,no,yes,cellular,jul,2,-1,unknown,no
4664,36,admin.,29,no,no,cellular,aug,1,-1,unknown,yes
6020,34,management,297,yes,no,cellular,aug,4,-1,unknown,no
3116,30,admin.,873,yes,no,unknown,may,3,-1,unknown,yes
4042,37,blue-collar,1330,no,no,cellular,apr,1,-1,unknown,yes
7667,51,blue-collar,21614,no,no,cellular,aug,20,-1,unknown,no
6355,28,technician,676,no,no,cellular,feb,2,-1,unknown,yes
5682,33,management,584,yes,no,cellular,aug,3,-1,unknown,no
3433,49,self-employed,599,no,no,cellular,aug,1,-1,unknown,no
1412,49,admin.,167,no,yes,cellular,jul,1,-1,unknown,no
5089,38,self-employed,30,no,no,unknown,jun,1,-1,unknown,no
2107,40,management,858,no,no,cellular,oct,2,-1,unknown,yes
3485,59,management,1321,no,no,unknown,jun,3,-1,unknown,yes
1832,27,blue-collar,197,no,no,telephone,jul,1,-1,unknown,no
6606,18,student,108,no,no,cellular,sep,1,-1,unknown,yes
3929,32,entrepreneur,598,no,no,cellular,aug,6,-1,unknown,no
3401,40,management,171,no,no,cellular,aug,3,-1,unknown,no
1937,56,management,12356,yes,no,cellular,may,1,551,other,yes
4855,50,admin.,26,no,yes,telephone,jul,4,-1,unknown,no
1587,57,management,0,no,no,unknown,may,1,-1,unknown,no
5013,30,technician,655,no,no,cellular,apr,1,202,success,yes
4303,49,management,234,no,no,cellular,aug,6,-1,unknown,no
5545,29,management,5359,no,no,cellular,feb,1,-1,unknown,yes
7111,51,blue-collar,50,yes,yes,unknown,may,1,-1,unknown,no
1166,41,entrepreneur,406,no,no,unknown,jun,1,-1,unknown,no
6357,47,unemployed,817,no,no,cellular,apr,4,-1,unknown,yes
3029,36,entrepreneur,177,yes,no,unknown,may,5,-1,unknown,no
1316,39,services,2843,yes,no,unknown,jun,1,-1,unknown,yes
2676,26,student,13107,yes,no,cellular,may,2,-1,unknown,no
605,39,management,208,no,no,cellular,aug,4,-1,unknown,no
6643,35,admin.,304,no,no,cellular,mar,1,-1,unknown,yes
7684,32,management,3696,no,no,unknown,may,3,-1,unknown,no
2552,35,technician,0,no,no,cellular,jan,7,-1,unknown,yes
1177,39,technician,1587,yes,no,cellular,jun,3,-1,unknown,yes
1057,29,blue-collar,16,no,no,unknown,may,3,-1,unknown,no
7672,50,admin.,0,yes,no,unknown,jun,1,-1,unknown,no
5436,34,admin.,-33,yes,yes,cellular,jul,1,-1,unknown,yes
7599,46,technician,1353,no,no,cellular,aug,5,-1,unknown,yes
4106,32,technician,696,yes,no,unknown,jun,1,-1,unknown,yes
1794,39,blue-collar,1181,yes,no,cellular,jul,2,-1,unknown,yes
7400,44,management,1945,no,no,unknown,may,1,-1,unknown,no
4569,42,blue-collar,0,yes,yes,cellular,may,2,-1,unknown,no
5366,52,blue-collar,66653,no,no,cellular,aug,3,-1,unknown,no
7754,39,technician,3494,yes,no,cellular,nov,1,92,failure,no
7738,30,student,3300,no,no,cellular,nov,1,-1,unknown,yes
6831,32,technician,267,no,no,cellular,may,1,-1,unknown,no
1222,59,management,1585,no,no,telephone,aug,5,-1,unknown,no
5745,65,admin.,952,no,no,cellular,jun,1,-1,unknown,yes
2024,42,blue-collar,7735,yes,no,cellular,apr,1,144,failure,no
4602,74,retired,935,no,no,cellular,may,1,99,failure,yes
7616,64,retired,1574,no,no,telephone,jul,3,-1,unknown,yes
2516,53,admin.,459,no,no,cellular,apr,1,-1,unknown,yes
5799,51,admin.,1330,yes,no,unknown,may,8,-1,unknown,no
5200,53,management,527,yes,no,cellular,jul,3,-1,unknown,no
1936,34,services,544,yes,no,unknown,may,2,-1,unknown,no
5994,34,blue-collar,496,yes,no,cellular,may,1,-1,unknown,yes
795,49,technician,788,no,no,unknown,jun,7,-1,unknown,no
3710,44,blue-collar,794,yes,no,cellular,feb,1,252,other,no
3850,58,management,407,yes,no,cellular,jul,2,-1,unknown,no
1880,30,unemployed,2424,no,no,cellular,feb,1,95,success,yes
7532,35,technician,1,yes,yes,unknown,may,1,-1,unknown,no
3179,34,blue-collar,2495,yes,no,unknown,may,1,-1,unknown,yes
1350,45,retired,86,no,no,cellular,nov,5,-1,unknown,no
3240,37,management,122,yes,no,unknown,may,2,-1,unknown,yes
509,33,management,968,no,yes,cellular,aug,10,-1,unknown,no
6075,32,admin.,620,yes,no,unknown,may,3,-1,unknown,yes
3534,35,technician,354,no,no,cellular,aug,3,-1,unknown,yes
6737,36,technician,-15,yes,no,unknown,may,3,-1,unknown,no
3316,56,admin.,602,no,no,cellular,jun,1,130,success,yes
4311,47,admin.,829,yes,yes,unknown,may,1,-1,unknown,no
1435,40,unemployed,7968,no,no,cellular,sep,1,93,success,yes
915,42,technician,1013,no,yes,cellular,aug,8,-1,unknown,no
934,35,admin.,-257,no,no,cellular,jan,3,-1,unknown,no
6591,33,management,3935,yes,no,cellular,may,1,342,failure,yes
3573,42,blue-collar,160,yes,yes,unknown,jun,1,-1,unknown,no
136,33,admin.,177,yes,no,cellular,may,1,-1,unknown,no
6277,41,technician,13,no,no,unknown,jun,2,-1,unknown,no
1622,36,admin.,2556,yes,no,cellular,apr,1,-1,unknown,no
4588,37,management,80,no,no,cellular,aug,3,-1,unknown,no
574,33,unemployed,-144,no,no,cellular,jul,3,-1,unknown,yes
6670,37,blue-collar,-57,yes,yes,cellular,may,5,-1,unknown,no
5511,31,blue-collar,23,no,no,cellular,nov,1,-1,unknown,no
3205,35,management,26,no,no,cellular,apr,2,-1,unknown,yes
5108,32,technician,28,yes,no,cellular,nov,1,-1,unknown,no
4996,38,services,-349,yes,no,cellular,apr,2,328,failure,no
7071,28,services,341,yes,no,cellular,may,3,347,other,yes
4789,32,management,937,no,no,cellular,may,1,190,failure,no
6717,35,services,4564,no,no,cellular,aug,6,-1,unknown,no
2299,40,admin.,50,no,no,cellular,may,1,-1,unknown,yes
5542,44,unemployed,1151,yes,no,unknown,jun,2,-1,unknown,no
6094,36,blue-collar,1165,yes,no,unknown,may,4,-1,unknown,yes
6002,51,management,-3,no,no,cellular,aug,2,-1,unknown,no
5307,46,management,0,no,no,cellular,nov,1,-1,unknown,yes
1588,35,management,243,yes,no,unknown,may,3,-1,unknown,no
6076,30,admin.,39,yes,no,cellular,jul,3,-1,unknown,no
4186,42,technician,-215,no,no,unknown,jun,5,-1,unknown,yes
2109,27,management,178,yes,no,unknown,jun,2,-1,unknown,yes
4608,34,management,179,yes,no,cellular,nov,1,-1,unknown,no
3645,39,management,4314,yes,no,cellular,nov,4,-1,unknown,no
1648,60,blue-collar,104,yes,no,unknown,may,1,-1,unknown,no
2007,25,blue-collar,-221,yes,no,unknown,may,1,-1,unknown,no
6192,28,management,5474,no,no,cellular,jul,5,-1,unknown,yes
769,42,technician,994,yes,no,cellular,may,5,-1,unknown,no
371,49,management,350,no,no,cellular,aug,6,-1,unknown,no
5426,48,technician,1000,no,no,cellular,nov,2,-1,unknown,no
2168,29,management,560,no,no,cellular,apr,1,307,failure,yes
2485,39,services,26,yes,no,cellular,may,3,-1,unknown,no
2450,60,retired,0,yes,no,unknown,may,4,-1,unknown,no
7214,39,blue-collar,462,yes,no,cellular,may,1,-1,unknown,yes
4763,63,retired,474,no,no,cellular,jan,1,-1,unknown,yes
5801,39,admin.,2345,yes,no,cellular,may,2,344,failure,yes
2734,45,management,237,yes,no,cellular,nov,1,-1,unknown,no
2903,36,management,649,no,no,cellular,jul,2,91,failure,no
5925,28,services,525,no,no,cellular,jul,1,-1,unknown,no
2826,80,retired,997,no,no,cellular,jan,1,91,success,yes
1119,47,blue-collar,4157,no,no,unknown,jun,3,-1,unknown,no
6183,43,management,2081,no,no,cellular,oct,3,-1,unknown,yes
6609,23,student,565,no,no,cellular,may,7,-1,unknown,no
7323,28,blue-collar,-30,yes,no,cellular,jul,5,-1,unknown,no
508,49,management,1556,yes,no,cellular,jul,3,-1,unknown,no
3114,30,services,117,no,no,cellular,jan,1,-1,unknown,no
3687,32,admin.,684,yes,no,cellular,may,3,-1,unknown,yes
2424,42,entrepreneur,1002,no,no,unknown,jun,3,-1,unknown,no
6203,30,admin.,313,yes,no,cellular,feb,2,-1,unknown,yes
3860,32,technician,1307,yes,no,unknown,may,2,-1,unknown,no
7172,31,technician,2088,no,no,cellular,feb,14,-1,unknown,no
3581,46,admin.,1544,yes,no,unknown,may,1,-1,unknown,no
3385,70,retired,3782,no,no,cellular,mar,1,-1,unknown,no
2915,29,blue-collar,258,yes,no,unknown,may,1,-1,unknown,no
4648,60,blue-collar,14,yes,yes,cellular,may,4,178,failure,no
1279,43,management,1133,yes,no,cellular,may,1,-1,unknown,no
6849,36,technician,2511,yes,no,cellular,apr,5,-1,unknown,yes
6938,39,management,76,no,no,cellular,sep,1,183,success,yes
372,35,technician,5724,yes,no,unknown,may,10,-1,unknown,yes
7350,73,retired,1843,no,no,cellular,sep,2,-1,unknown,yes
2619,38,entrepreneur,170,yes,no,cellular,may,1,-1,unknown,yes
4672,33,management,2885,no,no,cellular,aug,2,-1,unknown,yes
4017,57,retired,3518,yes,no,cellular,aug,3,-1,unknown,yes
5634,31,management,41,yes,no,cellular,aug,2,-1,unknown,no
7084,41,blue-collar,1384,yes,no,unknown,may,4,-1,unknown,yes
541,24,technician,-126,yes,yes,unknown,may,2,-1,unknown,no
5156,30,blue-collar,315,no,no,cellular,jun,1,-1,unknown,yes
1525,34,blue-collar,640,yes,no,cellular,apr,2,-1,unknown,yes
1797,27,management,6791,no,no,cellular,aug,2,69,other,yes
5376,46,management,0,no,no,cellular,aug,2,-1,unknown,yes
6756,40,blue-collar,82,yes,no,cellular,may,6,370,failure,no
6618,52,housemaid,234,no,no,cellular,nov,1,-1,unknown,no
1507,33,student,1536,no,no,cellular,feb,1,92,success,yes
1743,34,blue-collar,695,yes,yes,unknown,may,4,-1,unknown,yes
6908,24,self-employed,2376,no,no,cellular,apr,1,-1,unknown,yes
7790,28,blue-collar,-193,no,no,cellular,jul,7,-1,unknown,no
4739,28,technician,11862,no,no,cellular,oct,2,238,other,yes
4800,59,retired,3444,no,no,cellular,aug,1,185,success,yes
3281,39,management,351,yes,no,unknown,may,3,-1,unknown,no
2141,41,blue-collar,3140,yes,no,unknown,may,9,-1,unknown,no
6789,44,management,1058,no,no,cellular,mar,3,-1,unknown,yes
1344,26,self-employed,2857,no,no,cellular,jul,1,-1,unknown,yes
4394,40,housemaid,0,no,no,cellular,aug,20,-1,unknown,no
3131,36,management,495,no,no,cellular,jun,1,94,success,yes
5746,30,technician,-522,yes,yes,cellular,may,2,286,failure,yes
3884,31,management,2384,yes,no,cellular,apr,2,-1,unknown,no
5193,56,management,2037,no,no,cellular,may,1,91,success,no
1935,38,technician,0,yes,no,cellular,jul,1,-1,unknown,yes
2464,53,blue-collar,4222,no,no,unknown,jun,1,-1,unknown,no
6053,47,services,1717,no,no,cellular,aug,9,-1,unknown,no
2136,35,services,1742,yes,no,cellular,jul,2,-1,unknown,no
3317,30,management,536,no,no,cellular,oct,1,105,success,yes
2744,37,blue-collar,152,yes,no,cellular,apr,2,-1,unknown,no
4503,39,technician,15,yes,no,cellular,apr,1,-1,unknown,yes
7702,32,technician,901,yes,no,unknown,may,3,-1,unknown,no
2098,33,services,908,yes,yes,cellular,jul,2,-1,unknown,no
1160,33,blue-collar,2655,yes,no,cellular,nov,1,-1,unknown,no
3518,55,blue-collar,3485,no,no,cellular,aug,4,-1,unknown,yes
7375,54,retired,129,no,yes,cellular,jul,2,-1,unknown,yes
2288,58,retired,999,no,no,cellular,jul,6,-1,unknown,no
2437,50,admin.,736,yes,no,unknown,may,1,-1,unknown,no
7373,58,admin.,1813,yes,no,telephone,jul,1,-1,unknown,no
303,35,admin.,0,no,no,cellular,jul,6,-1,unknown,no
161,30,technician,0,no,no,cellular,aug,2,-1,unknown,no
7213,52,blue-collar,2276,no,no,unknown,jun,3,-1,unknown,no
392,50,technician,156,no,yes,cellular,jul,3,-1,unknown,yes
2477,31,blue-collar,33,yes,no,cellular,jul,2,-1,unknown,yes
7346,46,management,460,no,no,cellular,jan,1,-1,unknown,no
5533,50,technician,-54,yes,yes,cellular,may,2,292,failure,yes
5939,26,technician,181,no,no,cellular,apr,2,-1,unknown,yes
5976,44,technician,7863,no,no,cellular,aug,6,-1,unknown,no
1016,30,admin.,0,no,no,cellular,sep,3,-1,unknown,yes
641,46,admin.,660,no,no,cellular,aug,2,-1,unknown,yes
5821,51,management,0,yes,no,cellular,jul,4,-1,unknown,no
6040,27,management,616,yes,no,cellular,may,1,101,other,yes
3597,33,management,808,yes,no,cellular,aug,16,-1,unknown,no
6623,47,entrepreneur,0,no,no,unknown,jun,1,-1,unknown,yes
428,53,management,1624,no,no,cellular,aug,1,98,success,yes
5060,64,retired,679,no,no,telephone,nov,1,-1,unknown,yes
1981,39,management,13578,yes,no,cellular,nov,2,-1,unknown,no
6483,35,technician,1144,no,no,cellular,aug,13,-1,unknown,no
1993,34,blue-collar,-78,yes,no,unknown,may,1,-1,unknown,no
774,26,management,222,no,no,cellular,apr,1,334,failure,yes
1892,58,admin.,169,no,no,cellular,may,3,87,success,yes
5942,32,technician,3255,no,no,cellular,jun,2,-1,unknown,yes
