,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
4946,44,management,284,yes,yes,cellular,jul,5,-1,unknown,no
4094,36,admin.,115,no,no,cellular,may,3,91,failure,no
6214,57,unemployed,890,no,no,cellular,feb,4,-1,unknown,no
7039,34,management,577,yes,no,cellular,apr,2,153,failure,no
6971,50,technician,-97,yes,no,cellular,apr,1,306,failure,no
4132,51,housemaid,1337,no,no,telephone,jul,6,-1,unknown,no
7533,36,management,4069,no,no,cellular,nov,1,-1,unknown,yes
1149,40,management,0,yes,no,cellular,feb,1,-1,unknown,no
1455,35,management,8000,no,no,cellular,may,1,90,success,yes
2068,56,admin.,510,yes,no,cellular,jul,1,-1,unknown,no
190,59,management,2239,no,no,cellular,may,1,-1,unknown,yes
90,32,technician,-114,no,no,cellular,aug,2,-1,unknown,no
1028,27,admin.,73,no,no,cellular,feb,1,-1,unknown,yes
3029,36,entrepreneur,177,yes,no,unknown,may,5,-1,unknown,no
3585,37,management,1449,no,no,unknown,jun,1,-1,unknown,no
121,61,management,267,no,no,cellular,apr,1,-1,unknown,yes
3349,34,management,682,no,no,cellular,aug,3,-1,unknown,no
822,26,services,77,yes,no,cellular,may,1,340,failure,yes
3566,31,management,518,yes,no,cellular,may,1,-1,unknown,no
6513,39,management,224,no,no,cellular,jul,2,88,success,yes
7238,55,management,797,no,no,cellular,jul,2,-1,unknown,no
392,50,technician,156,no,yes,cellular,jul,3,-1,unknown,yes
4272,41,blue-collar,580,yes,no,cellular,may,1,363,failure,yes
4141,37,student,0,no,no,telephone,jul,6,-1,unknown,no
7616,64,retired,1574,no,no,telephone,jul,3,-1,unknown,yes
4720,57,management,375,no,no,cellular,oct,1,-1,unknown,yes
4643,47,blue-collar,-614,yes,no,unknown,may,2,-1,unknown,no
7096,41,management,9,yes,no,cellular,jul,3,-1,unknown,no
5838,48,admin.,1180,no,no,cellular,jan,1,238,other,yes
1255,57,management,0,yes,no,cellular,nov,1,-1,unknown,no
5568,54,management,203,no,no,cellular,nov,1,-1,unknown,no
2524,26,admin.,3415,no,no,cellular,apr,1,-1,unknown,yes
419,36,technician,1109,no,no,cellular,aug,2,-1,unknown,no
3426,41,services,450,yes,no,unknown,may,2,-1,unknown,no
1786,53,entrepreneur,62,yes,no,unknown,may,5,-1,unknown,yes
1794,39,blue-collar,1181,yes,no,cellular,jul,2,-1,unknown,yes
2504,34,housemaid,0,no,no,cellular,aug,1,84,failure,yes
3076,35,management,533,no,no,cellular,aug,12,-1,unknown,no
228,38,management,6158,yes,no,cellular,apr,5,145,failure,yes
2127,47,blue-collar,2787,no,no,cellular,aug,1,-1,unknown,yes
2019,28,technician,1086,yes,no,cellular,apr,3,-1,unknown,yes
1664,27,admin.,454,no,yes,cellular,jul,2,-1,unknown,no
727,54,blue-collar,2933,yes,no,unknown,may,2,-1,unknown,no
7635,33,admin.,891,no,no,cellular,may,2,-1,unknown,yes
4782,52,unemployed,1724,no,no,cellular,jan,1,-1,unknown,no
4970,38,services,1313,no,no,unknown,jun,2,-1,unknown,no
3187,39,blue-collar,3,no,yes,unknown,jul,1,-1,unknown,no
2171,36,management,3839,no,no,cellular,nov,1,-1,unknown,no
6744,38,management,1746,yes,no,unknown,may,1,-1,unknown,no
4459,37,management,62,yes,no,cellular,aug,2,272,success,yes
5829,46,blue-collar,460,yes,no,unknown,may,2,-1,unknown,yes
3317,30,management,536,no,no,cellular,oct,1,105,success,yes
1234,70,retired,324,no,no,cellular,aug,1,308,other,yes
1966,35,admin.,-244,yes,yes,cellular,may,1,-1,unknown,no
3075,51,blue-collar,814,yes,no,cellular,may,8,-1,unknown,no
4248,45,blue-collar,0,yes,no,cellular,apr,1,192,failure,yes
7419,32,technician,0,no,no,cellular,aug,4,-1,unknown,yes
1180,46,services,355,yes,no,cellular,may,2,338,other,no
1500,29,blue-collar,104,yes,no,cellular,may,4,-1,unknown,yes
7701,32,management,1077,no,no,cellular,aug,1,717,failure,no
4390,82,retired,8603,no,no,cellular,oct,3,107,success,yes
7778,56,blue-collar,8163,no,no,cellular,aug,4,-1,unknown,yes
6758,52,management,4675,no,no,cellular,feb,3,-1,unknown,yes
7576,45,unemployed,0,yes,no,cellular,feb,2,-1,unknown,no
479,41,admin.,14968,no,no,cellular,jul,4,-1,unknown,yes
5019,39,admin.,2854,yes,no,unknown,jun,1,-1,unknown,no
6205,28,management,171,no,no,cellular,mar,1,-1,unknown,yes
4318,45,technician,3395,yes,no,cellular,nov,1,188,failure,no
4427,44,management,282,no,no,cellular,mar,2,154,success,yes
6169,38,self-employed,138,no,no,unknown,may,3,-1,unknown,no
2496,54,services,4482,yes,no,unknown,may,2,-1,unknown,no
5222,36,blue-collar,537,no,yes,cellular,jul,6,-1,unknown,no
1631,60,management,73,no,no,telephone,aug,2,-1,unknown,yes
6377,43,services,519,yes,no,cellular,may,6,-1,unknown,no
209,31,technician,120,no,no,cellular,aug,1,-1,unknown,yes
6574,34,management,1006,yes,no,cellular,nov,3,195,other,yes
3882,53,management,2578,no,no,cellular,nov,4,107,failure,no
6663,64,unemployed,588,no,no,cellular,mar,1,-1,unknown,yes
5878,26,technician,15161,no,no,cellular,feb,1,-1,unknown,yes
4849,43,technician,34,no,no,telephone,jul,1,-1,unknown,no
91,37,technician,588,yes,no,cellular,aug,4,-1,unknown,no
5581,29,admin.,900,yes,no,unknown,may,1,-1,unknown,no
5836,39,management,215,no,no,cellular,aug,4,-1,unknown,yes
5273,72,retired,5715,no,no,cellular,may,1,181,success,yes
1912,37,housemaid,187,no,no,unknown,jun,1,-1,unknown,no
1645,52,housemaid,3283,no,no,unknown,jun,1,-1,unknown,no
7275,55,technician,276,yes,no,unknown,may,1,-1,unknown,no
7252,26,management,3944,yes,no,cellular,may,2,-1,unknown,yes
5586,43,admin.,132,no,no,cellular,mar,1,-1,unknown,yes
413,42,technician,994,yes,no,cellular,nov,3,93,success,yes
1245,23,blue-collar,780,yes,no,cellular,may,1,-1,unknown,yes
3817,30,management,5359,no,no,cellular,may,1,98,success,yes
6317,29,blue-collar,0,no,no,cellular,jul,1,-1,unknown,no
4485,43,technician,2643,no,no,telephone,may,5,-1,unknown,yes
1964,34,management,3821,yes,no,cellular,may,2,-1,unknown,yes
1551,33,technician,72,yes,no,unknown,may,1,-1,unknown,no
6616,31,services,658,no,no,cellular,may,1,-1,unknown,no
5548,59,retired,3648,no,no,telephone,jun,3,-1,unknown,yes
4521,43,technician,994,yes,yes,cellular,may,1,-1,unknown,no
1222,59,management,1585,no,no,telephone,aug,5,-1,unknown,no
7784,24,services,4500,yes,no,cellular,may,2,-1,unknown,yes
3561,31,management,202,yes,no,cellular,jul,1,62,failure,yes
4675,55,management,16786,no,no,cellular,nov,1,-1,unknown,no
4020,35,management,354,no,yes,cellular,feb,4,12,other,no
3853,37,blue-collar,-97,yes,no,unknown,jun,2,-1,unknown,no
6364,43,unemployed,1854,no,no,cellular,apr,1,-1,unknown,yes
2900,40,management,395,yes,no,cellular,apr,4,-1,unknown,yes
714,54,management,129,yes,no,unknown,may,1,-1,unknown,no
3468,49,technician,350,no,no,cellular,jan,3,-1,unknown,no
4962,58,management,0,no,no,unknown,jun,4,-1,unknown,no
2480,33,blue-collar,312,yes,no,unknown,jun,2,-1,unknown,no
5054,43,technician,6835,no,no,unknown,jun,2,-1,unknown,no
1510,54,retired,522,no,yes,cellular,jul,3,-1,unknown,no
522,43,technician,451,no,no,cellular,aug,2,-1,unknown,yes
1473,35,technician,670,no,no,cellular,apr,4,182,success,yes
226,30,admin.,255,no,no,cellular,jan,1,-1,unknown,yes
303,35,admin.,0,no,no,cellular,jul,6,-1,unknown,no
7276,36,technician,119,no,no,cellular,jul,8,-1,unknown,no
2891,30,technician,526,yes,yes,unknown,jun,3,-1,unknown,yes
1362,38,blue-collar,0,no,no,unknown,jun,5,-1,unknown,no
5420,36,technician,521,no,no,cellular,oct,3,-1,unknown,yes
1616,42,blue-collar,419,no,no,cellular,jul,3,-1,unknown,no
2024,42,blue-collar,7735,yes,no,cellular,apr,1,144,failure,no
772,46,admin.,556,yes,yes,unknown,may,3,-1,unknown,yes
783,34,admin.,384,yes,no,cellular,may,2,-1,unknown,no
5071,47,unknown,194,no,no,cellular,aug,1,-1,unknown,no
5084,50,technician,3117,no,no,cellular,nov,2,164,failure,no
358,39,management,0,no,no,cellular,aug,2,-1,unknown,no
2022,36,management,36,no,no,cellular,aug,4,-1,unknown,yes
2088,30,blue-collar,0,yes,yes,cellular,jul,1,-1,unknown,yes
2063,59,retired,574,no,no,cellular,aug,6,-1,unknown,no
3326,32,blue-collar,567,yes,no,cellular,may,2,342,other,no
4077,46,management,5127,no,no,cellular,aug,1,-1,unknown,no
5358,32,management,62,yes,no,cellular,may,1,-1,unknown,no
6619,48,technician,0,no,no,unknown,jun,4,-1,unknown,no
3071,37,management,-666,yes,no,cellular,nov,2,-1,unknown,no
5391,22,student,185,no,no,cellular,jul,1,-1,unknown,yes
4430,41,blue-collar,943,yes,no,unknown,may,3,-1,unknown,no
6073,37,technician,122,no,no,cellular,jun,2,318,other,yes
1514,57,management,10583,no,no,cellular,mar,1,178,success,yes
4115,46,management,361,yes,no,unknown,may,7,-1,unknown,no
3750,20,student,215,no,no,cellular,aug,4,183,other,yes
1882,40,services,19343,yes,no,cellular,nov,4,179,failure,no
3338,39,technician,1293,no,no,cellular,jun,2,-1,unknown,yes
2510,27,housemaid,275,yes,no,cellular,may,2,-1,unknown,no
6206,48,unemployed,3229,no,no,unknown,jun,1,-1,unknown,yes
4398,43,technician,6835,no,no,cellular,nov,1,152,failure,no
73,40,management,193,no,no,cellular,aug,6,-1,unknown,no
908,75,retired,2199,no,no,telephone,nov,1,-1,unknown,no
4927,23,student,0,no,no,cellular,aug,1,-1,unknown,yes
7027,36,admin.,1815,no,no,unknown,jun,1,-1,unknown,no
1084,44,blue-collar,712,yes,yes,cellular,apr,3,-1,unknown,yes
2921,31,unemployed,-825,yes,no,unknown,may,2,-1,unknown,no
2317,26,services,209,yes,no,cellular,jul,2,-1,unknown,no
3640,52,blue-collar,117,no,yes,cellular,jul,2,-1,unknown,no
4084,51,services,-553,yes,no,unknown,jun,8,-1,unknown,no
1197,51,blue-collar,0,no,no,unknown,jun,7,-1,unknown,no
1057,29,blue-collar,16,no,no,unknown,may,3,-1,unknown,no
6509,58,technician,49,yes,no,unknown,may,2,-1,unknown,no
4425,25,admin.,1141,yes,no,cellular,may,1,347,failure,no
1355,41,entrepreneur,-413,yes,no,unknown,may,2,-1,unknown,no
1143,62,management,3371,no,no,cellular,mar,1,178,success,yes
6219,26,student,1134,no,no,cellular,apr,4,-1,unknown,yes
4335,34,management,0,no,no,cellular,apr,1,-1,unknown,no
4402,37,blue-collar,-196,yes,no,unknown,may,2,-1,unknown,no
4976,31,management,354,no,no,cellular,apr,2,-1,unknown,yes
2010,30,management,398,no,no,cellular,oct,1,180,success,yes
7518,68,retired,2820,no,no,cellular,mar,1,92,success,no
2330,30,admin.,10,yes,no,cellular,jul,2,-1,unknown,yes
3876,38,services,2669,yes,no,cellular,apr,2,-1,unknown,no
118,29,blue-collar,162,yes,no,cellular,jul,3,-1,unknown,no
1643,37,management,620,yes,no,cellular,nov,3,-1,unknown,no
4884,30,management,6392,yes,no,cellular,may,1,-1,unknown,no
544,37,admin.,-65,no,no,cellular,jul,1,-1,unknown,no
400,29,management,2531,no,no,cellular,aug,1,-1,unknown,yes
5995,48,technician,178,yes,no,unknown,jun,4,-1,unknown,no
4957,25,blue-collar,101,no,yes,cellular,jul,3,-1,unknown,yes
6271,35,management,2486,yes,no,cellular,may,1,-1,unknown,no
1043,26,services,37,no,yes,cellular,feb,5,-1,unknown,no
7227,32,services,1743,yes,no,cellular,apr,1,261,other,no
2956,54,retired,-152,yes,yes,unknown,may,11,-1,unknown,no
526,35,blue-collar,0,yes,no,cellular,may,1,290,failure,no
5213,26,services,136,no,no,cellular,apr,1,-1,unknown,yes
5609,39,technician,0,yes,no,unknown,may,1,-1,unknown,no
4708,37,management,347,yes,no,cellular,jul,1,-1,unknown,no
2719,45,blue-collar,1558,yes,no,cellular,may,1,-1,unknown,no
4630,25,services,10,yes,no,cellular,may,1,294,failure,no
4676,30,services,1599,no,no,cellular,feb,2,-1,unknown,yes
6515,39,blue-collar,1382,yes,no,cellular,feb,2,-1,unknown,yes
7217,33,management,336,no,no,cellular,apr,3,-1,unknown,yes
5569,42,management,1823,yes,no,unknown,may,1,-1,unknown,no
7520,34,management,611,no,no,cellular,jun,1,-1,unknown,yes
4533,30,management,697,no,no,cellular,aug,3,102,success,yes
7197,34,admin.,0,yes,yes,cellular,may,1,-1,unknown,yes
289,35,blue-collar,1792,yes,no,cellular,jul,6,-1,unknown,yes
6265,39,blue-collar,649,yes,no,cellular,apr,1,-1,unknown,yes
1659,54,blue-collar,244,yes,no,cellular,jul,2,-1,unknown,no
2325,39,management,2454,yes,no,cellular,may,3,263,failure,yes
5997,31,management,5691,yes,no,cellular,jul,1,-1,unknown,no
4114,27,technician,439,yes,no,cellular,apr,2,-1,unknown,yes
5579,42,management,144,no,no,cellular,mar,1,87,failure,yes
2537,34,blue-collar,262,no,no,cellular,sep,2,106,success,yes
6432,28,admin.,330,no,no,cellular,jun,2,182,success,yes
6011,47,technician,335,no,no,cellular,feb,1,-1,unknown,yes
7154,59,retired,0,no,no,cellular,aug,4,-1,unknown,no
3872,34,services,371,no,no,unknown,may,1,-1,unknown,no
3524,32,management,124,no,no,cellular,feb,2,-1,unknown,no
5484,76,retired,1492,no,no,telephone,nov,1,-1,unknown,yes
5690,37,technician,6101,no,no,cellular,feb,1,-1,unknown,yes
5757,42,blue-collar,0,no,no,unknown,may,2,-1,unknown,no
5034,53,admin.,2892,no,no,cellular,apr,3,-1,unknown,yes
6482,42,admin.,437,yes,no,cellular,aug,3,190,failure,no
6841,30,student,324,no,no,cellular,aug,4,-1,unknown,no
96,30,management,131,yes,no,cellular,aug,6,-1,unknown,yes
2569,37,admin.,1314,yes,no,cellular,may,1,14,failure,no
7109,58,retired,19,no,yes,cellular,jul,3,-1,unknown,no
4762,49,entrepreneur,6188,no,no,cellular,nov,1,-1,unknown,yes
5243,53,unemployed,587,no,no,cellular,nov,1,-1,unknown,yes
5642,34,management,757,no,no,cellular,aug,4,-1,unknown,no
5363,32,technician,3818,no,no,cellular,aug,4,-1,unknown,no
5895,29,unemployed,550,no,no,cellular,jan,1,-1,unknown,yes
6002,51,management,-3,no,no,cellular,aug,2,-1,unknown,no
3408,35,management,36,no,yes,cellular,jul,5,-1,unknown,yes
6685,28,student,231,yes,no,cellular,may,1,-1,unknown,no
4575,49,entrepreneur,5802,no,no,cellular,apr,2,-1,unknown,yes
6094,36,blue-collar,1165,yes,no,unknown,may,4,-1,unknown,yes
3794,51,management,1612,yes,no,cellular,nov,2,131,failure,no
7251,49,technician,3144,no,no,cellular,jul,2,-1,unknown,no
6333,50,admin.,4855,no,no,cellular,aug,2,-1,unknown,yes
7400,44,management,1945,no,no,unknown,may,1,-1,unknown,no
4898,39,self-employed,2630,no,no,unknown,jun,5,-1,unknown,yes
4930,58,services,943,yes,no,unknown,jun,3,-1,unknown,no
1787,54,management,1464,no,no,cellular,jun,1,-1,unknown,yes
7669,38,admin.,0,yes,no,telephone,jul,8,-1,unknown,no
1010,34,management,369,no,no,cellular,aug,3,342,failure,yes
3673,38,technician,185,no,yes,cellular,aug,16,-1,unknown,no
7242,43,management,2067,yes,no,unknown,may,1,-1,unknown,yes
1451,39,admin.,260,yes,no,cellular,aug,2,116,failure,yes
2137,43,blue-collar,-312,yes,no,unknown,jun,11,-1,unknown,no
4715,34,management,747,no,no,cellular,aug,2,98,failure,no
2434,40,admin.,523,yes,yes,unknown,may,3,-1,unknown,no
7639,74,retired,166,no,no,cellular,aug,1,-1,unknown,no
2241,26,student,689,no,no,cellular,may,2,-1,unknown,yes
7130,50,management,-6,yes,no,unknown,may,2,-1,unknown,no
7406,31,management,12569,no,no,cellular,sep,1,295,failure,yes
6610,53,management,583,no,no,cellular,nov,1,184,success,yes
1088,48,blue-collar,237,yes,no,unknown,jun,18,-1,unknown,no
7327,37,technician,375,no,no,unknown,jun,2,-1,unknown,no
3884,31,management,2384,yes,no,cellular,apr,2,-1,unknown,no
1732,31,technician,-360,yes,no,unknown,may,2,-1,unknown,no
1884,42,blue-collar,205,yes,no,cellular,apr,1,-1,unknown,no
1717,34,management,0,yes,no,cellular,aug,1,99,success,yes
7155,29,admin.,238,no,no,cellular,may,2,88,failure,yes
1112,38,technician,25,yes,no,cellular,jun,2,-1,unknown,yes
79,34,blue-collar,157,yes,no,cellular,jul,2,-1,unknown,no
1428,32,technician,945,no,no,cellular,may,3,-1,unknown,no
7754,39,technician,3494,yes,no,cellular,nov,1,92,failure,no
5717,32,blue-collar,70,yes,no,unknown,may,6,-1,unknown,no
1858,31,services,2050,yes,no,cellular,nov,5,-1,unknown,no
5715,37,management,2987,yes,no,cellular,feb,1,91,failure,yes
229,43,management,388,yes,no,unknown,may,2,-1,unknown,yes
2003,41,management,0,no,no,cellular,aug,5,-1,unknown,yes
2061,37,blue-collar,719,yes,no,cellular,may,1,365,failure,no
3376,74,retired,3771,no,no,telephone,apr,1,-1,unknown,no
5760,44,blue-collar,0,no,no,cellular,apr,1,-1,unknown,yes
3672,30,admin.,4457,yes,no,cellular,nov,4,-1,unknown,yes
692,35,technician,1693,yes,no,cellular,feb,1,-1,unknown,yes
5793,32,management,2431,yes,no,cellular,may,5,-1,unknown,yes
4619,36,management,62,yes,no,cellular,nov,1,182,failure,yes
7369,27,blue-collar,0,yes,no,cellular,jul,6,-1,unknown,no
5534,33,technician,5083,no,no,cellular,oct,1,96,other,no
6216,41,blue-collar,2157,yes,no,unknown,may,2,-1,unknown,no
1823,67,retired,203,no,no,cellular,oct,1,266,success,yes
2042,45,blue-collar,61,yes,yes,unknown,may,1,-1,unknown,no
5614,32,management,10281,no,no,cellular,apr,1,-1,unknown,yes
489,68,retired,250,no,no,cellular,feb,1,-1,unknown,yes
930,36,admin.,191,yes,no,cellular,jul,7,-1,unknown,no
1983,58,management,4152,yes,no,cellular,apr,2,164,other,yes
4159,40,admin.,100,yes,no,cellular,aug,1,461,success,yes
5187,36,management,926,no,no,cellular,apr,1,-1,unknown,yes
334,41,entrepreneur,707,no,no,unknown,jun,1,-1,unknown,yes
6185,44,technician,982,yes,no,unknown,may,3,-1,unknown,yes
5571,32,management,222,no,yes,cellular,jul,4,-1,unknown,yes
3042,55,admin.,1102,yes,no,unknown,may,2,-1,unknown,no
3590,33,admin.,61,no,no,cellular,jul,4,-1,unknown,no
6964,41,blue-collar,2689,yes,no,cellular,apr,1,-1,unknown,yes
5783,37,admin.,-261,no,yes,cellular,jul,1,-1,unknown,no
7697,29,management,1170,no,no,cellular,apr,1,-1,unknown,yes
5883,32,management,2551,yes,no,cellular,jul,3,-1,unknown,yes
2173,32,management,0,no,no,cellular,aug,4,-1,unknown,no
7032,60,retired,1091,no,no,cellular,jul,5,-1,unknown,yes
3665,33,management,0,yes,no,cellular,apr,1,-1,unknown,yes
3039,24,student,23878,no,no,cellular,may,1,97,success,yes
159,44,admin.,0,no,no,cellular,jul,1,-1,unknown,no
2844,32,management,128,yes,no,cellular,jul,3,-1,unknown,no
7138,47,unemployed,0,no,no,cellular,nov,2,-1,unknown,no
2284,40,services,-116,yes,no,unknown,may,3,-1,unknown,no
4026,52,unemployed,94,no,no,cellular,feb,1,92,success,yes
3043,48,unemployed,608,no,no,cellular,jul,2,-1,unknown,no
475,29,technician,3466,no,no,cellular,apr,1,-1,unknown,yes
5706,57,unemployed,209,no,no,unknown,jun,1,-1,unknown,no
4344,42,admin.,1451,yes,no,cellular,may,4,-1,unknown,yes
5729,48,management,2263,no,no,cellular,jul,2,-1,unknown,yes
2046,39,management,0,no,no,unknown,may,8,-1,unknown,no
6792,35,services,1239,yes,no,cellular,may,2,347,failure,no
5913,33,services,152,yes,no,cellular,may,2,365,success,yes
2178,48,management,1147,no,no,cellular,aug,1,64,success,yes
3998,32,unemployed,262,no,no,cellular,jan,1,-1,unknown,no
2439,71,retired,3230,no,no,cellular,may,2,133,failure,yes
6174,39,blue-collar,1382,yes,no,cellular,aug,1,182,success,yes
2212,49,entrepreneur,4976,yes,no,cellular,nov,1,-1,unknown,no
4844,31,management,165,no,yes,cellular,aug,2,-1,unknown,yes
6996,49,blue-collar,2356,no,yes,telephone,jul,2,-1,unknown,no
2034,66,retired,203,no,no,cellular,jul,1,-1,unknown,yes
3785,72,retired,0,no,no,cellular,dec,2,-1,unknown,no
3732,53,technician,629,yes,no,cellular,may,1,-1,unknown,no
4539,36,services,394,no,no,cellular,aug,1,-1,unknown,yes
1703,31,self-employed,17924,yes,no,cellular,nov,3,-1,unknown,no
6225,38,management,623,no,no,cellular,jun,4,144,other,yes
6779,57,technician,589,yes,no,cellular,aug,1,190,failure,yes
5936,40,services,473,yes,no,cellular,jul,3,-1,unknown,yes
6954,22,self-employed,780,no,no,cellular,mar,3,-1,unknown,yes
5256,42,technician,921,no,no,cellular,aug,3,-1,unknown,yes
3881,51,entrepreneur,36935,yes,no,cellular,nov,1,-1,unknown,no
5795,59,technician,7766,yes,no,cellular,feb,1,461,failure,yes
852,28,management,1808,no,no,cellular,apr,1,-1,unknown,yes
2470,34,housemaid,2929,no,no,cellular,aug,2,-1,unknown,yes
709,31,management,596,no,no,cellular,aug,4,-1,unknown,no
943,54,technician,337,yes,no,unknown,may,2,-1,unknown,no
4282,28,technician,593,yes,no,unknown,jun,1,-1,unknown,no
6642,20,student,2785,no,no,cellular,sep,2,-1,unknown,yes
3144,31,management,515,no,no,cellular,jun,5,-1,unknown,yes
3814,28,management,874,yes,no,cellular,jun,1,-1,unknown,yes
5317,40,services,1547,yes,no,cellular,nov,1,-1,unknown,yes
3922,29,services,1934,no,no,cellular,sep,1,-1,unknown,yes
4016,40,management,27,no,no,cellular,aug,6,-1,unknown,no
6805,66,retired,2883,no,no,cellular,apr,1,-1,unknown,yes
3485,59,management,1321,no,no,unknown,jun,3,-1,unknown,yes
1020,33,services,327,yes,no,unknown,may,1,-1,unknown,no
3511,41,entrepreneur,353,no,no,cellular,nov,2,-1,unknown,no
6552,34,admin.,64,yes,no,cellular,jul,2,-1,unknown,no
6540,49,management,1601,no,no,cellular,jul,5,-1,unknown,no
5504,29,blue-collar,-382,yes,no,cellular,jul,2,-1,unknown,no
5712,47,entrepreneur,0,no,no,unknown,jun,2,-1,unknown,no
6449,34,admin.,0,no,no,cellular,jul,1,183,success,yes
3624,46,services,-522,yes,no,cellular,jul,2,-1,unknown,no
134,62,self-employed,3685,no,no,cellular,feb,3,-1,unknown,no
7205,36,management,2547,no,no,cellular,jul,1,-1,unknown,no
7597,39,technician,834,yes,yes,cellular,apr,1,-1,unknown,no
4268,30,technician,10,no,no,cellular,aug,8,-1,unknown,no
5585,45,blue-collar,2071,no,yes,telephone,jul,2,-1,unknown,no
7234,46,management,3984,no,no,cellular,aug,2,-1,unknown,no
7716,37,unemployed,1291,no,no,cellular,aug,1,97,success,yes
6044,42,blue-collar,419,yes,yes,unknown,may,4,-1,unknown,no
279,29,student,5,no,no,cellular,jul,5,-1,unknown,yes
5557,29,unemployed,1374,no,no,cellular,may,2,178,success,yes
2066,42,retired,0,yes,no,unknown,may,2,-1,unknown,no
6149,30,blue-collar,-390,yes,no,cellular,may,1,-1,unknown,no
797,51,management,0,yes,yes,unknown,may,5,-1,unknown,no
4629,47,housemaid,1453,no,no,unknown,jun,1,-1,unknown,no
295,32,technician,1279,yes,no,unknown,jun,3,-1,unknown,yes
4552,46,housemaid,38,no,no,cellular,nov,1,-1,unknown,yes
7668,34,management,13,yes,no,cellular,jul,3,-1,unknown,no
5731,50,technician,3654,no,no,cellular,oct,2,78,other,yes
4073,49,unemployed,518,no,no,cellular,jan,2,-1,unknown,yes
1099,31,services,2038,yes,no,unknown,may,1,-1,unknown,no
37,64,retired,1612,no,no,cellular,may,1,89,failure,yes
2243,51,management,-55,yes,no,cellular,may,2,266,failure,no
89,28,technician,655,yes,no,unknown,may,2,-1,unknown,no
2248,49,technician,2585,no,no,unknown,jun,1,-1,unknown,no
322,45,management,623,no,no,cellular,sep,3,-1,unknown,no
6741,56,management,3287,no,no,cellular,apr,1,-1,unknown,yes
3010,37,technician,28,no,no,cellular,aug,2,-1,unknown,no
6862,40,admin.,0,yes,no,cellular,feb,1,201,failure,no
5666,32,technician,40,no,no,cellular,aug,2,-1,unknown,yes
7357,35,blue-collar,1098,yes,no,unknown,may,17,-1,unknown,no
7283,33,self-employed,263,no,no,cellular,nov,4,94,failure,no
5705,46,admin.,70,yes,no,cellular,mar,2,-1,unknown,yes
5927,27,technician,1977,yes,no,cellular,may,1,-1,unknown,yes
5095,41,technician,501,yes,no,unknown,may,5,-1,unknown,yes
5875,42,technician,1079,no,no,cellular,jul,2,-1,unknown,no
7438,33,technician,484,yes,no,cellular,aug,3,182,success,yes
6836,36,services,3740,yes,no,cellular,apr,1,-1,unknown,no
2820,34,services,-30,no,no,cellular,jul,3,-1,unknown,yes
2988,57,retired,11254,no,no,cellular,jul,2,-1,unknown,no
6121,27,self-employed,270,yes,no,unknown,may,2,-1,unknown,no
725,41,admin.,1020,yes,no,unknown,may,1,-1,unknown,yes
2069,46,management,-337,no,yes,cellular,aug,2,-1,unknown,no
754,32,technician,932,yes,no,cellular,apr,1,318,failure,yes
6057,60,technician,11262,no,no,cellular,aug,1,-1,unknown,yes
4293,37,admin.,1967,no,no,telephone,oct,1,-1,unknown,yes
6787,35,technician,27,yes,no,cellular,may,1,305,other,yes
3018,35,blue-collar,147,yes,no,cellular,may,1,337,failure,no
4373,24,blue-collar,3,yes,no,cellular,may,1,-1,unknown,no
1957,34,management,39,no,no,cellular,aug,1,-1,unknown,no
3827,71,retired,2064,no,no,cellular,nov,2,92,failure,no
970,33,technician,719,yes,no,cellular,apr,2,316,failure,yes
583,35,unemployed,415,no,no,cellular,aug,1,92,success,yes
1724,25,student,3713,no,no,cellular,may,2,353,other,yes
2527,47,admin.,3696,no,no,cellular,jan,4,-1,unknown,yes
7117,40,technician,1270,no,no,cellular,apr,2,-1,unknown,no
7543,49,blue-collar,3728,yes,no,cellular,jul,2,-1,unknown,yes
5158,32,technician,211,yes,yes,unknown,may,4,-1,unknown,no
796,31,services,71,yes,no,cellular,jul,2,-1,unknown,no
1056,71,retired,2887,no,no,cellular,jun,1,-1,unknown,yes
7340,44,blue-collar,140,yes,no,unknown,may,9,-1,unknown,no
1280,52,unemployed,94,no,no,cellular,apr,1,-1,unknown,yes
4560,49,management,0,no,no,telephone,oct,1,-1,unknown,yes
1682,50,management,346,no,no,cellular,feb,1,-1,unknown,yes
7207,38,admin.,1487,no,no,unknown,jun,2,-1,unknown,no
2457,49,blue-collar,0,yes,no,cellular,jul,2,-1,unknown,no
2148,28,self-employed,159,no,no,cellular,nov,2,33,success,yes
2715,53,technician,751,yes,no,unknown,may,4,-1,unknown,no
724,55,retired,6690,no,no,cellular,apr,1,-1,unknown,no
2093,48,admin.,-30,yes,no,cellular,may,1,-1,unknown,no
2191,80,retired,1468,no,no,cellular,jan,3,-1,unknown,yes
6977,64,retired,48,no,no,cellular,sep,3,92,success,yes
2917,32,blue-collar,476,yes,no,cellular,jul,9,-1,unknown,yes
6316,33,management,0,no,no,cellular,aug,4,-1,unknown,no
3453,35,management,0,no,no,cellular,aug,2,-1,unknown,no
6664,31,management,141,yes,no,cellular,feb,2,238,other,yes
7717,29,unemployed,150,yes,no,cellular,may,1,-1,unknown,no
6794,33,management,0,no,no,unknown,may,2,-1,unknown,no
6263,32,student,1536,no,no,cellular,aug,2,-1,unknown,yes
