,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
6446,34,admin.,598,yes,no,cellular,apr,1,324,failure,no
5826,53,management,75,no,no,cellular,aug,2,-1,unknown,no
2786,52,management,173,no,no,unknown,may,5,-1,unknown,no
1851,42,entrepreneur,324,yes,no,cellular,jul,3,-1,unknown,no
459,35,entrepreneur,1800,yes,no,unknown,jun,1,-1,unknown,no
7293,40,blue-collar,0,no,no,cellular,jul,1,-1,unknown,no
5899,41,admin.,985,yes,no,cellular,jun,2,391,success,yes
4296,36,services,394,no,no,cellular,aug,1,-1,unknown,yes
1598,27,management,1720,no,no,cellular,nov,2,273,failure,yes
2191,48,management,0,no,no,unknown,jun,3,-1,unknown,no
2845,52,technician,0,yes,no,cellular,sep,1,294,failure,yes
5964,33,admin.,235,yes,no,cellular,may,1,-1,unknown,yes
6671,33,management,1150,yes,no,telephone,may,2,-1,unknown,no
6969,35,management,365,no,no,cellular,nov,2,-1,unknown,no
1274,26,self-employed,2857,no,no,cellular,jul,1,-1,unknown,yes
4718,39,technician,175,no,yes,unknown,jun,2,-1,unknown,no
5173,31,management,533,no,no,cellular,feb,1,91,success,yes
1988,35,technician,2144,yes,no,unknown,may,2,-1,unknown,no
2169,43,management,5172,yes,no,unknown,may,3,-1,unknown,no
542,32,student,14,no,no,cellular,aug,3,136,other,no
6040,48,housemaid,0,no,no,cellular,may,5,-1,unknown,yes
3044,34,management,2240,no,no,cellular,sep,2,184,success,yes
6821,36,management,-633,yes,no,cellular,jul,1,-1,unknown,no
3780,38,self-employed,746,no,no,unknown,jun,3,-1,unknown,no
4885,28,management,278,no,yes,cellular,jan,1,-1,unknown,no
677,37,technician,247,no,no,cellular,aug,6,-1,unknown,yes
7375,37,technician,0,yes,no,cellular,jul,6,-1,unknown,yes
5011,61,retired,1058,no,no,cellular,jul,2,91,success,yes
3711,42,housemaid,5774,yes,no,unknown,may,2,-1,unknown,no
4843,36,services,981,no,no,unknown,jun,1,-1,unknown,yes
5197,24,services,638,yes,yes,cellular,may,3,-1,unknown,yes
5929,62,self-employed,6,yes,no,cellular,oct,1,183,success,yes
4102,37,blue-collar,292,no,no,unknown,sep,1,-1,unknown,no
5258,28,student,61,yes,no,cellular,jul,8,-1,unknown,no
6961,37,blue-collar,168,yes,no,cellular,apr,2,-1,unknown,no
5953,26,services,1140,yes,no,cellular,feb,2,-1,unknown,yes
6492,38,technician,1919,no,no,cellular,aug,1,-1,unknown,yes
6273,42,management,9916,yes,no,cellular,nov,1,-1,unknown,no
3070,34,blue-collar,505,yes,no,unknown,may,1,-1,unknown,no
2,51,admin.,3025,no,no,cellular,may,1,352,other,yes
6859,33,blue-collar,498,no,no,cellular,apr,1,-1,unknown,yes
537,36,management,2646,no,no,cellular,oct,1,182,success,yes
2059,34,blue-collar,29,yes,no,cellular,may,5,-1,unknown,yes
1476,32,technician,0,yes,yes,cellular,may,2,-1,unknown,yes
1375,50,unemployed,588,no,no,cellular,jul,3,-1,unknown,no
770,28,admin.,1277,no,no,cellular,mar,1,-1,unknown,yes
6584,34,blue-collar,1682,yes,yes,cellular,jul,3,-1,unknown,no
4192,44,management,282,no,no,cellular,mar,2,154,success,yes
2328,36,management,1898,yes,yes,unknown,may,1,-1,unknown,no
2101,51,technician,1347,yes,yes,cellular,feb,1,243,failure,yes
3138,32,technician,129,yes,no,cellular,may,1,-1,unknown,no
5529,74,retired,1413,no,no,cellular,feb,2,-1,unknown,yes
5621,35,management,71,yes,no,cellular,apr,2,-1,unknown,no
5323,33,technician,464,no,no,cellular,feb,4,-1,unknown,no
2074,80,retired,1468,no,no,cellular,jan,3,-1,unknown,yes
672,48,blue-collar,623,yes,no,cellular,feb,2,-1,unknown,yes
4015,30,services,268,no,no,unknown,jul,1,-1,unknown,no
2552,37,entrepreneur,189,no,no,cellular,jun,2,-1,unknown,yes
2848,29,management,697,no,no,cellular,apr,1,85,success,yes
5741,30,services,803,no,no,cellular,apr,1,-1,unknown,no
4219,39,services,636,yes,no,telephone,may,1,-1,unknown,no
765,40,self-employed,0,no,no,unknown,jun,1,-1,unknown,no
7376,21,student,2488,no,no,cellular,oct,1,-1,unknown,yes
1884,42,blue-collar,149,yes,no,telephone,jul,3,-1,unknown,no
1753,37,management,0,no,no,cellular,oct,1,258,other,no
3947,42,management,0,no,no,cellular,aug,2,-1,unknown,no
3459,35,technician,518,yes,no,cellular,apr,1,-1,unknown,yes
5725,27,management,0,no,yes,cellular,jul,1,-1,unknown,no
2965,31,blue-collar,2,yes,no,unknown,may,2,-1,unknown,yes
2982,26,blue-collar,184,no,no,cellular,feb,2,6,other,no
5800,37,self-employed,0,yes,no,cellular,jul,1,-1,unknown,no
5400,51,management,346,no,no,cellular,nov,2,192,failure,yes
1925,27,admin.,15,no,yes,cellular,jul,1,-1,unknown,no
7218,35,management,73,yes,no,unknown,may,2,-1,unknown,no
2271,46,blue-collar,1074,yes,no,cellular,may,2,-1,unknown,no
1210,33,blue-collar,934,yes,no,unknown,jun,2,-1,unknown,no
5806,54,unemployed,252,yes,no,cellular,jul,1,-1,unknown,no
1254,33,services,2918,no,yes,cellular,nov,2,-1,unknown,yes
562,43,entrepreneur,0,no,no,unknown,jun,7,-1,unknown,yes
3388,32,management,393,no,no,cellular,jan,2,-1,unknown,no
3115,28,self-employed,1579,no,no,cellular,oct,3,-1,unknown,no
3760,32,unemployed,365,yes,no,cellular,jan,3,-1,unknown,no
6363,78,management,1780,yes,no,cellular,oct,2,185,success,yes
93,36,management,93,no,no,cellular,jul,2,182,failure,yes
856,55,technician,517,yes,yes,cellular,feb,3,263,failure,no
1214,52,unemployed,94,no,no,cellular,apr,1,-1,unknown,yes
2721,26,student,39,no,no,cellular,may,3,-1,unknown,yes
3857,49,blue-collar,-232,no,yes,cellular,aug,2,-1,unknown,no
3432,59,technician,10925,no,no,cellular,apr,1,-1,unknown,yes
3159,59,management,68,yes,no,unknown,may,2,-1,unknown,no
3391,37,management,1449,no,no,unknown,jun,1,-1,unknown,no
7137,19,student,329,no,no,cellular,oct,2,-1,unknown,yes
727,54,blue-collar,950,yes,no,unknown,may,2,-1,unknown,no
879,34,blue-collar,-745,yes,yes,cellular,jul,2,-1,unknown,no
3330,46,admin.,0,yes,yes,cellular,apr,2,259,failure,no
2380,33,admin.,616,no,no,cellular,sep,3,-1,unknown,yes
5088,28,management,957,no,no,cellular,may,2,-1,unknown,yes
663,51,self-employed,0,no,no,cellular,oct,2,-1,unknown,yes
6567,39,management,363,yes,yes,cellular,jul,1,-1,unknown,no
5429,35,unemployed,759,no,no,cellular,nov,3,-1,unknown,no
6135,34,technician,161,no,yes,cellular,aug,2,-1,unknown,no
1333,40,management,964,yes,no,telephone,may,3,-1,unknown,no
3020,49,management,543,yes,no,unknown,may,3,-1,unknown,no
1202,36,management,1373,yes,no,unknown,may,2,-1,unknown,no
883,35,technician,300,yes,no,unknown,may,4,-1,unknown,no
703,43,blue-collar,0,yes,no,unknown,may,1,-1,unknown,no
1527,42,blue-collar,419,no,no,cellular,jul,3,-1,unknown,no
6389,38,management,1746,yes,no,unknown,may,1,-1,unknown,no
4048,51,blue-collar,2404,yes,no,telephone,nov,1,-1,unknown,no
3730,45,admin.,59,yes,no,cellular,jul,8,-1,unknown,yes
1990,57,retired,318,no,no,cellular,aug,4,-1,unknown,no
1964,31,technician,4182,yes,no,cellular,may,2,-1,unknown,yes
6750,32,management,26,no,no,cellular,aug,6,-1,unknown,no
6903,43,technician,593,yes,no,unknown,may,1,-1,unknown,no
5626,26,technician,181,no,no,cellular,apr,2,-1,unknown,yes
5705,54,unemployed,1664,no,no,cellular,sep,1,105,success,yes
438,26,technician,-67,yes,no,cellular,may,1,-1,unknown,yes
7148,33,blue-collar,6138,yes,no,unknown,may,1,-1,unknown,no
1207,36,technician,84,yes,no,unknown,may,1,-1,unknown,no
598,41,admin.,338,yes,no,unknown,may,1,-1,unknown,no
5691,41,technician,5372,yes,no,cellular,jan,3,-1,unknown,yes
225,35,management,2161,no,no,cellular,sep,3,-1,unknown,yes
1084,45,admin.,2552,no,no,cellular,jun,1,293,failure,yes
6359,36,entrepreneur,776,no,yes,cellular,jul,3,-1,unknown,yes
3078,32,management,0,yes,yes,cellular,nov,2,-1,unknown,no
5130,37,technician,494,yes,no,cellular,feb,2,269,failure,no
7077,55,housemaid,0,no,no,unknown,jun,2,-1,unknown,no
5198,26,management,390,no,no,cellular,aug,1,-1,unknown,yes
6490,36,technician,2511,yes,no,cellular,apr,5,-1,unknown,yes
4575,41,services,-140,no,yes,unknown,jun,1,-1,unknown,no
1556,28,admin.,707,yes,no,cellular,may,1,-1,unknown,yes
3120,34,admin.,1474,no,no,cellular,apr,2,-1,unknown,yes
4966,29,management,985,yes,no,cellular,jul,2,-1,unknown,yes
4507,42,management,525,no,no,cellular,aug,2,-1,unknown,no
6793,38,technician,1685,yes,no,unknown,may,1,-1,unknown,no
1405,57,technician,470,no,no,cellular,aug,3,-1,unknown,yes
1194,73,retired,508,no,no,cellular,mar,1,-1,unknown,yes
6077,23,services,1309,yes,no,unknown,jun,2,-1,unknown,no
966,30,admin.,0,no,no,cellular,sep,3,-1,unknown,yes
5949,31,admin.,3540,yes,no,cellular,nov,1,-1,unknown,no
7321,51,admin.,726,yes,no,cellular,apr,8,-1,unknown,yes
177,30,admin.,-213,yes,yes,unknown,may,1,-1,unknown,yes
2636,53,self-employed,290,no,yes,cellular,jul,3,-1,unknown,no
3398,26,student,100,no,no,cellular,may,1,-1,unknown,yes
5811,32,management,62,yes,no,telephone,nov,1,-1,unknown,no
5215,47,technician,0,yes,no,cellular,may,1,-1,unknown,no
5379,58,retired,3237,no,no,telephone,oct,1,-1,unknown,yes
6279,37,admin.,1110,yes,no,telephone,jul,11,-1,unknown,yes
4165,43,technician,6835,no,no,cellular,nov,1,152,failure,no
2077,34,services,1182,yes,no,unknown,may,1,-1,unknown,no
1975,31,management,859,yes,yes,cellular,aug,3,-1,unknown,no
6252,31,admin.,535,no,no,unknown,may,3,-1,unknown,no
1487,50,technician,3176,no,no,cellular,aug,1,-1,unknown,yes
3756,52,blue-collar,7119,no,yes,telephone,nov,3,-1,unknown,yes
6498,51,technician,1533,no,no,unknown,jun,2,-1,unknown,no
5908,32,technician,3271,no,no,cellular,feb,1,374,other,yes
2545,36,unemployed,154,no,no,cellular,aug,7,-1,unknown,yes
2276,25,blue-collar,509,no,no,cellular,mar,1,-1,unknown,yes
253,59,retired,1035,yes,yes,cellular,aug,1,-1,unknown,no
3583,72,retired,0,no,no,cellular,dec,2,-1,unknown,no
4523,56,retired,158,no,yes,cellular,jul,1,-1,unknown,yes
5301,46,unemployed,594,no,no,cellular,feb,2,-1,unknown,no
1902,41,technician,1631,yes,no,cellular,aug,2,-1,unknown,no
1443,57,retired,5313,no,no,cellular,dec,2,196,success,yes
3097,61,admin.,1046,yes,no,cellular,aug,1,-1,unknown,yes
3439,35,blue-collar,526,yes,no,cellular,feb,2,-1,unknown,no
7392,71,retired,2988,no,no,telephone,apr,1,-1,unknown,yes
2792,43,management,1696,yes,no,cellular,aug,1,474,failure,yes
1713,57,housemaid,8278,no,no,cellular,nov,3,-1,unknown,no
5378,32,management,71,no,no,cellular,feb,1,-1,unknown,no
3680,45,blue-collar,-243,no,yes,cellular,jul,2,-1,unknown,no
2430,24,technician,556,yes,no,cellular,feb,1,94,success,yes
1017,29,management,1441,yes,no,cellular,feb,2,-1,unknown,yes
2180,25,services,628,no,no,cellular,jul,1,-1,unknown,no
2202,41,blue-collar,75,yes,no,unknown,jul,9,-1,unknown,yes
5847,24,management,1506,no,no,cellular,jun,2,95,success,yes
2593,30,admin.,4,no,no,unknown,jun,2,-1,unknown,no
2777,65,retired,343,no,no,telephone,feb,2,-1,unknown,no
54,32,self-employed,514,yes,no,cellular,jul,1,-1,unknown,yes
25,52,admin.,204,no,no,cellular,aug,2,-1,unknown,no
1005,46,management,10,yes,no,cellular,jul,7,-1,unknown,no
5485,40,entrepreneur,0,no,no,unknown,jun,4,-1,unknown,yes
2474,38,blue-collar,0,yes,no,cellular,may,2,-1,unknown,yes
4142,24,blue-collar,3,yes,no,cellular,may,1,-1,unknown,no
5552,49,blue-collar,388,no,no,telephone,jul,2,-1,unknown,no
4729,51,admin.,949,no,no,cellular,aug,1,-1,unknown,yes
1549,29,technician,0,yes,no,cellular,may,2,337,failure,yes
3273,71,retired,5715,no,no,cellular,nov,2,-1,unknown,yes
211,49,management,276,no,no,cellular,aug,5,-1,unknown,no
2073,41,blue-collar,1020,yes,no,unknown,may,1,-1,unknown,no
4008,41,admin.,882,yes,yes,unknown,may,2,-1,unknown,no
3636,51,blue-collar,-19,yes,no,cellular,may,1,296,failure,yes
55,32,technician,2688,no,no,cellular,oct,1,57,failure,yes
3372,77,retired,639,no,no,telephone,apr,7,-1,unknown,no
3126,57,technician,3043,no,no,cellular,aug,2,-1,unknown,yes
3271,32,blue-collar,1518,yes,no,telephone,feb,3,-1,unknown,no
627,26,management,1438,no,no,cellular,apr,1,449,other,yes
617,52,admin.,0,no,no,cellular,aug,4,-1,unknown,no
7131,39,management,2939,no,no,cellular,jan,2,-1,unknown,yes
3249,52,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,yes
2582,77,retired,2123,no,no,telephone,feb,4,-1,unknown,no
505,51,management,-15,no,no,cellular,jul,2,-1,unknown,no
4829,31,technician,1109,no,no,cellular,feb,1,167,failure,yes
4327,33,services,6904,no,no,telephone,nov,2,-1,unknown,no
6615,39,housemaid,2460,no,no,cellular,jul,3,-1,unknown,no
2129,54,management,602,no,no,cellular,jul,2,-1,unknown,no
2860,60,retired,5632,yes,no,cellular,jul,7,-1,unknown,no
4483,41,blue-collar,306,yes,no,telephone,may,1,369,failure,no
298,34,management,101,yes,no,cellular,aug,5,-1,unknown,no
5,37,admin.,4803,no,no,cellular,jan,2,-1,unknown,yes
2437,39,blue-collar,766,yes,no,unknown,jun,3,-1,unknown,no
1054,68,retired,2027,no,no,cellular,jun,2,92,success,yes
1137,19,student,372,no,no,telephone,jul,3,-1,unknown,yes
1885,32,management,974,yes,no,unknown,jun,1,-1,unknown,no
5692,51,self-employed,2094,no,no,cellular,jun,6,-1,unknown,yes
816,57,admin.,3551,yes,no,cellular,may,1,-1,unknown,yes
7129,55,technician,3450,no,no,cellular,feb,1,183,failure,yes
4715,35,technician,3549,yes,no,cellular,aug,4,-1,unknown,no
262,48,blue-collar,741,yes,no,cellular,apr,1,-1,unknown,no
3708,41,blue-collar,1954,no,no,cellular,nov,1,110,success,no
2408,34,services,258,yes,no,unknown,jun,2,-1,unknown,no
1032,29,management,92,no,no,cellular,jun,1,92,success,no
3324,33,admin.,294,yes,no,cellular,may,1,-1,unknown,yes
1204,46,technician,68,yes,yes,unknown,jun,3,-1,unknown,no
6513,50,admin.,706,yes,no,cellular,aug,4,-1,unknown,yes
6930,32,blue-collar,-208,yes,yes,unknown,may,1,-1,unknown,no
3285,55,blue-collar,11,no,no,unknown,jun,2,-1,unknown,no
6277,35,admin.,3854,yes,no,cellular,may,1,-1,unknown,no
5952,46,blue-collar,977,no,yes,telephone,feb,3,-1,unknown,yes
3306,55,technician,264,yes,yes,cellular,jul,5,-1,unknown,yes
1226,27,services,504,yes,no,cellular,may,5,362,other,no
198,33,technician,4790,yes,no,cellular,apr,1,272,failure,no
5610,35,management,-202,yes,no,unknown,may,3,-1,unknown,no
6604,39,management,141,yes,no,cellular,may,2,331,other,no
1253,58,unemployed,2094,no,no,cellular,jun,2,-1,unknown,no
2327,56,management,7747,no,no,unknown,jun,2,-1,unknown,no
4640,37,technician,549,no,no,cellular,mar,1,-1,unknown,yes
1110,61,retired,11,no,no,cellular,sep,1,92,success,yes
111,37,services,1,no,no,unknown,may,2,-1,unknown,no
2321,38,blue-collar,172,yes,no,cellular,apr,1,-1,unknown,yes
6572,44,services,0,yes,no,unknown,may,1,-1,unknown,no
3896,31,blue-collar,761,no,no,telephone,nov,2,-1,unknown,yes
2458,33,blue-collar,0,yes,no,telephone,jul,3,-1,unknown,no
4513,30,blue-collar,5,no,no,cellular,dec,1,203,success,yes
7007,38,entrepreneur,2543,no,no,cellular,nov,3,93,success,yes
5125,28,management,637,yes,no,cellular,feb,1,-1,unknown,no
289,35,admin.,0,no,no,cellular,jul,6,-1,unknown,no
6733,42,technician,-321,no,no,cellular,jan,2,-1,unknown,no
2094,33,technician,2044,yes,no,cellular,may,3,-1,unknown,yes
1265,28,management,223,yes,no,cellular,jun,1,278,success,yes
6744,50,services,1595,no,no,unknown,jun,1,-1,unknown,yes
3738,31,management,3,no,no,cellular,feb,2,-1,unknown,no
3961,49,blue-collar,-354,no,yes,cellular,jul,1,-1,unknown,no
5309,43,technician,4389,no,no,telephone,jul,2,85,success,yes
6520,35,admin.,404,yes,no,unknown,may,1,-1,unknown,yes
3818,38,unemployed,2812,yes,no,cellular,apr,1,-1,unknown,yes
2371,30,admin.,69,yes,no,cellular,apr,1,-1,unknown,yes
392,28,unemployed,236,no,no,cellular,may,1,87,failure,yes
3698,36,blue-collar,199,yes,no,cellular,jul,1,-1,unknown,no
4443,41,admin.,224,yes,no,cellular,may,8,-1,unknown,no
3259,41,management,0,yes,no,unknown,may,1,-1,unknown,no
4763,52,services,130,yes,no,unknown,may,2,-1,unknown,no
749,26,student,864,yes,no,cellular,may,1,-1,unknown,yes
7269,31,admin.,190,no,no,cellular,apr,1,-1,unknown,yes
3647,54,admin.,602,no,no,cellular,mar,2,-1,unknown,yes
491,50,management,0,yes,no,unknown,may,4,-1,unknown,no
6815,49,admin.,197,yes,no,cellular,apr,1,182,failure,yes
3015,39,blue-collar,3,no,yes,unknown,jul,1,-1,unknown,no
2237,35,blue-collar,22,yes,no,cellular,may,2,302,other,yes
473,37,unemployed,48,no,no,cellular,jul,10,-1,unknown,no
2862,31,management,792,no,no,cellular,aug,14,-1,unknown,yes
3770,34,management,580,yes,no,cellular,jul,1,-1,unknown,no
6186,27,admin.,2855,no,no,cellular,jan,1,301,failure,yes
1297,31,technician,313,yes,no,cellular,aug,2,-1,unknown,no
7063,29,technician,2485,no,no,telephone,jul,6,-1,unknown,no
2357,33,management,588,yes,no,cellular,may,5,-1,unknown,no
2595,25,services,895,yes,no,unknown,jun,1,-1,unknown,no
1944,60,admin.,3735,no,no,cellular,mar,1,90,success,yes
4122,44,blue-collar,2791,no,no,unknown,jun,1,-1,unknown,no
7159,48,blue-collar,750,no,no,cellular,feb,2,8,other,no
2947,34,blue-collar,182,no,no,cellular,aug,2,-1,unknown,yes
556,35,unemployed,415,no,no,cellular,aug,1,92,success,yes
73,24,student,1234,no,no,cellular,jul,1,156,success,yes
1134,52,blue-collar,955,no,yes,cellular,jun,2,134,success,yes
5882,35,blue-collar,4963,yes,no,cellular,may,1,300,failure,yes
279,42,admin.,-249,yes,no,cellular,jul,3,-1,unknown,no
5922,53,services,257,yes,no,unknown,may,2,-1,unknown,no
6136,57,admin.,1694,yes,no,telephone,nov,1,-1,unknown,no
4310,52,technician,386,no,no,cellular,apr,1,-1,unknown,yes
2061,48,management,1147,no,no,cellular,aug,1,64,success,yes
5827,26,management,114,yes,no,cellular,may,1,-1,unknown,yes
606,38,services,2678,no,no,cellular,sep,2,187,success,yes
1496,58,management,5701,no,no,cellular,feb,1,-1,unknown,yes
2945,37,technician,157,yes,no,unknown,may,2,-1,unknown,no
136,68,retired,4189,no,no,telephone,jul,2,-1,unknown,yes
902,33,management,1778,no,no,cellular,may,1,103,success,no
3914,51,housemaid,1337,no,no,telephone,jul,6,-1,unknown,no
1317,27,management,1720,no,no,cellular,jun,1,224,success,yes
2069,40,blue-collar,665,yes,no,cellular,jul,1,-1,unknown,yes
3882,49,technician,-236,yes,no,unknown,may,2,-1,unknown,no
6217,42,blue-collar,1598,yes,yes,cellular,apr,2,-1,unknown,yes
4943,42,admin.,1022,yes,no,unknown,may,2,-1,unknown,no
4278,43,technician,994,yes,yes,cellular,may,1,-1,unknown,no
5052,34,management,73,no,no,cellular,feb,2,-1,unknown,yes
5393,37,technician,6101,no,no,cellular,feb,1,-1,unknown,yes
1842,33,management,561,no,no,cellular,apr,1,-1,unknown,no
3054,41,self-employed,0,yes,no,cellular,nov,1,-1,unknown,yes
4264,31,services,1626,no,no,unknown,jul,1,-1,unknown,no
6193,38,services,968,yes,no,cellular,apr,1,-1,unknown,no
2689,40,technician,103,yes,no,unknown,may,2,-1,unknown,no
5746,51,blue-collar,201,yes,no,cellular,jul,2,-1,unknown,yes
7366,38,management,1637,no,yes,cellular,aug,1,-1,unknown,no
7393,55,admin.,602,no,no,cellular,jun,3,90,success,yes
1310,32,self-employed,409,no,no,cellular,mar,2,-1,unknown,yes
1485,34,technician,294,yes,no,cellular,jun,3,-1,unknown,yes
1141,29,blue-collar,2870,yes,no,cellular,jul,1,-1,unknown,yes
3604,45,blue-collar,2433,no,no,cellular,aug,2,-1,unknown,no
2605,33,management,131,yes,no,cellular,oct,3,427,failure,yes
2834,57,retired,11254,no,no,cellular,jul,2,-1,unknown,no
4549,28,management,730,yes,no,cellular,mar,1,-1,unknown,yes
3237,32,management,7290,yes,no,cellular,may,1,-1,unknown,yes
4838,49,entrepreneur,159,yes,no,unknown,may,3,-1,unknown,no
4081,54,technician,2133,no,no,cellular,nov,1,-1,unknown,no
2953,32,admin.,6981,yes,no,cellular,jun,1,194,failure,no
6509,41,unemployed,0,no,no,cellular,apr,1,181,success,yes
2943,38,management,619,yes,no,unknown,jun,4,-1,unknown,yes
2184,59,blue-collar,1265,no,yes,cellular,jul,1,-1,unknown,yes
4484,31,admin.,89,no,no,unknown,may,3,-1,unknown,no
1576,54,admin.,0,no,no,cellular,jan,1,98,failure,yes
3589,60,technician,-50,no,no,cellular,aug,12,-1,unknown,no
7248,52,services,108,yes,no,unknown,may,12,-1,unknown,no
1469,32,services,454,yes,no,cellular,jul,1,-1,unknown,yes
701,47,unemployed,324,no,no,cellular,nov,2,-1,unknown,yes
2625,26,admin.,1417,yes,no,unknown,jun,3,-1,unknown,no
7136,33,services,772,yes,no,cellular,jan,2,259,success,no
2324,46,blue-collar,219,yes,no,cellular,nov,1,-1,unknown,yes
6760,31,management,9421,no,no,cellular,nov,1,-1,unknown,yes
5851,30,blue-collar,80,yes,yes,cellular,may,1,337,failure,no
846,55,services,244,yes,no,cellular,may,1,-1,unknown,no
3997,31,technician,253,no,no,cellular,jan,1,-1,unknown,no
5002,53,management,7067,no,no,unknown,jun,3,-1,unknown,no
2445,32,management,1882,no,no,cellular,aug,5,-1,unknown,yes
1754,34,technician,652,yes,yes,cellular,jul,4,-1,unknown,no
6469,31,services,1167,yes,yes,cellular,nov,1,-1,unknown,no
5874,35,entrepreneur,145,yes,no,cellular,jul,2,-1,unknown,yes
2042,77,retired,7802,no,no,telephone,may,1,92,success,yes
2712,50,entrepreneur,78,no,no,telephone,jun,1,-1,unknown,no
1418,54,management,366,yes,no,unknown,may,1,-1,unknown,no
3243,63,retired,2193,no,no,telephone,apr,4,-1,unknown,yes
2818,52,technician,511,no,yes,cellular,aug,4,-1,unknown,no
4922,58,retired,1230,no,no,cellular,may,1,87,failure,yes
4069,35,management,109,no,yes,cellular,aug,2,-1,unknown,no
3001,38,blue-collar,947,yes,no,cellular,may,2,-1,unknown,no
820,35,management,2707,no,no,cellular,feb,1,-1,unknown,yes
1114,43,management,7702,no,no,cellular,may,1,95,success,yes
5682,59,technician,2595,yes,no,cellular,aug,2,-1,unknown,no
3384,38,management,690,yes,no,unknown,may,1,-1,unknown,no
6085,44,blue-collar,1529,yes,no,cellular,apr,1,-1,unknown,yes
5894,41,blue-collar,2157,yes,no,unknown,may,2,-1,unknown,no
2341,30,self-employed,3343,no,no,cellular,jun,1,-1,unknown,yes
6592,51,blue-collar,1432,no,no,cellular,jul,1,-1,unknown,no
2133,48,management,2351,no,no,cellular,sep,1,105,success,yes
6395,40,admin.,985,yes,no,cellular,jun,3,50,failure,yes
3605,38,blue-collar,714,yes,no,unknown,may,3,-1,unknown,no
3715,42,services,466,no,no,cellular,jan,1,-1,unknown,no
6220,36,blue-collar,1797,yes,yes,cellular,nov,1,181,failure,no
4671,58,services,943,yes,no,unknown,jun,3,-1,unknown,no
6147,39,technician,94,no,no,cellular,aug,2,-1,unknown,no
7344,32,technician,253,yes,no,cellular,nov,1,170,failure,no
7130,37,services,239,yes,no,unknown,may,2,-1,unknown,no
6410,25,management,943,no,no,cellular,apr,1,-1,unknown,yes
1738,44,technician,4580,yes,no,unknown,may,2,-1,unknown,yes
2583,32,technician,1097,yes,no,unknown,may,2,-1,unknown,no
6602,52,services,820,yes,no,cellular,feb,2,-1,unknown,no
5304,39,management,271,yes,no,cellular,aug,1,-1,unknown,yes
6322,46,technician,332,yes,no,unknown,may,1,-1,unknown,yes
1872,53,management,261,no,no,cellular,aug,2,-1,unknown,no
6877,26,management,3944,yes,no,cellular,may,2,-1,unknown,yes
2746,53,technician,8417,yes,no,unknown,may,1,-1,unknown,no
397,36,technician,1109,no,no,cellular,aug,2,-1,unknown,no
7206,48,admin.,292,yes,yes,cellular,jul,6,-1,unknown,no
560,59,blue-collar,2605,no,no,cellular,jan,2,-1,unknown,no
707,56,technician,23,no,no,cellular,nov,3,-1,unknown,yes
6480,32,services,0,no,yes,cellular,jul,2,-1,unknown,no
5118,55,blue-collar,410,no,yes,cellular,jul,2,-1,unknown,no
6809,37,admin.,869,no,no,cellular,jul,8,-1,unknown,no
3,38,services,-87,yes,no,cellular,may,1,-1,unknown,no
3621,27,admin.,125,no,no,cellular,jul,1,288,failure,no
1641,31,technician,-463,yes,no,unknown,may,1,-1,unknown,no
3158,52,blue-collar,331,no,no,cellular,aug,4,-1,unknown,no
7374,51,blue-collar,7816,yes,no,unknown,may,2,-1,unknown,no
3966,51,services,65,no,yes,cellular,jul,1,-1,unknown,yes
2698,61,retired,3140,yes,yes,cellular,aug,4,98,unknown,yes
2960,35,management,2885,no,no,cellular,aug,3,43,other,yes
4049,46,technician,940,no,no,cellular,aug,2,-1,unknown,yes
5974,59,admin.,1040,no,no,telephone,jul,1,-1,unknown,no
2536,59,retired,3444,no,no,cellular,feb,2,-1,unknown,yes
1989,48,self-employed,1559,no,no,cellular,feb,2,-1,unknown,no
2893,26,management,2786,no,no,cellular,mar,1,-1,unknown,yes
3860,27,technician,0,no,no,cellular,feb,1,-1,unknown,no
5915,55,unemployed,1436,yes,no,cellular,feb,2,-1,unknown,no
6613,30,management,6432,yes,no,cellular,nov,2,119,other,no
6568,33,student,1170,no,no,cellular,apr,1,-1,unknown,yes
2720,56,blue-collar,2442,no,yes,cellular,aug,7,-1,unknown,no
389,32,management,718,yes,no,cellular,dec,1,197,success,yes
6013,33,admin.,272,yes,no,cellular,sep,2,92,success,yes
2136,34,technician,4,yes,no,cellular,feb,2,263,failure,no
2116,29,admin.,260,yes,no,cellular,feb,2,273,failure,no
510,32,self-employed,1423,no,no,cellular,aug,4,-1,unknown,yes
1279,50,admin.,4117,no,no,cellular,nov,1,-1,unknown,yes
26,49,technician,1684,no,yes,cellular,jun,2,-1,unknown,yes
6703,73,retired,1388,no,no,cellular,jul,3,190,success,no
3308,59,retired,493,no,no,cellular,apr,1,-1,unknown,yes
3649,37,blue-collar,-97,yes,no,unknown,jun,2,-1,unknown,no
4542,57,blue-collar,1540,yes,no,cellular,nov,1,-1,unknown,yes
299,27,admin.,73,no,no,cellular,jan,1,-1,unknown,no
3778,52,management,583,no,no,cellular,may,1,181,success,yes
2880,31,blue-collar,255,yes,yes,cellular,may,1,-1,unknown,no
45,32,services,3993,no,no,cellular,may,2,-1,unknown,yes
5967,35,admin.,2374,yes,no,cellular,aug,2,183,success,yes
5536,30,management,572,no,no,cellular,jun,3,183,success,yes
